AmbientRoomTemperature,ElapsedTime,LongitudinalForce,LateralForce,NormalForce,InclinationAngle,OverturningMoment,AligningTorque,WheelRotationalSpeed,NormalizedLongitudinalForce(FX/FZ),NormalizedLateralForce(FY/FZ),TirePressure,EffectiveRadius,LoadedRadius,RoadSurfaceTemperature,SlipAngle,SlipRatioTextbook,SlipRatioBasedOnRL,TireSurfaceTemperature-Center,TireSurfaceTemperature-Inboard,TireSurfaceTemperature-Outboard,RoadSpeed,testid,tireid,Index
78.58,953.749,-4.23,-173.33,-149.71,0.012,2.72,15.69,0.09,0.0283,1.1578,9.79,44391.38,7.7,93.33,1.616,-0,-0.9998,119.52,120.15,125.08,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23710
78.58,953.759,-5.68,-177.36,-150.57,0.004,2.44,16.25,0.03,0.0377,1.1779,9.8,160080.81,7.7,93.35,1.646,-0,-1,119.59,120.17,125.16,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23711
78.61,953.769,-6.59,-182,-152.72,-0.005,2.68,16.72,0.03,0.0432,1.1917,9.81,160002.78,7.71,93.32,1.686,-0,-1,119.59,120.17,125.22,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23712
78.6,953.779,-6.49,-186.37,-154.94,0.001,3.21,17.23,0.03,0.0419,1.2029,9.82,159998.7,7.71,93.3,1.729,-0,-1,119.61,120.21,125.28,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23713
78.57,953.789,-5.59,-190.72,-156.46,-0,3.34,17.46,0.03,0.0357,1.2189,9.81,160145.19,7.71,93.27,1.75,-0,-1,119.59,120.21,125.32,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23714
78.6,953.799,-3.69,-194.62,-156.48,0.01,3.04,18.05,0.03,0.0236,1.2438,9.83,160213.55,7.71,93.23,1.811,-0,-1,119.56,120.26,125.34,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23715
78.62,953.809,-2.43,-197.24,-155.36,0.007,3.69,17.5,0.03,0.0156,1.2695,9.82,160358.64,7.71,93.22,1.845,-0,-1,119.56,120.23,125.38,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23716
78.59,953.819,-0.9,-199.26,-152.81,0.016,3.69,17.37,0.16,0.0059,1.304,9.82,25791.24,7.7,93.19,1.888,-0,-0.9997,119.56,120.21,125.4,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23717
78.58,953.829,-0.35,-200.76,-149.24,0.004,2.39,16.73,0.16,0.0024,1.3452,9.82,25784.59,7.71,93.16,1.928,-0,-0.9997,119.5,120.19,125.34,25.02,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23718
78.61,953.839,0.14,-201.49,-147.41,-0.003,3.5,17.15,-0.04,-0.0009,1.3669,9.82,-99582.3,7.71,93.13,1.964,-0,-1.0001,119.48,120.1,125.38,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23719
78.6,953.849,-0.57,-202.9,-145.87,0.004,3.73,17.6,0.16,0.0039,1.3909,9.83,25747.08,7.71,93.05,2.024,-0,-0.9997,119.48,120.08,125.4,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23720
78.58,953.859,-1.48,-205.37,-145.69,-0,3.57,18.58,0.09,0.0102,1.4096,9.84,44347.98,7.71,93.05,2.061,-0,-0.9998,119.52,120.06,125.49,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23721
78.6,953.869,-2.94,-208.36,-146.36,0.01,3.63,19.21,0.09,0.0201,1.4236,9.84,44367.02,7.71,93.02,2.11,-0,-0.9998,119.54,120.06,125.53,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23722
78.61,953.879,-4.63,-212.41,-148.34,0.013,3.67,19.03,0.09,0.0312,1.4319,9.84,44365.92,7.71,93.04,2.144,-0,-0.9998,119.61,120.1,125.61,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23723
78.59,953.889,-4.81,-216.59,-150.4,0.004,4.01,19.42,0.03,0.032,1.4401,9.85,160023.47,7.71,93.01,2.19,-0,-1,119.59,120.08,125.61,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23724
78.58,953.899,-4.69,-220.95,-152,0.007,3.87,18.98,0.03,0.0309,1.4537,9.85,160018.5,7.71,93.01,2.231,-0,-1,119.5,120.15,125.73,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23725
78.6,953.909,-3.59,-224.65,-152.72,-0.003,3.82,18.58,0.16,0.0235,1.471,9.86,25730.51,7.71,93.01,2.27,-0,-0.9997,119.41,120.17,125.75,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23726
78.61,953.919,-2.74,-227.27,-151.42,-0.006,3.55,17.42,0.09,0.0181,1.5009,9.86,44298.74,7.71,93.04,2.307,-0,-0.9998,119.33,120.19,125.83,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23727
78.58,953.929,-1.52,-228.84,-149.28,0.007,3.24,16.7,0.09,0.0102,1.533,9.88,44297.65,7.71,93.07,2.339,-0,-0.9998,119.35,120.19,125.81,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23728
78.59,953.939,-1.1,-229.6,-147.11,0.01,3.57,15.57,0.09,0.0075,1.5608,9.86,44316.67,7.71,93.09,2.383,-0,-0.9998,119.26,120.19,125.85,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23729
78.61,953.949,-1.14,-229.39,-144.44,-0,4.17,15.12,0.09,0.0079,1.5881,9.88,44305.05,7.71,93.11,2.42,-0,-0.9998,119.18,120.17,125.81,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23730
78.59,953.959,-1.76,-229.73,-142.91,0.013,4.67,15.28,0.03,0.0123,1.6075,9.88,159952.25,7.71,93.14,2.462,-0,-1,119.2,120.15,125.81,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23731
78.58,953.969,-2.74,-231.11,-142.61,0.009,5.23,16.14,0.03,0.0192,1.6205,9.88,160059.81,7.71,93.16,2.491,-0,-1,119.29,120.12,125.89,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23732
78.6,953.979,-4.48,-233.72,-143.26,-0.003,5.42,16.61,0.16,0.0313,1.6315,9.88,25749.15,7.71,93.18,2.524,-0,-0.9997,119.33,120.17,125.97,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23733
78.61,953.989,-5.42,-237.18,-145.13,0.01,5.76,17.78,0.03,0.0373,1.6342,9.89,160087.86,7.71,93.22,2.558,-0,-1,119.39,120.19,126.05,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23734
78.58,953.999,-5.15,-241.69,-146.96,0.006,5.12,19.23,0.03,0.035,1.6446,9.88,160044.02,7.71,93.24,2.607,-0,-1,119.46,120.26,126.15,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23735
78.6,954.009,-3.99,-246.06,-148.52,0.007,4.29,20.46,0.09,0.0269,1.6567,9.91,44327.7,7.71,93.25,2.64,-0,-0.9998,119.44,120.23,126.21,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23736
78.61,954.019,-2.04,-250.11,-149.54,0.01,3.62,21.44,0.09,0.0136,1.6726,9.91,44336.81,7.71,93.24,2.67,-0,-0.9998,119.39,120.32,126.33,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23737
78.6,954.029,0.13,-252.42,-149.29,0.009,4.17,22.02,0.09,-0.0009,1.6908,9.93,44355.85,7.71,93.25,2.708,-0,-0.9998,119.44,120.32,126.37,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23738
78.57,954.039,1.68,-253.33,-147.43,0.006,3.8,21.72,0.09,-0.0114,1.7183,9.91,44385.15,7.71,93.23,2.747,-0,-0.9998,119.46,120.34,126.4,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23739
78.6,954.049,2.71,-253.03,-144.99,0.017,4.02,21.15,0.09,-0.0187,1.7452,9.91,44383.05,7.71,93.2,2.798,-0,-0.9998,119.44,120.34,126.42,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23740
78.61,954.059,3.26,-252.07,-142.03,0.013,4.17,20.73,0.09,-0.0229,1.7748,9.92,44361.29,7.71,93.2,2.827,-0,-0.9998,119.41,120.3,126.35,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23741
78.59,954.069,2.45,-251.25,-140.87,0.006,5.55,20.12,0.16,-0.0174,1.7835,9.94,25735.22,7.71,93.2,2.869,-0,-0.9997,119.41,120.26,126.4,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23742
78.59,954.079,1.41,-251.87,-140.36,0.007,6.27,20.57,0.03,-0.0101,1.7944,9.94,159814.03,7.71,93.17,2.91,-0,-1,119.54,120.26,126.42,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23743
78.61,954.089,0.28,-254.34,-140.74,0.001,6.11,21.6,0.09,-0.002,1.8072,9.94,44253,7.71,93.12,2.956,-0,-0.9998,119.65,120.3,126.54,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23744
78.61,954.099,-1.42,-257.91,-142.39,-0.002,6.26,21.71,0.23,0.01,1.8113,9.94,18096.93,7.71,93.1,3.005,-0,-0.9996,119.8,120.39,126.58,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23745
78.58,954.109,-2.91,-262.61,-143.89,0.006,5.39,21.27,0.03,0.0202,1.8251,9.96,159753.05,7.71,93.05,3.062,-0,-1,119.89,120.43,126.58,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23746
78.6,954.119,-3.93,-267.62,-146.3,0.014,4.62,20.09,0.09,0.0269,1.8293,9.96,44246.68,7.71,93.03,3.099,-0,-0.9998,119.84,120.43,126.66,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23747
78.61,954.129,-3.89,-271.79,-147.51,0.007,4.51,18.96,0.09,0.0264,1.8425,9.95,44255.14,7.71,93.06,3.139,-0,-0.9998,119.93,120.5,126.7,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23748
78.59,954.139,-2.95,-274.56,-147.38,-0,4.03,17.8,0.03,0.02,1.8629,9.96,159584.94,7.71,93.05,3.182,-0,-1,119.8,120.54,126.76,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23749
78.58,954.149,-1.58,-275.04,-145.45,0.01,3.84,16.87,0.03,0.0109,1.8909,9.95,159540.88,7.71,93.05,3.224,-0,-1,119.76,120.52,126.72,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23750
78.6,954.159,-0.92,-274.22,-143.31,0.004,4.59,15.52,0.09,0.0064,1.9135,9.98,44258.82,7.71,93.05,3.281,-0,-0.9998,119.78,120.52,126.7,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23751
78.61,954.169,-0.62,-272.32,-140.55,-0.002,4.91,14.29,0.09,0.0044,1.9376,9.96,44278.49,7.71,93.04,3.3,-0,-0.9998,119.72,120.52,126.7,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23752
78.58,954.179,-1.27,-270.75,-138.74,-0,5.83,13.53,0.03,0.0092,1.9515,9.97,159928.25,7.71,93.06,3.344,-0,-1,119.74,120.48,126.7,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23753
78.59,954.189,-2.5,-270.91,-138.27,0.003,6.8,13.62,0.03,0.0181,1.9593,9.98,159995.62,7.71,93.04,3.383,-0,-1,119.78,120.5,126.74,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23754
78.62,954.199,-3.92,-272.76,-138.83,-0.002,7.32,14.61,0.16,0.0282,1.9647,9.99,25732.46,7.71,93.03,3.421,-0,-0.9997,119.82,120.54,126.8,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23755
78.6,954.209,-4.97,-276.85,-139.88,0.012,6.52,15.86,0.09,0.0355,1.9792,10,44332.38,7.71,93.01,3.459,-0,-0.9998,119.95,120.63,126.82,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23756
78.58,954.219,-5.58,-281.4,-142.02,0.022,6.34,16.99,0.03,0.0393,1.9813,9.99,160159.17,7.71,93.03,3.504,-0,-1,120.06,120.63,126.82,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23757
78.61,954.229,-4.82,-286.48,-143.78,0.003,5.16,18.16,0.09,0.0336,1.9925,10,44369.87,7.71,93.04,3.53,-0,-0.9998,120.1,120.61,126.78,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23758
78.61,954.239,-4.06,-290.56,-145.56,0.013,4.73,18.51,0.03,0.0279,1.9962,10,160109.66,7.71,93.03,3.572,-0,-1,120.08,120.65,126.68,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23759
78.57,954.249,-2.36,-292.7,-146.41,0.004,5.59,18.64,0.03,0.0161,1.9992,10.02,160176.58,7.71,93.06,3.61,-0,-1,120.1,120.7,126.6,25.04,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23760
78.59,954.259,0.08,-293.31,-145.16,0.004,5.52,19.26,0.09,-0.0005,2.0207,10,44343.3,7.71,93.09,3.646,-0,-0.9998,120.04,120.74,126.46,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23761
78.62,954.269,1.96,-291.57,-143.45,-0.002,6.15,19.29,0.03,-0.0136,2.0326,10.02,159942.97,7.71,93.11,3.669,-0,-1,119.99,120.72,126.33,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23762
78.59,954.279,3.21,-288.6,-140.88,-0,6.78,19.12,0.09,-0.0228,2.0486,10.03,44318.88,7.71,93.11,3.719,-0,-0.9998,119.93,120.7,126.23,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23763
78.58,954.289,3.38,-286.62,-139.08,0.016,6.77,18.89,0.09,-0.0243,2.0609,10.02,44316.33,7.7,93.11,3.766,-0,-0.9998,119.91,120.72,126.15,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23764
78.6,954.299,2.49,-286.11,-137.93,0.004,6.89,19.08,0.09,-0.0181,2.0744,10.03,44304.19,7.7,93.13,3.801,-0,-0.9998,119.97,120.76,126.09,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23765
78.62,954.309,1.29,-287.68,-137.86,0.007,6.42,20.02,0.09,-0.0093,2.0868,10.02,44291.55,7.7,93.13,3.844,-0,-0.9998,120.04,120.74,126.09,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23766
78.58,954.319,0.2,-291.57,-139.27,0.007,6.45,21.32,0.09,-0.0014,2.0936,10.03,44268.46,7.7,93.14,3.89,-0,-0.9998,120.14,120.87,126.15,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23767
78.59,954.329,-1.21,-296.54,-141.25,-0,6.22,21.79,0.16,0.0086,2.0994,10.03,25681.48,7.7,93.13,3.917,-0,-0.9997,120.21,120.89,126.25,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23768
78.61,954.339,-1.75,-301.84,-143.77,0.006,6.28,21.87,0.16,0.0122,2.0995,10.04,25662,7.7,93.14,3.965,-0,-0.9997,120.29,120.96,126.35,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23769
78.6,954.349,-1.57,-306.35,-145.37,0.003,5.96,21.52,0.09,0.0108,2.1074,10.05,44210.79,7.7,93.15,4.001,-0,-0.9998,120.25,120.96,126.5,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23770
78.57,954.359,-1.56,-309.6,-147.03,-0,6.57,19.87,0.09,0.0106,2.1057,10.05,44197.8,7.7,93.17,4.048,-0,-0.9998,120.25,121.03,126.64,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23771
78.6,954.369,-0.75,-310.54,-146.68,0.006,6.62,18.5,0.16,0.0051,2.1172,10.05,25664.03,7.7,93.18,4.083,-0,-0.9997,120.17,121.05,126.7,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23772
78.62,954.379,-0.33,-309.48,-145.22,0.02,6.89,16.44,0.09,0.0023,2.1311,10.04,44193.45,7.7,93.22,4.123,-0,-0.9998,120.25,120.98,126.82,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23773
78.59,954.389,0.06,-306.92,-142.53,0.001,6.46,14.83,0.03,-0.0004,2.1534,10.04,159470.94,7.7,93.22,4.169,-0,-1,120.25,121.05,126.8,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23774
78.58,954.398,0.24,-304.31,-139.65,0.016,5.79,14.28,0.16,-0.0017,2.179,10.04,25647.53,7.7,93.25,4.216,-0,-0.9997,120.21,120.94,126.82,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23775
78.61,954.409,-0.22,-303.33,-137.63,0.001,5.06,14.33,0.09,0.0016,2.204,10.06,44186.36,7.7,93.27,4.242,-0,-0.9998,120.21,120.96,126.88,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23776
78.61,954.419,-1.1,-304.44,-137.58,0.009,5.85,15.26,-0.04,0.008,2.2128,10.04,-99160.57,7.7,93.29,4.288,-0,-1.0001,120.27,121.03,126.9,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23777
78.58,954.429,-2.6,-307.52,-138.94,-0.002,6.65,16.21,0.09,0.0187,2.2133,10.06,44201.56,7.7,93.29,4.329,-0,-0.9998,120.42,121.09,126.96,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23778
78.6,954.439,-3.8,-312.21,-140.78,0.007,6.81,17.01,0.16,0.027,2.2177,10.07,25671.99,7.7,93.28,4.366,-0,-0.9997,120.55,121.16,127.06,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23779
78.62,954.449,-4.23,-317.34,-143.08,0.004,6.94,17.91,-0.04,0.0296,2.2179,10.07,-99190.12,7.69,93.27,4.406,-0,-1.0001,120.53,121.2,127.1,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23780
78.59,954.458,-3.56,-322.18,-146.09,0.01,7.84,18.55,0.09,0.0244,2.2053,10.08,44204.21,7.69,93.24,4.451,-0,-0.9998,120.57,121.25,127.12,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23781
78.58,954.469,-1.88,-326.52,-146.97,0.003,6.46,19.12,0.09,0.0128,2.2216,10.07,44191.68,7.69,93.25,4.487,-0,-0.9998,120.57,121.27,127.18,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23782
78.61,954.479,-0.58,-328.37,-148.51,0.001,7.38,18.66,0.16,0.0039,2.2111,10.09,25654.13,7.69,93.23,4.528,-0,-0.9997,120.57,121.36,127.22,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23783
