RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,AligningTorque,LateralForce,Index,SourceFile
25,12,0,-261.17,-3.234,290.35,-40.83,358.81,2413,R20MZ_FZ_250_filtered
25,12,0,-261.15,-4.343,290.07,-44.61,432.5,2385,R20MZ_FZ_250_filtered
25,12,0,-261.15,5.513,418.74,36.09,-493.72,6716,R20MZ_FZ_250_filtered
25,12,0,-261.15,-5.867,424.89,-38.38,507.56,7330,R20MZ_FZ_250_filtered
25,12,0,-261.09,5.948,418.63,34.89,-513.1,6705,R20MZ_FZ_250_filtered
25,12,0,-261.07,8.333,282.83,26.1,-576.24,1662,R20MZ_FZ_250_filtered
25,12,0,-260.99,4.195,283.87,37.63,-424.41,1766,R20MZ_FZ_250_filtered
25,12,0,-260.98,7.384,283.07,28.58,-557.62,1686,R20MZ_FZ_250_filtered
25,12,0,-260.91,8.113,418.09,24.62,-579.18,6651,R20MZ_FZ_250_filtered
25,12,0,-260.9,2.857,284.21,34.21,-320.97,1800,R20MZ_FZ_250_filtered
25,12,0,-260.85,-6.387,424.76,-36.09,528.32,7317,R20MZ_FZ_250_filtered
25,12,0,-260.85,-6.026,424.85,-37.19,514.99,7326,R20MZ_FZ_250_filtered
25,12,0,-260.83,-4.851,256.15,-42.76,460.09,1125,R20MZ_FZ_250_filtered
25,12,0,-260.8,5.764,249.67,34.78,-500.39,478,R20MZ_FZ_250_filtered
25,12,-0,-260.77,-1.256,257.05,-24.44,156.88,1215,R20MZ_FZ_250_filtered
25,12,0,-260.74,6.211,249.56,33.42,-518.69,467,R20MZ_FZ_250_filtered
25,12,-0,-260.74,-6.185,289.61,-38.29,516.1,2339,R20MZ_FZ_250_filtered
25,12,2,-260.74,-7.191,593.557,-26.3,556.75,13525,R20MZ_IA-2_FZ_250_filtered
25,12,0,-260.72,-0.033,257.36,0.61,-6,1246,R20MZ_FZ_250_filtered
25,12,0,-260.72,-4.797,289.96,-42.29,455.61,2374,R20MZ_FZ_250_filtered
25,12,0,-260.62,6.652,249.45,30.29,-535.28,456,R20MZ_FZ_250_filtered
25,12,0,-260.61,-4.72,425.18,-41.45,458.23,7359,R20MZ_FZ_250_filtered
25,12,0,-260.57,7.898,249.14,23.27,-565.52,425,R20MZ_FZ_250_filtered
25,12,0,-260.55,5.066,418.85,38.51,-473.08,6727,R20MZ_FZ_250_filtered
25,12,0,-260.48,6.64,418.46,29.58,-541.02,6688,R20MZ_FZ_250_filtered
25,12,0,-260.47,-5.393,425.01,-39.63,487.24,7342,R20MZ_FZ_250_filtered
25,12,-0,-260.43,4.359,419.03,37.74,-439.91,6745,R20MZ_FZ_250_filtered
25,12,2,-260.39,0.809,583.058,28.79,-73.57,12477,R20MZ_IA-2_FZ_250_filtered
25,12,0,-260.37,7.524,249.23,27.22,-559.47,434,R20MZ_FZ_250_filtered
25,12,0,-260.34,-6.346,424.77,-36.99,526.64,7318,R20MZ_FZ_250_filtered
25,12,0,-260.27,7.934,249.13,24.08,-567.07,424,R20MZ_FZ_250_filtered
25,12,0,-260.27,5.339,249.78,36.04,-481.15,489,R20MZ_FZ_250_filtered
25,12,-0,-260.24,-5.473,289.79,-37.62,489.1,2357,R20MZ_FZ_250_filtered
25,12,0,-260.23,3.716,419.19,41.73,-392.93,6761,R20MZ_FZ_250_filtered
25,12,0,-260.21,-5.025,289.9,-40.23,470.17,2368,R20MZ_FZ_250_filtered
25,12,0,-260.2,-0.827,257.16,-14.91,103.67,1226,R20MZ_FZ_250_filtered
25,12,0,-260.2,3.262,284.1,37.24,-357.41,1789,R20MZ_FZ_250_filtered
25,12,4,-260.16,-1.057,764.103,18.08,202.38,19907,R20MZ_IA-4_FZ_250_filtered
25,12,0,-260.13,8.545,417.98,23.84,-584.61,6640,R20MZ_FZ_250_filtered
25,12,0,-260.09,2.106,419.59,31.88,-254.74,6801,R20MZ_FZ_250_filtered
25,12,0,-260.06,1.698,250.69,26.3,-210.22,580,R20MZ_FZ_250_filtered
25,12,4,-260.04,1.546,757.723,55.86,-114.64,19270,R20MZ_IA-4_FZ_250_filtered
25,12,0,-260.02,-2.355,290.57,-35.18,280.8,2435,R20MZ_FZ_250_filtered
25,12,2,-260.01,4.667,587.948,48.77,-433.31,12965,R20MZ_IA-2_FZ_250_filtered
25,12,0,-259.94,-3.932,256.38,-44.85,409.24,1148,R20MZ_FZ_250_filtered
25,12,0,-259.94,-4.046,425.35,-44.36,417.14,7376,R20MZ_FZ_250_filtered
25,12,0,-259.91,6.933,249.38,27.82,-543.81,449,R20MZ_FZ_250_filtered
25,12,0,-259.91,7.105,283.14,29.72,-549.08,1693,R20MZ_FZ_250_filtered
25,12,2,-259.91,-1.153,595.077,-3.66,186.77,13677,R20MZ_IA-2_FZ_250_filtered
25,12,0,-259.88,-4.613,256.21,-41.63,450.78,1131,R20MZ_FZ_250_filtered
25,12,0,-259.87,7.094,249.34,29.68,-547.84,445,R20MZ_FZ_250_filtered
25,12,0,-259.84,3.977,250.12,41.26,-410.14,523,R20MZ_FZ_250_filtered
25,12,0,-259.83,-6.068,424.84,-37.02,516.71,7325,R20MZ_FZ_250_filtered
25,12,0,-259.8,3.428,419.26,37.98,-374.77,6768,R20MZ_FZ_250_filtered
25,12,0,-259.79,-4.166,290.12,-42.2,423.04,2390,R20MZ_FZ_250_filtered
25,12,0,-259.76,3.541,284.03,40.99,-375.08,1782,R20MZ_FZ_250_filtered
25,12,0,-259.74,-4.594,290.01,-42,448.46,2379,R20MZ_FZ_250_filtered
25,12,0,-259.73,7.997,282.92,24.86,-570.95,1671,R20MZ_FZ_250_filtered
25,12,0,-259.7,-5.237,289.85,-40.55,476.55,2363,R20MZ_FZ_250_filtered
25,12,0,-259.7,7.545,418.23,26.54,-565.2,6665,R20MZ_FZ_250_filtered
25,12,0,-259.68,-0.076,257.35,-1.38,0.83,1245,R20MZ_FZ_250_filtered
25,12,0,-259.68,-3.837,425.4,-42.44,407.05,7381,R20MZ_FZ_250_filtered
25,12,0,-259.65,0.395,278.76,9.3,-60.74,1256,R20MZ_FZ_250_filtered
25,12,0,-259.62,7.402,249.26,26.63,-555.59,437,R20MZ_FZ_250_filtered
25,12,4,-259.58,3.428,757.253,66.11,-300.33,19223,R20MZ_IA-4_FZ_250_filtered
25,12,0,-259.56,8.501,417.99,24.13,-581.81,6641,R20MZ_FZ_250_filtered
25,12,0,-259.52,4.888,249.89,39.08,-460.99,500,R20MZ_FZ_250_filtered
25,12,0,-259.47,7.831,282.96,22.15,-565.36,1675,R20MZ_FZ_250_filtered
25,12,0,-259.46,8.357,249.02,24.31,-573.43,413,R20MZ_FZ_250_filtered
25,12,0,-259.43,12.206,248,14.62,-594.97,311,R20MZ_FZ_250_filtered
25,12,0,-259.41,1.953,284.43,29.09,-235.98,1822,R20MZ_FZ_250_filtered
25,12,0,-259.41,8.149,418.08,24.75,-579.49,6650,R20MZ_FZ_250_filtered
25,12,0,-259.39,0.825,419.91,15.73,-113.29,6833,R20MZ_FZ_250_filtered
25,12,0,-259.37,7.977,249.12,24.65,-567.85,423,R20MZ_FZ_250_filtered
25,12,0,-259.27,8.573,417.97,23.73,-584.6,6639,R20MZ_FZ_250_filtered
25,12,0,-259.26,-1.042,257.11,-18.17,133.93,1221,R20MZ_FZ_250_filtered
