AmbientRoomTemperature,ElapsedTime,LongitudinalForce,LateralForce,NormalForce,InclinationAngle,OverturningMoment,AligningTorque,WheelRotationalSpeed,NormalizedLongitudinalForce(FX/FZ),NormalizedLateralForce(FY/FZ),TirePressure,EffectiveRadius,LoadedRadius,RoadSurfaceTemperature,SlipAngle,SlipRatioTextbook,SlipRatioBasedOnRL,TireSurfaceTemperature-Center,TireSurfaceTemperature-Inboard,TireSurfaceTemperature-Outboard,RoadSpeed,testid,tireid,Index
78.48,919.809,-8.39,-133.36,-201.02,0.012,3.3,16.32,0.23,0.0417,0.6634,9.99,18142.45,7.6,92.96,1.027,-0,-0.9996,116.45,117.5,122.43,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22450
78.49,919.819,-8.96,-139.26,-201.98,0.001,2.5,17.92,0.09,0.0444,0.6895,9.99,44423.16,7.6,92.97,1.073,-0,-0.9998,116.48,117.42,122.47,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22451
78.51,919.829,-9.6,-145.17,-204.54,0.001,2.47,18.59,0.09,0.0469,0.7098,9.98,44432.96,7.6,93,1.1,-0,-0.9998,116.5,117.37,122.47,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22452
78.5,919.839,-8.74,-150.95,-206.46,0.012,2.08,19.92,0.09,0.0423,0.7311,9.98,44411.7,7.6,93.01,1.136,-0,-0.9998,116.52,117.37,122.47,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22453
78.48,919.849,-7,-156.23,-207.56,0.012,2.38,21.29,0.03,0.0337,0.7527,9.96,160228.16,7.6,93.03,1.179,-0,-1,116.54,117.33,122.47,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22454
78.5,919.859,-4.94,-160.87,-207.27,0.006,2.55,22.28,0.09,0.0238,0.7761,9.97,44368.78,7.6,93.05,1.225,-0,-0.9998,116.5,117.35,122.54,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22455
78.51,919.869,-3.28,-164.42,-205.67,0.007,3.51,22.69,0.03,0.0159,0.7994,9.96,160222.22,7.6,93.08,1.26,-0,-1,116.45,117.33,122.58,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22456
78.49,919.879,-1.93,-167.8,-203.14,0.004,4.45,23.13,0.09,0.0095,0.826,9.95,44418.65,7.6,93.15,1.302,-0,-0.9998,116.45,117.28,122.6,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22457
78.48,919.889,-1.51,-170.72,-199.61,0.003,4.2,23.28,0.03,0.0075,0.8553,9.94,160476.14,7.6,93.2,1.341,-0,-1,116.35,117.26,122.64,25.04,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22458
78.52,919.899,-2.21,-173.97,-198.43,0.007,5.26,23.21,-0.04,0.0111,0.8767,9.95,-99822.45,7.6,93.24,1.386,-0,-1.0001,116.3,117.2,122.64,25.05,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22459
78.51,919.909,-3.21,-177.98,-197.85,-0.005,5.32,23.66,0.16,0.0162,0.8996,9.96,25827.79,7.61,93.3,1.416,-0,-0.9997,116.28,117.13,122.7,25.05,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22460
78.48,919.919,-4.68,-182.2,-198.6,0.009,5.54,24.1,0.09,0.0236,0.9174,9.94,44487.09,7.6,93.33,1.464,-0,-0.9998,116.37,117.13,122.74,25.05,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22461
78.5,919.929,-6.73,-187.16,-199.81,0.001,5.42,23.82,0.16,0.0337,0.9367,9.93,25802.72,7.6,93.28,1.502,-0,-0.9997,116.43,117.04,122.8,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22462
78.52,919.939,-7.25,-192.79,-201.79,0.013,4.96,24.45,0.16,0.0359,0.9554,9.94,25790.27,7.6,93.27,1.538,-0,-0.9997,116.5,117.02,122.8,25.02,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22463
78.49,919.949,-7.38,-198.07,-204.03,0.009,5.26,24.46,0.09,0.0362,0.9708,9.94,44422.45,7.6,93.26,1.583,-0,-0.9998,116.37,117.06,122.88,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22464
78.48,919.959,-6.97,-203.05,-204.91,0.013,4.33,24.09,0.03,0.034,0.9909,9.92,160376.66,7.6,93.25,1.634,-0,-1,116.43,117,122.92,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22465
78.51,919.969,-5.8,-207.36,-205.75,-0.002,5.71,23.82,0.09,0.0282,1.0078,9.94,44430.65,7.61,93.25,1.664,-0,-0.9998,116.41,116.98,122.94,25.02,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22466
78.51,919.979,-4.44,-211.08,-204.32,0.006,5.94,23.34,0.09,0.0217,1.0331,9.94,44409.15,7.61,93.25,1.699,-0,-0.9998,116.33,116.95,122.96,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22467
78.48,919.989,-3.36,-214,-201.26,0.004,6.29,22.78,0.03,0.0167,1.0633,9.94,160182.2,7.61,93.22,1.726,-0,-1,116.3,117.02,122.98,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22468
78.5,919.999,-2.8,-216.76,-198.14,0.001,6.13,22.53,0.09,0.0141,1.094,9.96,44396.88,7.61,93.17,1.772,-0,-0.9998,116.24,116.98,123.02,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22469
78.52,920.009,-2.64,-219.53,-196.84,0.001,7.28,23.14,0.09,0.0134,1.1153,9.95,44395.6,7.61,93.13,1.817,-0,-0.9998,116.2,116.95,123.02,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22470
78.5,920.019,-3.58,-222.79,-195.73,0.003,7.11,23.74,0.03,0.0183,1.1382,9.96,160243.53,7.61,93.17,1.855,-0,-1,116.18,116.93,123.08,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22471
78.48,920.029,-4.75,-227,-197.14,0.009,7.79,24.74,0.16,0.0241,1.1515,9.96,25772.64,7.61,93.2,1.902,-0,-0.9997,116.13,116.98,123.04,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22472
78.51,920.039,-5.94,-232.28,-198.18,0.004,7.19,25.81,0.09,0.03,1.1721,9.96,44381.6,7.61,93.18,1.945,-0,-0.9998,116.24,116.91,123.04,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22473
78.52,920.049,-5.87,-237.1,-200.18,-0,7.16,27.55,0.09,0.0293,1.1844,9.97,44349.13,7.61,93.16,1.998,-0,-0.9998,116.28,116.91,123.04,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22474
78.48,920.059,-5.42,-241.94,-201.59,0.01,6.68,28.57,0.09,0.0269,1.2002,9.97,44358.18,7.61,93.11,2.038,-0,-0.9998,116.24,116.95,123.1,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22475
78.49,920.069,-4.64,-246.9,-203.12,-0,6.89,28.85,0.03,0.0229,1.2155,9.97,160070.78,7.61,93.11,2.077,-0,-1,116.22,116.91,123.04,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22476
78.52,920.079,-3.48,-250.92,-202.81,-0,6.97,28.62,0.16,0.0172,1.2373,9.99,25750.9,7.61,93.11,2.115,-0,-0.9997,116.2,116.89,123.14,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22477
78.5,920.089,-2.64,-254.31,-201.34,-0.003,7.55,27.58,-0.04,0.0131,1.2631,9.99,-99473.73,7.61,93.13,2.168,-0,-1.0001,116.22,116.89,123.16,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22478
78.48,920.099,-1.23,-256.94,-198.61,0.007,7.83,27.23,0.09,0.0062,1.2937,9.99,44311.7,7.61,93.13,2.203,-0,-0.9998,116.15,116.87,123.2,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22479
78.5,920.109,-1.49,-259.08,-195.23,0.003,7.64,25.53,0.16,0.0077,1.327,10,25700.62,7.61,93.14,2.245,-0,-0.9997,116.11,116.84,123.22,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22480
78.52,920.119,-1.61,-260.76,-193.34,-0,9.04,25.13,0.09,0.0083,1.3487,9.99,44298.74,7.61,93.16,2.281,-0,-0.9998,116.09,116.82,123.32,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22481
78.48,920.129,-2.7,-263.25,-192.03,0.009,9.02,24.98,0.09,0.0141,1.3709,10.02,44276.72,7.61,93.18,2.323,-0,-0.9998,116.13,116.78,123.4,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22482
78.49,920.139,-4.06,-266.19,-192.31,0.007,9.83,25.59,0.03,0.0211,1.3842,10.03,159851.47,7.61,93.21,2.354,-0,-1,116.18,116.82,123.46,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22483
78.52,920.149,-5.88,-270.24,-192.89,0.007,9.1,25.79,0.09,0.0305,1.401,10.02,44273.93,7.61,93.25,2.402,-0,-0.9998,116.26,116.76,123.53,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22484
78.5,920.159,-6.36,-275.09,-194.83,0.019,8.77,27.16,0.16,0.0327,1.412,10.02,25672.73,7.61,93.29,2.442,-0,-0.9997,116.39,116.8,123.55,24.92,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22485
78.48,920.169,-6.73,-279.43,-196.45,0.009,9.08,27.52,0.09,0.0343,1.4223,10.02,44219.93,7.61,93.31,2.472,-0,-0.9998,116.35,116.78,123.65,24.92,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22486
78.5,920.179,-5.84,-284.1,-198.06,0.012,8.67,28.08,0.03,0.0295,1.4344,10.04,159497.8,7.61,93.32,2.503,-0,-1,116.35,116.78,123.67,24.9,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22487
78.52,920.189,-4.76,-287.79,-197.66,-0.003,8.27,28.29,0.09,0.0241,1.456,10.05,44166.25,7.61,93.3,2.532,-0,-0.9998,116.41,116.82,123.69,24.89,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22488
78.49,920.199,-3.26,-290.11,-196.44,0.001,8.9,28.24,0.23,0.0166,1.4768,10.03,18053.27,7.61,93.31,2.573,-0,-0.9996,116.48,116.71,123.71,24.88,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22489
78.48,920.209,-1.24,-291.79,-193.86,-0.003,9.15,28.68,0.09,0.0064,1.5051,10.02,44153.34,7.61,93.34,2.601,-0,-0.9998,116.45,116.71,123.69,24.88,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22490
78.52,920.219,-0.32,-293.03,-191.14,0.01,9.04,28.53,0.16,0.0017,1.5331,10.04,25644.14,7.61,93.35,2.655,-0,-0.9997,116.43,116.76,123.77,24.9,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22491
78.51,920.229,0.76,-293.92,-188.91,-0,10.03,29.28,0.03,-0.004,1.5558,10.04,159436.39,7.61,93.33,2.678,-0,-1,116.45,116.69,123.77,24.9,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22492
78.48,920.239,0.03,-295.33,-187.74,0.009,10.38,29.51,0.16,-0.0001,1.573,10.05,25654.59,7.61,93.35,2.719,-0,-0.9997,116.52,116.65,123.81,24.91,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22493
78.5,920.249,-1.16,-297.81,-187.87,0.007,10.65,30.14,0.16,0.0061,1.5852,10.05,25665.59,7.61,93.35,2.76,-0,-0.9997,116.52,116.65,123.87,24.92,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22494
78.52,920.259,-2.34,-301.39,-188.69,0.007,10.19,31.1,0.09,0.0124,1.5972,10.05,44258.16,7.61,93.35,2.808,-0,-0.9998,116.58,116.65,123.93,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22495
78.49,920.269,-3.07,-305.62,-190.36,0.017,9.97,32.3,0.16,0.0161,1.6054,10.07,25693.37,7.61,93.38,2.845,-0,-0.9997,116.67,116.69,123.99,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22496
78.49,920.279,-3.29,-310.1,-192.08,0.003,9.65,32.77,0.09,0.0171,1.6145,10.06,44285.94,7.61,93.41,2.881,-0,-0.9998,116.71,116.67,124.05,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22497
78.51,920.289,-2.77,-314.31,-193.33,0.007,9.53,32.94,0.09,0.0143,1.6257,10.06,44304.23,7.61,93.44,2.934,-0,-0.9998,116.71,116.69,124.09,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22498
78.51,920.299,-2.23,-317.85,-193.85,-0.003,9.63,32.11,0.03,0.0115,1.6397,10.07,159800.88,7.61,93.48,2.969,-0,-1,116.71,116.73,124.13,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22499
78.48,920.309,-1.87,-320.34,-192.92,0.007,9.93,30.38,0.09,0.0097,1.6605,10.08,44289.99,7.61,93.5,3.024,-0,-0.9998,116.71,116.73,124.19,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22500
78.49,920.319,-1.51,-321.85,-190.73,-0.002,10.27,28.25,-0.04,0.0079,1.6875,10.08,-99302.92,7.61,93.54,3.066,-0,-1.0001,116.73,116.71,124.21,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22501
78.52,920.329,-1.23,-322.47,-188.41,0.012,10.84,26.39,0.09,0.0065,1.7115,10.08,44265.04,7.61,93.56,3.122,-0,-0.9998,116.69,116.76,124.21,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22502
78.5,920.339,-1.05,-323.09,-186.37,0.019,11.71,25.43,-0.04,0.0057,1.7336,10.07,-99292.95,7.6,93.52,3.163,-0,-1.0001,116.67,116.78,124.23,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22503
78.48,920.349,-1.38,-323.98,-185.04,0.006,12.05,25.24,0.09,0.0074,1.7509,10.1,44271.46,7.61,93.52,3.205,-0,-0.9998,116.58,116.71,124.27,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22504
78.51,920.359,-2.83,-325.85,-184.95,0.01,12.24,25.2,0.09,0.0153,1.7618,10.1,44269.91,7.61,93.54,3.238,-0,-0.9998,116.65,116.69,124.19,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22505
78.51,920.369,-4.91,-328.78,-184.91,-0.002,11.72,25.19,0.09,0.0266,1.7781,10.1,44257.52,7.61,93.57,3.282,-0,-0.9998,116.65,116.69,124.09,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22506
78.48,920.379,-5.9,-332.84,-187.04,0.006,12.14,26.22,0.16,0.0316,1.7795,10.12,25686.81,7.6,93.64,3.322,-0,-0.9997,116.75,116.71,123.93,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22507
78.48,920.389,-6.44,-337.22,-188.85,0.014,12.1,27.13,0.09,0.0341,1.7857,10.13,44253.77,7.6,93.67,3.359,-0,-0.9998,116.73,116.73,123.73,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22508
78.52,920.399,-6.16,-341.09,-191.22,0.003,12.94,27.61,-0.04,0.0322,1.7838,10.13,-99198.39,7.6,93.67,3.4,-0,-1.0001,116.78,116.71,123.65,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22509
78.5,920.409,-5.11,-344.68,-192.67,0.012,13.64,28.01,0.03,0.0265,1.789,10.13,159574.62,7.6,93.65,3.43,-0,-1,116.69,116.76,123.55,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22510
78.48,920.419,-3.92,-347.77,-192.29,0.006,13.07,27.64,0.03,0.0204,1.8086,10.13,159604.44,7.6,93.64,3.47,-0,-1,116.69,116.78,123.42,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22511
78.5,920.429,-2.77,-349.61,-190.97,0.004,12.87,26.75,0.09,0.0145,1.8307,10.13,44205.45,7.6,93.63,3.504,-0,-0.9998,116.71,116.8,123.28,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22512
78.52,920.439,-1.57,-350.38,-188.03,0.006,11.61,26.28,0.23,0.0084,1.8634,10.14,18077.45,7.59,93.59,3.547,-0,-0.9996,116.73,116.82,123.18,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22513
78.48,920.449,-0.42,-350.66,-185.09,-0,10.5,26.19,0.09,0.0023,1.8945,10.16,44212.27,7.6,93.54,3.571,-0,-0.9998,116.8,116.82,123.1,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22514
78.49,920.459,0.05,-350.82,-183.38,0.004,10.25,26.95,0.09,-0.0003,1.9131,10.16,44230.12,7.59,93.53,3.623,-0,-0.9998,116.86,116.87,123.14,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22515
78.52,920.469,-0.06,-351.75,-183.14,0.006,11.12,28.54,0.09,0.0003,1.9206,10.15,44248.41,7.59,93.51,3.666,-0,-0.9998,116.9,116.87,123.26,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22516
78.5,920.479,-0.86,-353.77,-184.03,0.007,11.94,30.09,0.09,0.0047,1.9224,10.15,44236.61,7.59,93.48,3.695,-0,-0.9998,116.97,116.87,123.44,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22517
78.48,920.489,-1.98,-357.52,-185.99,0.009,12.39,31.49,0.09,0.0107,1.9223,10.18,44223.56,7.59,93.48,3.746,-0,-0.9998,117.1,116.89,123.65,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22518
78.5,920.499,-2.38,-361.26,-188.79,0.014,14.38,32.85,0.16,0.0126,1.9136,10.17,25673.14,7.59,93.46,3.779,-0,-0.9997,117.16,116.98,123.81,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22519
78.52,920.509,-2.31,-366.19,-191.24,-0.009,14.4,33.35,0.09,0.0121,1.9148,10.18,44261.05,7.59,93.4,3.812,-0,-0.9998,117.18,116.95,124.01,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22520
78.49,920.519,-1.72,-370.89,-193.29,0.007,14.19,33.37,0.09,0.0089,1.9189,10.19,44268.95,7.59,93.31,3.855,-0,-0.9998,117.23,116.95,124.17,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22521
78.49,920.529,-0.9,-374.61,-194.21,0.003,14.21,32.62,0.09,0.0046,1.9289,10.18,44267.27,7.59,93.24,3.885,-0,-0.9998,117.2,116.98,124.35,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22522
78.51,920.539,0.02,-376.94,-193.05,0.007,13.17,31.28,0.09,-0.0001,1.9526,10.19,44254.32,7.58,93.22,3.932,-0,-0.9998,117.23,117.02,124.5,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22523
78.51,920.549,0.92,-378.02,-190.48,0.007,11.56,29.9,0.09,-0.0048,1.9846,10.21,44221.06,7.58,93.21,3.975,-0,-0.9998,117.18,116.98,124.6,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22524
78.48,920.559,0.9,-377.86,-187.78,0.013,11.07,28.25,0.09,-0.0048,2.0123,10.2,44218.59,7.58,93.19,4.018,-0,-0.9998,117.14,116.98,124.72,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22525
78.5,920.569,0.55,-377.05,-184.75,0.007,10.45,27.22,0.09,-0.003,2.0409,10.2,44206.07,7.58,93.15,4.057,-0,-0.9998,117.05,116.98,124.8,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22526
78.52,920.579,-0.67,-376.89,-184.22,0.009,12,26.99,0.03,0.0036,2.0458,10.22,159590.98,7.58,93.15,4.101,-0,-1,117.08,117.04,124.88,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22527
78.49,920.589,-2.42,-378.29,-184.56,0.016,13.48,27.22,0.23,0.0131,2.0497,10.22,18089.27,7.58,93.15,4.137,-0,-0.9996,117.12,117.04,124.98,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22528
78.48,920.599,-4.13,-381.21,-186.02,-0.002,14.64,27.58,0.09,0.0222,2.0493,10.21,44239.86,7.58,93.16,4.18,-0,-0.9998,117.23,117.09,125.08,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22529
78.5,920.609,-4.93,-385.72,-188.69,-0,15.56,28.63,0.16,0.0261,2.0443,10.22,25688.1,7.58,93.19,4.223,-0,-0.9997,117.27,117.17,125.16,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22530
78.51,920.619,-5.04,-390.88,-191.46,0.01,15.7,29.23,0.09,0.0263,2.0416,10.24,44255.45,7.58,93.2,4.262,-0,-0.9998,117.33,117.2,125.18,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22531
78.48,920.629,-4.52,-395.88,-193.93,0.017,15.66,29.41,0.09,0.0233,2.0413,10.21,44273.77,7.57,93.24,4.297,-0,-0.9998,117.36,117.24,125.24,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22532
78.5,920.639,-2.98,-400.51,-195.14,-0,14.9,29.5,0.09,0.0153,2.0524,10.23,44260.58,7.57,93.3,4.345,-0,-0.9998,117.33,117.24,125.28,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22533
78.51,920.649,-2.1,-402.85,-194.66,0.003,14.05,28.25,0.16,0.0108,2.0694,10.21,25676.49,7.57,93.31,4.38,-0,-0.9997,117.36,117.28,125.28,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22534
78.49,920.659,-0.74,-403.3,-192.22,0.004,12.68,27.28,0.03,0.0039,2.0981,10.22,159555.3,7.57,93.3,4.43,-0,-1,117.36,117.28,125.26,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22535
78.48,920.669,0.34,-402.2,-189.05,0.003,11.49,26.76,0.03,-0.0018,2.1275,10.21,159472.66,7.57,93.26,4.468,-0,-1,117.36,117.33,125.22,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22536
78.51,920.679,0.75,-400.31,-186.26,-0.002,11.78,26.41,0.16,-0.004,2.1492,10.19,25642.59,7.57,93.24,4.492,-0,-0.9997,117.36,117.35,125.22,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22537
78.51,920.689,0.17,-398.92,-184.64,0.012,12.92,26.65,0.16,-0.0009,2.1605,10.19,25634.64,7.57,93.27,4.545,-0,-0.9997,117.31,117.42,125.2,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22538
78.49,920.699,-1.44,-399.06,-185.16,0.01,15.36,26.97,0.09,0.0078,2.1553,10.18,44162.82,7.57,93.28,4.589,-0,-0.9998,117.36,117.42,125.18,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22539
