RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,AligningTorque,LateralForce,Index
25,12,0,-190.02,7.219,314.26,17.28,-452.09,2672
25,12,0,-191.22,7.258,314.27,18.89,-456.92,2673
25,12,0,-193.43,7.306,314.28,19.53,-463,2674
25,12,0,-196.12,7.346,314.29,19.48,-468.77,2675
25,12,0,-197.56,7.51,314.33,15.53,-466.13,2679
25,12,0,-194.13,7.54,314.34,14.5,-460.67,2680
25,12,0,-191.44,7.574,314.35,14.6,-457.24,2681
25,12,0,-189.93,7.616,314.36,15.03,-456.6,2682
25,12,0,-189.74,7.663,314.37,15.9,-459.38,2683
25,12,0,-193.71,7.746,314.39,18.17,-470.76,2685
25,12,0,-196.1,7.773,314.4,18.24,-476.38,2686
25,12,0,-199.05,7.81,314.41,18.09,-480.88,2687
25,12,0,-200.13,7.853,314.42,17.2,-482,2688
25,12,0,-200.57,7.902,314.43,16,-479.35,2689
25,12,0,-198.67,7.936,314.44,15.1,-473.74,2690
25,12,-0,-196.06,7.971,314.45,13.87,-467.49,2691
25,12,0,-193.15,8.019,314.46,13.92,-463.78,2692
25,12,0,-191.09,8.054,314.47,14.15,-462.66,2693
25,12,0,-190.33,8.095,314.48,14.42,-465.13,2694
25,12,0,-191.92,8.131,314.49,15.7,-469.94,2695
25,12,0,-193.6,8.181,314.5,16.6,-475.88,2696
25,12,0,-195.47,8.22,314.51,16.9,-481.47,2697
25,12,0,-198.37,8.261,314.52,16.65,-486.01,2698
25,12,0,-199.91,8.303,314.53,16.21,-488.18,2699
25,12,0,-201.18,8.324,314.54,15.23,-486.94,2700
25,12,0,-194.8,8.466,314.57,12.14,-470.91,2703
25,12,0,-193.05,8.498,314.58,11.9,-468.87,2704
25,12,-0,-191.72,8.542,314.59,12.77,-470.09,2705
25,12,0,-192.11,8.576,314.6,13.42,-473.82,2706
25,12,0,-193.49,8.612,314.61,14.12,-479.74,2707
25,12,0,-195.58,8.672,314.62,15.14,-485.36,2708
25,12,0,-200.78,8.778,314.65,13.93,-491.75,2711
25,12,0,-200.53,8.817,314.66,13.14,-488.01,2712
25,12,0,-199.06,8.85,314.67,12.16,-481.94,2713
25,12,0,-196.71,8.9,314.68,11.55,-475.72,2714
25,12,0,-194.73,8.937,314.69,11.15,-472.46,2715
25,12,0,-193.2,8.963,314.7,11.19,-472.27,2716
25,12,0,-192.92,9.01,314.71,12.39,-475.84,2717
25,12,0,-193.62,9.052,314.72,13.09,-480.98,2718
25,12,-0,-195.67,9.102,314.73,14.02,-486.26,2719
25,12,0,-198,9.145,314.74,14.1,-490.64,2720
25,12,0,-200.29,9.173,314.75,13.81,-494.07,2721
25,12,0,-201.32,9.212,314.76,12.95,-494.55,2722
25,12,0,-201.96,9.258,314.77,12.18,-491.75,2723
25,12,0,-200.51,9.298,314.78,11.13,-486.79,2724
25,12,0,-198.48,9.338,314.79,10.11,-481.16,2725
25,12,0,-196.32,9.374,314.8,9.85,-476.49,2726
25,12,-0,-194.52,9.414,314.81,9.93,-475.53,2727
25,12,0,-194.3,9.455,314.82,10.59,-477.41,2728
25,12,0,-196.65,9.579,314.85,12.74,-491.11,2731
25,12,0,-199.22,9.617,314.86,12.38,-494.69,2732
25,12,0,-202.06,9.742,314.89,10.37,-490.35,2735
25,12,-0,-200.1,9.768,314.9,9.31,-485.04,2736
25,12,0,-197.76,9.819,314.91,9.03,-479.91,2737
25,12,0,-195.83,9.856,314.92,8.62,-477.09,2738
25,12,0,-193.8,9.892,314.93,9.22,-477.71,2739
25,12,0,-194.38,9.938,314.94,9.69,-481.28,2740
25,12,0,-201.04,10.095,314.98,11.47,-496.55,2744
25,12,-0,-202.17,10.128,314.99,10.44,-496.39,2745
25,12,0,-202.77,10.177,315,9.75,-492.99,2746
25,12,-0,-201.33,10.211,315.01,8.98,-487.52,2747
25,12,0,-199.16,10.247,315.02,8.53,-482.25,2748
25,12,0,-196.68,10.287,315.03,8.34,-478.66,2749
25,12,0,-195.36,10.333,315.04,8.05,-477.56,2750
25,12,0,-194.48,10.378,315.05,8.53,-480.19,2751
25,12,0,-195.44,10.408,315.06,9.51,-484.1,2752
25,12,0,-198.94,10.483,315.08,10.54,-492.5,2754
25,12,0,-201.45,10.526,315.09,10.16,-495.47,2755
25,12,0,-203.09,10.585,315.1,9.45,-496.25,2756
25,12,0,-203.52,10.624,315.11,8.8,-494.25,2757
25,12,0,-202.93,10.658,315.12,7.73,-489.42,2758
25,12,0,-202.11,10.703,315.13,7.16,-483.51,2759
25,12,0,-199.11,10.738,315.14,6.54,-478.83,2760
25,12,0,-197.47,10.781,315.15,6.59,-477.1,2761
25,12,0,-196.71,10.861,315.17,7.33,-481.45,2763
25,12,0,-197.45,10.894,315.18,7.81,-485.65,2764
25,12,0,-203.24,11.022,315.21,8.43,-494.86,2767
25,12,0,-203.72,11.049,315.22,7.66,-493.92,2768
25,12,0,-204.19,11.098,315.23,7.41,-490.21,2769
25,12,0,-202.6,11.141,315.24,6.99,-485.21,2770
25,12,0,-200.46,11.179,315.25,6.08,-479.78,2771
25,12,0,-197.92,11.228,315.26,6.07,-476.65,2772
25,12,0,-196.4,11.264,315.27,6.15,-476.18,2773
25,12,0,-196.4,11.305,315.28,6.79,-478.52,2774
25,12,0,-197.54,11.335,315.29,7.42,-482.24,2775
25,12,-0,-198.72,11.368,315.3,7.53,-485.65,2776
25,12,0,-200.54,11.413,315.31,8.03,-488.62,2777
25,12,0,-202.12,11.451,315.32,7.67,-490.96,2778
25,12,0,-204.05,11.491,315.33,7.66,-491.14,2779
25,12,0,-204.33,11.536,315.34,6.23,-489.27,2780
25,12,0,-202.19,11.609,315.36,4.14,-480.54,2782
25,12,0,-200.54,11.653,315.37,2.83,-477.14,2783
25,12,0,-198.68,11.672,315.38,0.58,-476.01,2784
25,12,0,-198.13,11.695,315.39,-1.8,-477.26,2785
25,12,0,-199,11.728,315.4,-3.21,-480.2,2786
25,12,0,-199.39,11.729,315.41,-4.42,-484.1,2787
25,12,0,-200.73,11.736,315.42,-3.27,-487.54,2788
25,12,0,-205.07,11.756,315.45,-6.43,-489.41,2791
25,12,0,-204.97,11.758,315.46,-10.22,-485.99,2792
25,12,0,-204.05,11.769,315.47,-12.83,-481.94,2793
25,12,0,-201.73,11.768,315.48,-13.78,-478.52,2794
25,12,0,-200.87,12.278,315.53,2.53,-483.04,2798
25,12,-0,-202.72,12.265,315.54,5.49,-485.05,2799
25,12,0,-204.53,12.26,315.55,8.19,-486.94,2800
25,12,-0,-205.75,12.245,315.57,11.76,-485.86,2802
25,12,-0,-201.02,12.235,315.6,10.66,-477.45,2805
25,12,0,-199.35,12.24,315.61,10.3,-476.37,2806
25,12,0,-198.29,12.23,315.62,9.69,-476.82,2807
25,12,-0,-197.9,12.23,315.63,8.44,-478.2,2808
25,12,0,-199.61,12.224,315.64,5.77,-480.07,2809
25,12,0,-201.36,12.198,315.65,1.36,-481.63,2810
25,12,0,-203.43,12.182,315.66,-2.13,-483.68,2811
25,12,-0,-204.82,12.159,315.67,-4.92,-484.91,2812
25,12,0,-205.83,12.096,315.69,-8.15,-482.11,2814
25,12,0,-202.24,12.048,315.71,-16.59,-476.05,2816
25,12,0,-199.53,11.995,315.72,-18.64,-474.78,2817
25,12,0,-197.99,11.952,315.73,-17.67,-475.07,2818
25,12,0,-197.84,11.902,315.74,-13.03,-476.94,2819
25,12,0,-198.59,11.86,315.75,-6.86,-479.44,2820
25,12,0,-200.5,11.809,315.76,-1.02,-480.86,2821
25,12,0,-201.83,11.767,315.77,2.55,-482.58,2822
25,12,0,-203.83,11.715,315.78,4.45,-483.68,2823
25,12,0,-205.4,11.661,315.79,6.39,-484.15,2824
25,12,0,-205.68,11.621,315.8,8.71,-483.22,2825
25,12,0,-204.92,11.584,315.81,11.58,-481.06,2826
25,12,0,-198.49,11.418,315.85,12.84,-476.81,2830
25,12,0,-197.65,11.382,315.86,13.2,-477.76,2831
25,12,0,-198.94,11.348,315.87,14.13,-479.01,2832
25,12,0,-200.89,11.315,315.88,14.35,-479.93,2833
25,12,0,-204.18,11.144,315.93,7.45,-480.44,2838
25,12,0,-201.36,11.106,315.94,6.06,-477.93,2839
25,12,0,-199.11,11.075,315.95,4.48,-475.74,2840
25,12,0,-197.69,11.035,315.96,2.83,-474.32,2841
25,12,0,-202.45,10.872,316,3.19,-481.18,2845
25,12,0,-204.41,10.838,316.01,3.09,-483.22,2846
25,12,0,-205.58,10.792,316.02,2.87,-484.47,2847
25,12,0,-205.74,10.749,316.03,2.24,-484.17,2848
25,12,0,-201.83,10.66,316.05,4.42,-478.87,2850
25,12,0,-199.26,10.614,316.06,6.17,-476.53,2851
25,12,0,-197.01,10.561,316.07,7.8,-475.24,2852
25,12,0,-196.48,10.524,316.08,9.44,-475.54,2853
25,12,0,-197.36,10.496,316.09,10.8,-476.96,2854
25,12,0,-199.21,10.453,316.1,12.56,-478.36,2855
25,12,0,-200.63,10.404,316.11,14.32,-480.72,2856
25,12,0,-202.72,10.38,316.12,14.91,-483.22,2857
25,12,0,-205.51,10.292,316.14,13.89,-484.33,2859
25,12,0,-205.03,10.265,316.15,12.18,-482.31,2860
25,12,0,-203.26,10.212,316.16,10.64,-479.19,2861
25,12,-0,-200.48,10.186,316.17,9.53,-476.19,2862
25,12,0,-198.09,10.143,316.18,8.81,-474.8,2863
25,12,0,-196.93,10.11,316.19,8.01,-474.15,2864
25,12,0,-196.85,10.077,316.2,7.34,-474.77,2865
25,12,0,-198.7,10.037,316.21,7,-476.97,2866
25,12,0,-205.72,9.831,316.26,5.75,-483.71,2871
25,12,0,-204.33,9.777,316.27,6.43,-479.96,2872
25,12,0,-201.71,9.742,316.28,7.12,-476.21,2873
25,12,0,-198.95,9.698,316.29,8.33,-473.71,2874
25,12,0,-200.22,9.529,316.33,13.21,-478.4,2878
25,12,0,-202.37,9.492,316.34,14.49,-481.06,2879
25,12,0,-204.43,9.446,316.35,15.36,-483.24,2880
25,12,0,-205.97,9.403,316.36,15.36,-483.57,2881
25,12,0,-206.67,9.377,316.37,14.35,-482,2882
25,12,0,-205.15,9.342,316.38,13.64,-478.9,2883
25,12,0,-202.71,9.296,316.39,12.41,-474.99,2884
25,12,0,-198.37,9.234,316.41,11,-471.08,2886
25,12,-0,-198.16,9.181,316.42,11,-471.67,2887
25,12,-0,-198.69,9.154,316.43,11.15,-473.85,2888
25,12,0,-200.17,9.121,316.44,11.45,-476.52,2889
25,12,0,-202.16,9.074,316.45,11.29,-479.19,2890
25,12,-0,-206.16,8.994,316.47,10,-482.3,2892
25,12,0,-206.91,8.912,316.49,8.68,-479.04,2894
25,12,0,-201.73,8.832,316.51,9.02,-471.72,2896
25,12,0,-199.91,8.783,316.52,9.51,-469.53,2897
25,12,0,-198.65,8.746,316.53,11.03,-469.54,2898
25,12,0,-205.87,8.531,316.58,16.31,-479.22,2903
25,12,0,-207.35,8.494,316.59,16.84,-479.22,2904
25,12,0,-207.01,8.457,316.6,16.53,-477.36,2905
25,12,0,-205.43,8.418,316.61,15.91,-474.39,2906
25,12,0,-202.77,8.388,316.62,14.86,-470.96,2907
25,12,0,-199.61,8.266,316.65,14.3,-468.3,2910
25,12,0,-200.86,8.235,316.66,14.83,-469.38,2911
25,12,0,-204.08,8.156,316.68,15.48,-472.99,2913
25,12,0,-206.2,8.122,316.69,15.46,-474.71,2914
25,12,0,-207.56,8.08,316.7,14.29,-475.51,2915
25,12,0,-208.42,8.044,316.71,13.14,-475.05,2916
25,12,0,-207.36,8.004,316.72,12.1,-472.84,2917
25,12,0,-205.25,7.961,316.73,11.32,-469.89,2918
25,12,0,-202.82,7.907,316.74,11.49,-467.23,2919
25,12,0,-200.91,7.887,316.75,12.06,-465.36,2920
25,12,0,-200.31,7.834,316.76,12.73,-464.73,2921
25,12,0,-200.99,7.787,316.77,14.27,-465.37,2922
25,12,0,-202.61,7.749,316.78,15.86,-466.61,2923
25,12,0,-209.81,7.567,316.82,18.13,-470.7,2927
25,12,0,-209.34,7.543,316.83,17.78,-468.99,2928
25,12,0,-205.12,7.457,316.85,17.8,-462.15,2930
25,12,0,-202.36,7.424,316.86,17.64,-459.5,2931
25,12,0,-201.18,7.384,316.87,17.97,-458.08,2932
25,12,0,-201.44,7.341,316.88,18.53,-457.94,2933
25,12,0,-202.73,7.305,316.89,19.21,-458.87,2934
25,12,0,-206.56,7.231,316.91,19.61,-461.85,2936
25,12,0,-208.3,7.197,316.92,19.32,-463.26,2937
25,12,0,-209.93,7.154,316.93,18.86,-463.89,2938
25,12,0,-209.74,7.111,316.94,17.65,-462.64,2939
25,12,0,-208.7,7.086,316.95,16.34,-459.85,2940
25,12,0,-203.93,6.988,316.97,15.01,-452.98,2942
25,12,0,-202.17,6.955,316.98,14.7,-450.63,2943
25,12,0,-201.6,6.92,316.99,15.32,-449.87,2944
25,12,0,-204.32,6.833,317.01,18.13,-450.97,2946
25,12,0,-206.25,6.794,317.02,19.45,-452.23,2947
25,12,0,-210.44,6.634,317.06,19.3,-451.95,2951
25,12,0,-207.93,6.579,317.07,18.53,-448.2,2952
25,12,0,-205.69,6.545,317.08,18.63,-444.47,2953
25,12,0,-203.38,6.505,317.09,19.29,-441.02,2954
25,12,0,-208.54,6.303,317.14,23.16,-441.1,2959
25,12,0,-211.35,6.237,317.16,21.84,-442.03,2961
25,12,0,-211.67,6.194,317.17,20.53,-440.01,2962
25,12,0,-209.68,6.154,317.18,19.96,-436.74,2963
25,12,0,-202.63,6.03,317.21,19.27,-426.6,2966
25,12,0,-202.74,6.001,317.22,19.67,-425.37,2967
25,12,0,-203.25,5.958,317.23,20.59,-424.92,2968
25,12,0,-205.2,5.911,317.24,20.97,-425.69,2969
25,12,0,-207.66,5.866,317.25,22.16,-426.64,2970
25,12,0,-210.31,5.836,317.26,22.6,-427.76,2971
25,12,0,-208.28,5.677,317.3,20.53,-421.22,2975
25,12,0,-205,5.629,317.31,20.68,-417.47,2976
25,12,-0,-202.37,5.546,317.33,22.2,-411.24,2978
25,12,0,-212.55,5.309,317.39,24.32,-414.28,2984
25,12,0,-211.58,5.266,317.4,23.74,-412.25,2985
25,12,0,-208.8,5.224,317.41,22.78,-408.37,2986
25,12,0,-205.94,5.189,317.42,22.42,-404.3,2987
25,12,0,-203.3,5.148,317.43,22.68,-400.42,2988
25,12,0,-202.42,5.072,317.45,24,-395.57,2990
25,12,0,-203.67,5.029,317.46,24.8,-395.44,2991
25,12,0,-205.92,4.98,317.47,25.3,-396.09,2992
25,12,0,-208.96,4.946,317.48,26.49,-397.51,2993
25,12,0,-211.02,4.903,317.49,26.37,-398.14,2994
25,12,0,-212.3,4.871,317.5,25.59,-398.62,2995
25,12,0,-204.18,4.72,317.54,23.2,-385.68,2999
25,12,0,-202.77,4.672,317.55,23.84,-381.93,3000
25,12,0,-201.77,4.625,317.56,24.65,-379.44,3001
25,12,0,-202.82,4.591,317.57,25.75,-378.54,3002
25,12,0,-211.73,4.399,317.62,25.94,-379.69,3007
25,12,0,-207.03,4.311,317.64,24.83,-372.52,3009
25,12,0,-203.93,4.274,317.65,24.27,-367.68,3010
25,12,-0,-202.19,4.231,317.66,24.12,-363.47,3011
25,12,0,-201.43,4.198,317.67,24.47,-360.25,3012
25,12,0,-202.3,4.157,317.68,25.35,-358.54,3013
25,12,0,-204.49,4.124,317.69,26.41,-358.24,3014
25,12,0,-206.95,4.082,317.7,27.47,-358.42,3015
25,12,0,-210.34,4.038,317.71,27.93,-358.6,3016
25,12,0,-212.13,3.989,317.72,27.57,-358.76,3017
25,12,0,-212.67,3.955,317.73,27.11,-357.52,3018
25,12,0,-210.68,3.916,317.74,26.67,-355.19,3019
25,12,0,-207.74,3.883,317.75,25.95,-351.6,3020
25,12,0,-201.62,3.72,317.79,25.92,-335.88,3024
25,12,0,-203.47,3.674,317.8,26.77,-334.19,3025
25,12,0,-205.91,3.391,317.87,25.38,-322.6,3032
25,12,0,-203.35,3.346,317.88,25.07,-318.23,3033
25,12,0,-201.83,3.266,317.9,25.6,-310.15,3035
25,12,0,-211.05,3.126,317.94,27.68,-304.65,3039
25,12,0,-212.4,3.047,317.96,26.26,-301.7,3041
25,12,-0,-210.11,3.013,317.97,24.96,-298.88,3042
25,12,0,-207.11,2.974,317.98,24.09,-294.53,3043
25,12,0,-204.4,2.935,317.99,23.39,-289.84,3044
25,12,0,-202.07,2.852,318.01,22.75,-280.98,3046
25,12,0,-203.55,2.821,318.02,22.8,-277.89,3047
25,12,0,-205.36,2.771,318.03,23.75,-275.44,3048
25,12,0,-208.42,2.738,318.04,23.69,-273.59,3049
25,12,0,-210.68,2.691,318.05,24.18,-272.36,3050
25,12,0,-212.97,2.65,318.06,24.12,-271.15,3051
25,12,0,-213.07,2.605,318.07,23.26,-269.31,3052
25,12,0,-203.13,2.416,318.11,22.39,-252.14,3056
25,12,0,-201.91,2.377,318.12,22.24,-246.88,3057
25,12,0,-202.29,2.331,318.13,22.67,-242.68,3058
25,12,0,-203.81,2.303,318.14,23.41,-239.75,3059
25,12,0,-213.09,2.157,318.18,24.06,-232.54,3063
25,12,0,-211.31,2.108,318.19,23.43,-229.74,3064
25,12,0,-209.15,2.075,318.2,22.16,-225.51,3065
25,12,0,-205.5,2.046,318.21,21.64,-220.69,3066
25,12,0,-202.76,1.995,318.22,20.88,-215.41,3067
25,12,0,-201.05,1.969,318.23,20.56,-209.96,3068
25,12,0,-200.92,1.917,318.24,19.73,-205.91,3069
25,12,0,-202.51,1.887,318.25,19.2,-202.51,3070
25,12,0,-207.06,1.8,318.27,18.22,-198.38,3072
25,12,0,-209.61,1.774,318.28,17.81,-196.85,3073
25,12,0,-210.45,1.724,318.29,16.85,-194.36,3074
25,12,0,-209.5,1.697,318.3,15.72,-191.25,3075
25,12,-0,-206.62,1.635,318.31,15.15,-187.65,3076
25,12,0,-197.83,1.529,318.34,13.89,-171.62,3079
25,12,0,-197.45,1.472,318.35,14.94,-166.81,3080
25,12,0,-198.54,1.436,318.36,15.68,-162.8,3081
25,12,0,-200.37,1.4,318.37,16.63,-159.25,3082
25,12,0,-203.45,1.358,318.38,16.93,-156.63,3083
25,12,0,-205.52,1.312,318.39,17.01,-154.03,3084
25,12,0,-202.44,1.141,318.43,14.14,-138.96,3088
25,12,0,-199.06,1.118,318.44,14.01,-133.17,3089
25,12,0,-197.52,1.061,318.45,13.31,-127.56,3090
25,12,0,-196.04,1.035,318.46,13.5,-122.13,3091
25,12,0,-204.09,0.756,318.53,9.84,-96.32,3098
25,12,0,-200.9,0.705,318.54,8.08,-90.85,3099
25,12,0,-197.3,0.478,318.6,5.56,-62.6,3105
25,12,0,-199.51,0.451,318.61,4.99,-58.58,3106
25,12,0,-201.05,0.411,318.62,4.71,-54.74,3107
25,12,0,-200.46,0.337,318.64,3.12,-45.71,3109
25,12,0,-192.17,0.201,318.67,0.79,-28.72,3112
25,12,0,-191.02,0.173,318.68,0.39,-22.98,3113
25,12,0,-190.72,0.135,318.69,0.24,-17.56,3114
25,12,0,-191.97,0.087,318.7,0.17,-12.78,3115
25,12,0,-194.02,0.046,318.71,0.03,-8.46,3116
25,12,0,-196.18,0,318.72,-0.62,-3.5,3117
25,12,0,-199.32,-0.134,318.75,-2.65,11.97,3120
25,12,0,-196.78,-0.183,318.76,-3.5,18.21,3121
25,12,0,-193.89,-0.222,318.77,-4.28,24.6,3122
25,12,0,-191.4,-0.269,318.78,-4.83,30.83,3123
25,12,0,-189.58,-0.316,318.79,-4.91,36.9,3124
25,12,-0,-197.23,-0.534,318.85,-6.02,66.59,3130
25,12,0,-188.59,-0.806,318.93,-16.75,107.6,3138
25,12,0,-190.69,-0.837,318.94,-17.41,111.62,3139
25,12,0,-185.71,-1.154,319.01,-21.63,146.58,3146
25,12,0,-184.75,-1.207,319.02,-20.45,151.53,3147
25,12,0,-184.25,-1.254,319.03,-19.68,155.88,3148
25,12,0,-191.78,-1.447,319.07,-14.68,175.52,3152
25,12,0,-193.04,-1.479,319.08,-15.24,180.32,3153
25,12,0,-192.95,-1.515,319.09,-15.75,185.29,3154
25,12,0,-190.91,-1.553,319.1,-16.59,189.66,3155
25,12,0,-188.59,-1.595,319.11,-17.35,193.71,3156
25,12,0,-185.68,-1.608,319.12,-18.65,197.27,3157
25,12,0,-184.6,-1.718,319.15,-21.72,209.06,3160
25,12,0,-186.7,-1.768,319.16,-22.41,212.93,3161
25,12,0,-191.43,-1.833,319.18,-25.17,220.51,3163
25,12,0,-193.25,-1.867,319.19,-26.17,223.74,3164
25,12,0,-193.46,-1.914,319.2,-27.42,226.71,3165
25,12,0,-187.33,-2.026,319.23,-28.75,234.49,3168
25,12,0,-184.98,-2.077,319.24,-28.2,237.89,3169
25,12,0,-184.44,-2.118,319.25,-28.14,242.09,3170
25,12,0,-184.63,-2.146,319.26,-27.39,246.29,3171
25,12,0,-193.81,-2.397,319.32,-26.19,263.77,3177
25,12,0,-191.3,-2.441,319.33,-26.09,266.1,3178
25,12,0,-188.62,-2.481,319.34,-26.47,268.74,3179
25,12,0,-185.83,-2.528,319.35,-26.24,272.02,3180
25,12,0,-189.36,-2.709,319.4,-25.94,289.99,3185
25,12,0,-192.9,-2.799,319.42,-27.48,293.21,3187
25,12,0,-190.79,-2.881,319.44,-29.21,296.65,3189
25,12,0,-185.85,-2.961,319.46,-29.11,302.29,3191
25,12,0,-184.08,-2.994,319.47,-28.54,306,3192
25,12,0,-182.93,-3.038,319.48,-28.13,309.88,3193
25,12,0,-183.47,-3.067,319.49,-27.13,313.01,3194
25,12,0,-185.38,-3.126,319.5,-27.46,316.4,3195
25,12,0,-187.8,-3.158,319.51,-27.36,318.23,3196
25,12,0,-190.23,-3.206,319.52,-27.67,319.45,3197
25,12,0,-192.33,-3.236,319.53,-28.26,320.83,3198
25,12,0,-192.94,-3.28,319.54,-28.99,322.21,3199
25,12,0,-191.78,-3.317,319.55,-29.06,324.07,3200
25,12,0,-189.04,-3.355,319.56,-29.21,326.13,3201
25,12,-0,-186.91,-3.396,319.57,-28.93,329.58,3202
25,12,0,-184.68,-3.436,319.58,-28.29,333.32,3203
25,12,-0,-183.12,-3.486,319.59,-28.11,337.06,3204
