RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,AligningTorque,LateralForce,Index,SourceFile
25,12,4,-209.39,-7.007,661.206,5.16,453.31,16021,R20MZ_FZ_200_IA-4_filtered
25,12,4,-208.99,-3.074,662.186,0.28,317.78,16119,R20MZ_FZ_200_IA-4_filtered
25,12,4,-208.96,6.171,655.166,44.6,-412.25,15418,R20MZ_FZ_200_IA-4_filtered
25,12,4,-208.88,0.777,650.646,38.68,-35.8,14967,R20MZ_FZ_200_IA-4_filtered
25,12,4,-208.74,3.435,655.846,52.37,-275.69,15486,R20MZ_FZ_200_IA-4_filtered
25,12,4,-208.36,-2.834,662.246,-0.58,304.08,16125,R20MZ_FZ_200_IA-4_filtered
25,12,4,-207.99,-7.497,661.076,5.16,457.25,16008,R20MZ_FZ_200_IA-4_filtered
25,12,4,-207.83,-12.199,659.846,6.44,468.89,15885,R20MZ_FZ_200_IA-4_filtered
25,12,4,-207.74,-6.267,661.386,0.66,434.87,16039,R20MZ_FZ_200_IA-4_filtered
25,12,4,-207.44,7.383,654.856,41.6,-444.51,15387,R20MZ_FZ_200_IA-4_filtered
25,12,4,-207.44,-12.063,659.946,46.09,468.83,15895,R20MZ_FZ_200_IA-4_filtered
25,12,4,-207.36,4.96,655.466,46.1,-359.7,15448,R20MZ_FZ_200_IA-4_filtered
25,12,4,-207.32,-6.307,661.376,-0.08,435.47,16038,R20MZ_FZ_200_IA-4_filtered
25,12,4,-207.21,-2.8,662.256,0.11,301.69,16126,R20MZ_FZ_200_IA-4_filtered
25,12,4,-207.18,-5.426,661.596,-0.27,413.4,16060,R20MZ_FZ_200_IA-4_filtered
25,12,4,-207.01,-12.26,659.736,29.83,469.76,15874,R20MZ_FZ_200_IA-4_filtered
25,12,4,-206.99,-7.534,661.066,6.27,456.42,16007,R20MZ_FZ_200_IA-4_filtered
25,12,4,-206.91,-4.961,661.716,0.22,399.09,16072,R20MZ_FZ_200_IA-4_filtered
25,12,4,-206.8,2.577,656.066,50.03,-206.2,15508,R20MZ_FZ_200_IA-4_filtered
25,12,4,-206.76,-11.085,660.186,17.98,465.4,15919,R20MZ_FZ_200_IA-4_filtered
25,12,4,-206.75,10.752,653.146,29.75,-434.72,15217,R20MZ_FZ_200_IA-4_filtered
25,12,4,-206.68,1.047,656.446,42.99,-62.02,15546,R20MZ_FZ_200_IA-4_filtered
25,12,4,-206.61,6.854,654.996,37.58,-429.64,15401,R20MZ_FZ_200_IA-4_filtered
25,12,4,-206.61,-3.714,662.026,-3.38,350.75,16103,R20MZ_FZ_200_IA-4_filtered
25,12,4,-206.59,-1.434,662.596,11.23,203.09,16160,R20MZ_FZ_200_IA-4_filtered
25,12,4,-206.55,0.734,650.636,38.34,-30.51,14966,R20MZ_FZ_200_IA-4_filtered
