RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,AligningTorque,LateralForce,Index
25,12,4,-243.88,-0.145,758.143,30.3,93.53,19312
25,12,4,-241.84,-0.513,758.233,25.39,141.58,19321
25,12,4,-240.91,-0.54,758.243,24.62,146.5,19322
25,12,4,-245.53,-0.763,758.313,15.03,178.49,19329
25,12,4,-249.42,-2.121,758.643,-2.94,311.62,19362
25,12,4,-247.97,-3.495,758.983,-10.32,407.57,19396
25,12,4,-243.73,-3.555,759.003,-11.22,413.85,19398
25,12,4,-239.22,-4.164,759.153,-10.85,448.84,19413
25,12,4,-246.66,-4.326,759.193,-12.04,452.39,19417
25,12,4,-243.05,-4.434,759.223,-13.71,460.12,19420
25,12,4,-241.25,-4.692,759.283,-11.35,470.1,19426
25,12,4,-240.03,-5.123,759.393,-11.05,488.06,19437
25,12,4,-242.1,-5.176,759.403,-10.53,488.65,19438
25,12,4,-244.85,-5.251,759.423,-11.44,491.31,19440
25,12,4,-242.49,-5.328,759.443,-12.02,495.06,19442
25,12,4,-240.11,-5.375,759.453,-11.6,496.93,19443
25,12,4,-237.42,-5.491,759.483,-9.96,503.14,19446
25,12,4,-241.26,-5.616,759.513,-9.61,504.13,19449
25,12,4,-240.28,-6.052,759.623,-8.56,518.68,19460
25,12,4,-243.95,-6.17,759.653,-9.01,520.47,19463
25,12,4,-237.33,-6.397,759.713,-7.69,531.88,19469
25,12,4,-237.86,-6.436,759.723,-7.18,532.06,19470
25,12,4,-237.05,-6.843,759.823,-4.78,544.45,19480
25,12,4,-238.32,-6.883,759.833,-4.63,544.52,19481
25,12,4,-240.24,-7.375,759.953,-2.69,555.2,19493
25,12,4,-243,-7.446,759.973,-2.14,555.68,19495
25,12,4,-240.76,-8.581,760.253,2.63,575.92,19523
25,12,4,-241.8,-8.687,760.283,3.52,579.24,19526
25,12,4,-244.2,-9.483,760.483,6.23,584.05,19546
25,12,4,-248.64,-9.761,760.553,7.2,587.28,19553
25,12,4,-247.33,-10.374,760.703,8.93,587.66,19568
25,12,4,-249.87,-11.251,760.923,12.14,587.05,19590
25,12,4,-248.61,-11.373,760.953,14.2,589.91,19593
25,12,4,-249.54,-11.45,760.973,14.18,590.12,19595
25,12,4,-251.23,-11.522,760.993,14.16,588.66,19597
25,12,4,-252.24,-12.275,761.153,21.31,585.64,19612
25,12,4,-251.48,-12.261,761.163,18.55,586.05,19613
25,12,4,-251.14,-12.245,761.173,16.74,586.66,19614
25,12,4,-253.61,-12.226,761.243,4.81,585.1,19621
25,12,4,-251.14,-12.221,761.273,11.1,586.36,19624
25,12,4,-253.79,-12.086,761.343,41.85,586.31,19631
25,12,4,-251.37,-10.51,761.723,5.51,583.76,19669
25,12,4,-251.48,-10.306,761.773,2.06,583.26,19674
25,12,4,-252.27,-9.137,762.073,0.97,576.65,19704
25,12,4,-252.62,-9.026,762.103,5.59,578.06,19707
25,12,4,-255.29,-8.926,762.133,7.01,577.45,19710
25,12,4,-255.52,-8.877,762.143,7.34,576.38,19711
25,12,4,-263.5,-6.787,762.663,-5.26,542.69,19763
25,12,4,-265.08,-6.336,762.773,-11.44,529.59,19774
25,12,4,-271.02,-4.792,763.163,-15.83,468.73,19813
25,12,4,-266.64,-4.663,763.193,-15.15,465.19,19816
25,12,4,-272.95,-4.422,763.253,-16.37,452.04,19822
25,12,4,-273.39,-4.389,763.263,-16.45,450.21,19823
25,12,4,-270.99,-3.419,763.503,-13.26,399.86,19847
25,12,4,-264.27,-2.348,763.773,-0.95,327.45,19874
25,12,4,-271.08,-1.73,763.923,5.58,270.52,19889
25,12,4,-264.85,-1.568,763.963,6.66,255.37,19893
25,12,4,-260.16,-1.057,764.103,18.08,202.38,19907
