RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,AligningTorque,LateralForce,Index
25,12,4,-199.93,0.922,656.476,39.9,-47.67,15549
25,12,4,-200.75,0.722,656.526,39.08,-27.9,15554
25,12,4,-204.81,0.607,656.556,37.41,-14.58,15557
25,12,4,-197.78,0.341,656.626,33.28,16.68,15564
25,12,4,-200.78,-0.385,656.796,24.63,100.17,15581
25,12,4,-198.42,-0.62,656.866,22.03,132.5,15588
25,12,4,-200.65,-0.67,656.876,21.04,136.99,15589
25,12,4,-201.46,-0.69,656.886,19.88,141.39,15590
25,12,4,-194.77,-0.906,656.946,11.18,164.77,15596
25,12,4,-195.12,-0.998,656.966,9.93,172.24,15598
25,12,4,-200.83,-1.639,657.116,12.67,230.24,15613
25,12,4,-198.14,-1.724,657.136,8.36,236.62,15615
25,12,4,-194.54,-1.89,657.186,2.36,250.21,15620
25,12,4,-196.14,-1.924,657.196,1.54,252.02,15621
25,12,4,-195.99,-2.395,657.306,3.88,283.71,15632
25,12,4,-195.95,-2.667,657.376,1.12,304.23,15639
25,12,4,-195.89,-2.819,657.416,0.41,313.41,15643
25,12,4,-196.6,-2.854,657.426,-1.26,315.46,15644
25,12,4,-194.34,-3.138,657.496,-4.02,331.8,15651
25,12,4,-194.87,-3.267,657.526,-1.41,338.05,15654
25,12,4,-196.39,-3.295,657.536,-1.56,340.32,15655
25,12,4,-198.86,-3.35,657.546,-1.36,342.81,15656
25,12,4,-196.13,-3.544,657.596,-3.25,353.66,15661
25,12,4,-193.71,-3.621,657.616,-3.18,358.03,15663
25,12,4,-195.73,-3.738,657.646,-3.74,363.9,15666
25,12,4,-199.63,-3.945,657.696,-5.56,373.94,15671
25,12,4,-194.42,-4.063,657.726,-4.35,378.89,15674
25,12,4,-193.95,-4.102,657.736,-4.01,380.57,15675
25,12,4,-200.93,-4.303,657.786,-3.84,389.7,15680
25,12,4,-200.65,-4.346,657.796,-4.43,391.55,15681
25,12,4,-195.79,-4.466,657.826,-4.81,396.55,15684
25,12,4,-196.67,-4.659,657.876,-3.91,402.63,15689
25,12,4,-200.71,-4.738,657.896,-4.24,407.24,15691
25,12,4,-198.24,-4.86,657.926,-4.74,411.76,15694
25,12,4,-194.5,-4.984,657.956,-3.55,414.48,15697
25,12,4,-200.55,-5.18,658.006,-3.28,422.92,15702
25,12,4,-199.27,-5.295,658.036,-3.86,426.44,15705
25,12,4,-195.41,-5.511,658.086,-1.77,429.29,15710
25,12,4,-200.76,-5.671,658.126,-1.81,437.4,15714
25,12,4,-199.6,-5.743,658.146,-2.49,438.58,15716
25,12,4,-197.88,-5.783,658.156,-1.87,438.01,15717
25,12,4,-195.87,-5.825,658.166,-1.64,437.4,15718
25,12,4,-195.36,-6.301,658.286,-0.03,447.79,15730
25,12,4,-194.59,-6.344,658.296,0.44,448.82,15731
25,12,4,-199.61,-6.543,658.346,0.83,456.59,15736
25,12,4,-197.12,-6.691,658.386,1.76,455.67,15740
25,12,4,-194.77,-6.783,658.406,3.04,455.82,15742
25,12,4,-194.3,-6.808,658.416,3.46,456.88,15743
25,12,4,-195.39,-6.861,658.426,3.67,458.19,15744
25,12,4,-195.99,-6.907,658.436,3.53,460.08,15745
25,12,4,-199.34,-6.986,658.456,3.15,463.69,15747
25,12,4,-200.25,-7.062,658.476,3.5,465.17,15749
25,12,4,-199.18,-7.113,658.486,3.44,463.71,15750
25,12,4,-197.77,-7.143,658.496,3.37,462.4,15751
25,12,4,-195.26,-7.228,658.516,4.21,461.77,15753
25,12,4,-196.51,-7.335,658.546,5.2,465.7,15756
25,12,4,-197.69,-7.38,658.556,5.37,467.49,15757
25,12,4,-200.42,-7.471,658.576,5.26,470.3,15759
25,12,4,-198.79,-7.587,658.606,5.62,467.12,15762
