AmbientRoomTemperature,ElapsedTime,LongitudinalForce,LateralForce,NormalForce,InclinationAngle,OverturningMoment,AligningTorque,WheelRotationalSpeed,NormalizedLongitudinalForce(FX/FZ),NormalizedLateralForce(FY/FZ),TirePressure,EffectiveRadius,LoadedRadius,RoadSurfaceTemperature,SlipAngle,SlipRatioTextbook,SlipRatioBasedOnRL,TireSurfaceTemperature-Center,TireSurfaceTemperature-Inboard,TireSurfaceTemperature-Outboard,RoadSpeed,testid,tireid,Index
78.39,616.867,-7.82,-70.16,-102.13,1.999,-11.12,17.92,0.09,0.0766,0.687,12.13,44385.8,7.86,91.12,0.934,-0,-0.9998,122.91,124.35,123.89,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13726
78.36,616.877,-7.17,-74,-104.89,2.008,-11.14,18.87,0.09,0.0684,0.7055,12.06,44395.46,7.86,91.2,0.976,-0,-0.9998,122.89,124.37,123.89,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13727
78.37,616.887,-5.94,-77.31,-106.22,1.989,-11.31,19.21,0.09,0.0559,0.7278,11.98,44384.77,7.87,91.27,1.002,-0,-0.9998,123,124.33,123.95,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13728
78.39,616.897,-3.82,-80.42,-106.78,1.996,-11.16,19.74,0.09,0.0358,0.7531,11.88,44332.58,7.86,91.3,1.045,-0,-0.9998,122.98,124.33,123.97,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13729
78.36,616.907,-1.64,-82.78,-106.28,2.004,-10.85,20.07,0.03,0.0154,0.7788,11.84,159981.42,7.86,91.35,1.068,-0,-1,122.93,124.37,123.95,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13730
78.35,616.917,0.22,-84.37,-104.64,2.005,-10.02,20.42,-0.04,-0.0021,0.8063,11.89,-99423.11,7.86,91.37,1.112,-0,-1.0001,122.98,124.33,123.95,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13731
78.37,616.927,1.35,-85.92,-103.14,1.996,-8.99,20.78,0.03,-0.0131,0.8331,11.97,159939.8,7.86,91.39,1.139,-0,-1,122.85,124.33,123.89,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13732
78.38,616.937,1.31,-87.56,-101.27,2.005,-9.01,21.06,0.09,-0.0129,0.8646,12.06,44329.95,7.86,91.4,1.195,-0,-0.9998,122.76,124.24,123.89,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13733
78.35,616.947,-0.05,-89.4,-100.59,1.993,-8.59,20.96,0.03,0.0005,0.8887,12.11,159933.22,7.86,91.42,1.238,-0,-1,122.7,124.24,123.91,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13734
78.35,616.957,-1.31,-91.7,-100.85,1.989,-8.43,21.75,0.03,0.0129,0.9093,12.11,159855.72,7.87,91.42,1.284,-0,-1,122.76,124.24,123.91,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13735
78.37,616.967,-3.72,-95.11,-101.66,1.992,-9.09,21.28,0.16,0.0366,0.9356,12.06,25704.62,7.86,91.39,1.324,-0,-0.9997,122.8,124.22,123.99,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13736
78.36,616.977,-5.35,-98.63,-104.16,1.998,-8.73,21.2,0.09,0.0514,0.9469,11.97,44326.66,7.86,91.4,1.363,-0,-0.9998,122.85,124.2,124.05,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13737
78.34,616.987,-6.22,-102.64,-106.14,2.004,-9.72,20.66,0.09,0.0586,0.967,11.93,44346.34,7.86,91.41,1.406,-0,-0.9998,122.8,124.2,124.09,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13738
78.35,616.997,-5.82,-106.29,-107.71,1.995,-10.35,20.23,-0.04,0.054,0.9868,11.94,-99524.16,7.86,91.44,1.44,-0,-1.0001,122.83,124.2,124.09,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13739
78.37,617.007,-4.73,-109.4,-108.72,2.005,-10.4,19.61,-0.04,0.0435,1.0063,12,-99567.41,7.86,91.44,1.499,-0,-1.0001,122.85,124.15,124.11,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13740
78.34,617.017,-3.65,-111.69,-108.39,1.993,-9.96,18.38,0.03,0.0337,1.0305,12.1,160098.19,7.86,91.44,1.513,-0,-1,122.85,124.22,124.19,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13741
78.34,617.027,-2.35,-113.16,-106.61,2.002,-10,17.69,0.03,0.022,1.0615,12.12,160094.72,7.86,91.45,1.554,-0,-1,122.8,124.26,124.13,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13742
78.36,617.037,-1.03,-113.62,-104.27,1.983,-9.53,17.71,0.09,0.0099,1.0896,12.11,44372.7,7.87,91.47,1.605,-0,-0.9998,122.78,124.26,124.09,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13743
78.35,617.047,-0.91,-114.21,-102.35,2.004,-9.14,17.53,-0.11,0.0089,1.1159,12.06,-37967.56,7.86,91.5,1.645,-0,-1.0002,122.7,124.22,124.09,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13744
78.32,617.057,-1.66,-115.28,-101.07,1.99,-8.83,17.66,0.09,0.0164,1.1406,11.95,44401.93,7.86,91.49,1.672,-0,-0.9998,122.68,124.17,124.11,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13745
78.34,617.067,-3.12,-117.03,-100.85,2.001,-8.58,17.93,-0.04,0.0309,1.1605,11.92,-99578.72,7.86,91.52,1.716,-0,-1.0001,122.65,124.22,124.19,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13746
78.37,617.077,-4.53,-119.8,-101.96,2.002,-8.34,18.92,0.09,0.0444,1.175,11.95,44358.79,7.86,91.55,1.749,-0,-0.9998,122.72,124.15,124.27,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13747
78.34,617.087,-5.68,-123.14,-103.45,1.99,-8.6,19.71,0.09,0.0549,1.1903,12,44368.48,7.87,91.59,1.772,-0,-0.9998,122.8,124.13,124.33,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13748
78.32,617.097,-6.46,-127.17,-105.54,2.005,-9.27,19.84,0.03,0.0612,1.205,12.08,160105.95,7.86,91.6,1.838,-0,-1,122.83,124.11,124.39,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13749
78.35,617.107,-5.59,-130.36,-107.44,1.999,-9.31,20.67,0.09,0.052,1.2133,12.15,44406.94,7.86,91.63,1.872,-0,-0.9998,122.78,124.09,124.43,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13750
78.35,617.117,-3.79,-133.48,-108.34,2.011,-9.75,21.26,0.09,0.035,1.232,12.13,44395.72,7.86,91.66,1.905,-0,-0.9998,122.89,124.09,124.52,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13751
78.32,617.127,-1.74,-135.47,-108.19,2.002,-9.86,21.28,0.09,0.0161,1.2521,12.05,44394.38,7.86,91.67,1.953,-0,-0.9998,122.85,124.02,124.56,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13752
78.33,617.137,0.05,-136.4,-107.01,1.996,-9.65,21.15,0.03,-0.0004,1.2747,12,160054.09,7.87,91.64,1.983,-0,-1,122.83,123.98,124.56,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13753
78.35,617.147,1.76,-136.65,-104.87,2.006,-9.63,21.27,0.09,-0.0168,1.3031,11.99,44319.68,7.87,91.59,2.043,-0,-0.9998,122.74,124,124.52,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13754
78.33,617.157,1.81,-135.92,-102.26,1.999,-9.51,20.52,0.09,-0.0177,1.3291,12.04,44308.27,7.87,91.56,2.08,-0,-0.9998,122.68,123.93,124.48,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13755
78.31,617.167,1.66,-135.94,-100.53,1.992,-8.83,20.69,0.03,-0.0165,1.3521,12.09,159889.64,7.87,91.49,2.129,-0,-1,122.65,123.89,124.43,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13756
78.34,617.177,0.22,-136.44,-99.23,1.992,-8.77,20.81,0.03,-0.0022,1.375,12.12,159884.77,7.87,91.47,2.172,-0,-1,122.63,123.87,124.48,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13757
78.34,617.187,-1.94,-138.63,-99.29,1.996,-9.26,20.71,0.03,0.0195,1.3963,12.12,159952.58,7.87,91.46,2.227,-0,-1,122.7,123.89,124.58,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13758
78.31,617.197,-4.44,-141.73,-100.34,2.002,-9.02,20.24,0.03,0.0443,1.4125,12.05,159912.06,7.87,91.46,2.256,-0,-1,122.78,123.89,124.66,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13759
78.31,617.207,-5.49,-145.08,-101.9,1.993,-9.52,20.43,0.03,0.0539,1.4238,11.97,159907.61,7.87,91.46,2.293,-0,-1,122.78,123.87,124.68,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13760
78.34,617.217,-5.64,-148.28,-104.85,2.004,-8.17,20.48,0.09,0.0538,1.4142,11.91,44299.72,7.87,91.46,2.345,-0,-0.9998,122.76,123.98,124.76,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13761
78.32,617.227,-5.14,-151.95,-106.08,1.998,-8.99,19.77,0.09,0.0485,1.4325,11.91,44298.5,7.87,91.44,2.381,-0,-0.9998,122.76,123.95,124.76,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13762
78.3,617.237,-3.83,-154.25,-106.74,1.996,-8.63,19.04,0.03,0.0359,1.4451,11.96,159928.83,7.87,91.43,2.422,-0,-1,122.8,123.93,124.78,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13763
78.33,617.247,-1.94,-155.03,-105.86,1.993,-8.7,18.62,-0.11,0.0183,1.4645,12.03,-37964.25,7.87,91.4,2.457,-0,-1.0002,122.78,123.91,124.84,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13764
78.34,617.257,-1.46,-154.33,-103.74,1.999,-8.81,16.98,0.09,0.0141,1.4876,12.09,44387.35,7.87,91.38,2.487,-0,-0.9998,122.72,123.91,124.76,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13765
78.31,617.267,-0.73,-152.86,-100.6,1.996,-8.98,16.29,0.03,0.0072,1.5195,12.1,160175,7.87,91.43,2.528,-0,-1,122.68,123.91,124.82,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13766
78.31,617.277,-0.3,-151.52,-98.47,1.998,-8.73,16.5,0.09,0.003,1.5387,12.06,44363.89,7.87,91.45,2.565,-0,-0.9998,122.61,123.87,124.8,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13767
78.34,617.287,-0.98,-150.59,-97.13,1.989,-7.31,16.94,0.03,0.01,1.5503,12.01,160091.94,7.87,91.43,2.594,-0,-1,122.55,123.84,124.86,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13768
78.32,617.297,-2.39,-151.75,-96.53,2.004,-7.36,17.66,0.03,0.0248,1.5721,11.95,160012.05,7.87,91.42,2.636,-0,-1,122.44,123.87,124.96,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13769
78.3,617.307,-3.9,-154.04,-97.01,1.996,-7.44,18.59,0.16,0.0402,1.5879,11.95,25747.57,7.87,91.41,2.661,-0,-0.9997,122.48,123.87,125.04,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13770
78.32,617.317,-4.9,-157.07,-98.62,1.987,-7.17,19.52,0.03,0.0497,1.5927,11.98,159965.8,7.87,91.39,2.701,-0,-1,122.42,123.87,125.08,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13771
78.34,617.327,-4.35,-161.07,-100.66,1.993,-7.65,21.06,0.03,0.0432,1.6001,12.04,160033.12,7.87,91.39,2.75,-0,-1,122.35,123.87,125.14,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13772
78.31,617.337,-2.98,-164.78,-102.51,1.999,-8.6,22.24,0.09,0.0291,1.6075,12.08,44366.36,7.87,91.41,2.769,-0,-0.9998,122.31,123.91,125.14,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13773
78.3,617.347,-0.74,-167.88,-103.78,2.008,-8.97,23,-0.04,0.0072,1.6176,12.07,-99474.4,7.87,91.41,2.813,-0,-1.0001,122.29,123.91,125.14,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13774
78.33,617.357,0.95,-168.91,-103.44,1.99,-9.25,22.8,0.09,-0.0092,1.6329,12.01,44342.73,7.87,91.37,2.845,-0,-0.9998,122.33,123.91,125.14,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13775
78.33,617.367,1.85,-167.85,-102.46,1.993,-8.14,21.65,0.09,-0.0181,1.6382,11.95,44309.46,7.87,91.4,2.903,-0,-0.9998,122.27,123.98,125.22,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13776
78.29,617.377,2.86,-165.67,-99.1,2.008,-9.1,21.08,0.16,-0.0289,1.6717,11.89,25698.99,7.87,91.39,2.952,-0,-0.9997,122.31,123.95,125.24,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13777
78.3,617.387,3.25,-162.89,-96.85,1.998,-8.04,21,0.03,-0.0335,1.6819,11.89,159665.38,7.87,91.4,2.978,-0,-1,122.31,123.93,125.2,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13778
78.34,617.397,2.85,-161.39,-95.14,1.999,-6.97,21.23,0.09,-0.03,1.6962,11.95,44252.88,7.87,91.36,3.025,-0,-0.9998,122.35,123.87,125.22,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13779
78.31,617.407,1.56,-161.72,-94.01,1.996,-6.72,21.48,0.09,-0.0166,1.7202,12.04,44230.01,7.87,91.34,3.078,-0,-0.9998,122.35,123.87,125.32,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13780
78.3,617.417,-0.31,-164.35,-94.47,1.998,-6.87,21.74,-0.04,0.0032,1.7397,12.16,-99169.7,7.87,91.32,3.107,-0,-1.0001,122.46,123.91,125.45,24.92,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13781
78.32,617.427,-2.66,-167.87,-96.23,1.996,-6.71,21.38,-0.04,0.0276,1.7445,12.22,-99255.93,7.87,91.34,3.167,-0,-1.0001,122.53,123.91,125.51,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13782
78.33,617.437,-4.7,-172.64,-98.24,1.998,-7.71,20.15,0.09,0.0478,1.7573,12.19,44265.82,7.87,91.36,3.197,-0,-0.9998,122.57,123.93,125.55,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13783
78.29,617.447,-5.27,-176.48,-100.63,2.005,-7.76,19.37,0.09,0.0524,1.7537,12.14,44304.71,7.87,91.42,3.245,-0,-0.9998,122.57,123.95,125.63,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13784
78.31,617.457,-4.61,-180.33,-101.94,2.005,-9,18.51,0.03,0.0452,1.769,12.03,159913.06,7.87,91.47,3.283,-0,-1,122.59,124.04,125.61,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13785
78.34,617.467,-3.4,-181.86,-101.98,2.001,-9.5,17.42,0.16,0.0333,1.7833,11.93,25730.85,7.87,91.52,3.333,-0,-0.9997,122.68,124.02,125.61,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13786
78.3,617.477,-2.24,-180.94,-100.42,1.993,-9.4,16.08,0.03,0.0223,1.8019,11.9,159973.8,7.87,91.51,3.361,-0,-1,122.68,124.04,125.61,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13787
78.3,617.487,-1.56,-178.36,-98.47,1.996,-8.71,14.65,0.09,0.0159,1.8112,11.91,44347.75,7.87,91.51,3.422,-0,-0.9998,122.68,124.09,125.69,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13788
78.32,617.497,-0.98,-175.15,-96,1.995,-7.83,14.02,0.09,0.0102,1.8245,12,44397.32,7.87,91.51,3.459,-0,-0.9998,122.63,124.13,125.65,25.04,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13789
78.33,617.507,-1.15,-173.05,-94.1,2.001,-7.03,13.9,0.09,0.0122,1.8389,12.08,44415.96,7.87,91.5,3.497,-0,-0.9998,122.59,124.06,125.61,25.05,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13790
78.29,617.517,-2.2,-172.72,-93.29,1.992,-5.97,14.27,0.16,0.0236,1.8515,12.1,25773.35,7.87,91.49,3.518,-0,-0.9997,122.68,124,125.71,25.04,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13791
78.3,617.527,-3.06,-174.72,-93.25,1.986,-6.01,15.65,0.09,0.0328,1.8737,12.1,44371.47,7.87,91.5,3.565,-0,-0.9998,122.7,124.06,125.77,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13792
78.33,617.537,-4.18,-178.77,-94.42,1.993,-7.08,17.04,0.09,0.0443,1.8932,12.03,44328.18,7.88,91.47,3.608,-0,-0.9998,122.83,124.06,125.83,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13793
78.31,617.547,-4.94,-183.4,-95.97,1.996,-8.5,17.98,0.03,0.0515,1.9111,11.96,159962.12,7.87,91.46,3.634,-0,-1,122.89,124.06,125.91,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13794
78.29,617.557,-4.73,-187.51,-98.45,1.992,-8.57,18.99,0.09,0.048,1.9046,11.92,44334.68,7.88,91.42,3.681,-0,-0.9998,122.93,124.09,125.93,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13795
78.31,617.567,-3.29,-191.06,-100.1,1.998,-9.32,19.98,0.09,0.0328,1.9087,11.97,44353.8,7.87,91.38,3.708,-0,-0.9998,122.98,124.15,126.01,25.02,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13796
78.34,617.577,-0.64,-192.51,-101.22,1.98,-8.82,21.13,0.16,0.0063,1.902,12.03,25748.64,7.88,91.38,3.745,-0,-0.9997,122.95,124.13,126.05,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13797
78.3,617.587,1.34,-191.71,-99.89,2.005,-9.49,21.33,0.16,-0.0134,1.9193,12.11,25741.62,7.87,91.32,3.78,-0,-0.9997,123,124.06,126.09,25.02,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13798
78.29,617.597,2.87,-188.6,-98.48,1.996,-8.3,20.88,-0.04,-0.0291,1.9151,12.13,-99460.49,7.87,91.3,3.815,-0,-1.0001,122.98,124.15,126.01,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13799
78.32,617.607,3.54,-184.66,-95.57,1.999,-8.21,20.27,0.03,-0.037,1.9321,12.08,159882.58,7.87,91.3,3.855,-0,-1,122.98,124.22,125.79,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13800
78.31,617.617,4.26,-181.92,-93.76,2.002,-7.23,20.72,0.03,-0.0454,1.9401,12,159759.45,7.87,91.31,3.916,-0,-1,123,124.17,125.53,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13801
78.29,617.627,3.64,-180.54,-92.29,1.999,-6.53,20.99,0.03,-0.0395,1.9563,11.93,159643.66,7.87,91.33,3.938,-0,-1,122.93,124.13,125.34,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13802
78.31,617.637,2.46,-182.53,-92.38,1.99,-6.3,21.56,0.03,-0.0266,1.9758,11.95,159632.09,7.87,91.34,3.996,-0,-1,122.93,124.15,125.24,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13803
78.33,617.647,0.41,-185.94,-93.62,1.999,-6.23,21.51,0.09,-0.0044,1.9862,11.99,44223.51,7.87,91.36,4.024,-0,-0.9998,123.11,124.22,125.14,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13804
78.3,617.657,-1.37,-190.73,-94.94,1.999,-7.72,21.59,0.03,0.0144,2.0089,12.06,159467.98,7.87,91.4,4.073,-0,-1,123.11,124.22,124.98,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13805
78.28,617.667,-2.85,-194.99,-97.51,1.996,-7.45,20.79,0.09,0.0292,1.9997,12.09,44187.45,7.87,91.41,4.116,-0,-0.9998,123.17,124.26,124.84,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13806
78.32,617.677,-3.23,-198.84,-98.67,1.993,-8.94,19.69,0.03,0.0327,2.0151,12.08,159449.73,7.88,91.4,4.16,-0,-1,123.15,124.33,124.74,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13807
78.32,617.687,-3.26,-200.93,-100.02,1.983,-9.01,17.79,0.09,0.0326,2.0089,12.05,44161.97,7.88,91.4,4.201,-0,-0.9998,123.15,124.44,124.68,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13808
78.29,617.697,-2.16,-200.4,-99.6,2.006,-8.74,16.77,0.16,0.0217,2.0122,12,25619.47,7.87,91.39,4.232,-0,-0.9997,123.19,124.5,124.72,24.92,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13809
78.3,617.707,-1,-197.79,-97.96,2.004,-8.6,15.62,0.16,0.0102,2.0191,11.98,25611.68,7.87,91.41,4.285,-0,-0.9997,123.15,124.57,124.84,24.91,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13810
78.32,617.717,-0.35,-193.66,-95.55,2.002,-7.99,14.47,0.09,0.0037,2.0268,12.01,44093.52,7.87,91.46,4.315,-0,-0.9998,123.11,124.61,125,24.89,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13811
78.3,617.727,0.34,-189.82,-93.21,1.999,-7.22,14.36,0.16,-0.0036,2.0366,12.08,25615.32,7.87,91.47,4.351,-0,-0.9997,123.11,124.64,125.14,24.92,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13812
78.29,617.737,-0.09,-188,-91.96,2.002,-6.15,14.38,-0.04,0.0009,2.0444,12.11,-99017.07,7.87,91.5,4.392,-0,-1.0001,123.08,124.59,125.3,24.92,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13813
78.31,617.747,-0.89,-188.47,-90.81,1.993,-6,15.23,0.03,0.0097,2.0753,12.12,159390.84,7.87,91.51,4.431,-0,-1,123.17,124.55,125.57,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13814
78.32,617.757,-2.62,-191.87,-91.4,1.992,-6.56,15.72,0.09,0.0287,2.0993,12.08,44175.68,7.87,91.5,4.481,-0,-0.9998,123.3,124.61,125.85,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13815
