RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,AligningTorque,LateralForce,Index
25,12,2,-51.76,8.594,553.138,10.55,-123.02,11623
25,12,2,-53.31,8.204,553.238,10.3,-126.71,11633
25,12,2,-50.63,7.883,553.318,9.55,-125.71,11641
25,12,2,-47.8,7.583,553.388,10.97,-115.82,11648
25,12,2,-53.85,6.354,553.698,12,-121.46,11679
25,12,2,-52.44,6.316,553.708,11.01,-118.85,11680
25,12,2,-53.04,5.044,554.028,10.96,-116.01,11712
25,12,2,-53.7,4.998,554.038,10.21,-115.69,11713
25,12,2,-47.59,4.791,554.088,10.92,-104.98,11718
25,12,2,-47.41,4.703,554.108,12.6,-107.02,11720
25,12,2,-49.01,4.675,554.118,13.56,-108.69,11721
25,12,2,-53.3,4.514,554.158,13.39,-112.14,11725
25,12,2,-50.46,4.179,554.248,10.93,-106.95,11734
25,12,2,-52.29,4.129,554.258,10.75,-107.85,11735
25,12,2,-47.3,3.435,554.428,11.85,-91.82,11752
25,12,2,-52.35,3.198,554.488,12.08,-96.33,11758
25,12,2,-51.49,3.075,554.518,9.32,-91.7,11761
25,12,2,-46.51,2.485,554.668,9.62,-78.01,11776
25,12,2,-52.38,2.206,554.728,12.87,-78.34,11782
25,12,2,-48.72,1.19,554.988,12.38,-50.02,11808
25,12,2,-47.41,1.147,554.998,13,-47.9,11809
25,12,2,-50.46,0.916,555.058,13.27,-42.09,11815
25,12,2,-48.97,0.478,555.168,9.92,-24.9,11826
25,12,2,-48.58,0.32,555.208,9.9,-17.3,11830
25,12,2,-43.78,-0.294,555.358,5.93,13.77,11845
25,12,2,-42.81,-0.722,555.468,8.93,37.01,11856
25,12,2,-46.73,-0.832,555.508,6.14,44.7,11860
25,12,2,-50.51,-1.372,555.628,5.24,67.3,11872
25,12,2,-52.32,-1.425,555.638,5.67,69.52,11873
25,12,2,-52.47,-1.537,555.668,7.6,72.94,11876
25,12,2,-55.6,-1.88,555.758,4.88,86.06,11885
25,12,2,-51.59,-3.016,556.048,1.19,109.1,11914
25,12,2,-55.17,-3.147,556.078,2.28,111.94,11917
25,12,2,-57.79,-3.223,556.098,1.39,114.97,11919
25,12,2,-58.04,-3.276,556.108,0.69,115.91,11920
25,12,2,-57.14,-3.315,556.118,1.03,115.9,11921
25,12,2,-52.08,-3.523,556.168,6.01,115.44,11926
25,12,2,-52.89,-3.873,556.258,3.92,118.58,11935
25,12,2,-51.19,-3.956,556.278,3.94,118.52,11937
25,12,2,-51.08,-4.479,556.408,6.43,121.93,11950
25,12,2,-50.89,-4.794,556.488,3.95,119.6,11958
25,12,2,-54.14,-5.146,556.578,2.57,124.96,11967
25,12,2,-53.98,-5.997,556.788,5.04,129.28,11988
25,12,2,-48.98,-8.16,557.328,6.32,128.87,12042
25,12,2,-52.04,-8.232,557.348,6.45,131.56,12044
25,12,2,-53.61,-8.755,557.478,6.68,134.1,12057
25,12,2,-49.25,-10.029,557.798,7.12,130.71,12089
25,12,2,-52.09,-10.103,557.818,6.9,132.79,12091
25,12,2,-53.29,-10.162,557.828,6.63,132.66,12092
25,12,2,-48.16,-10.364,557.878,5.8,126.2,12097
25,12,2,-49.55,-10.519,557.918,7.53,130.72,12101
25,12,2,-48.17,-11.396,558.138,7.29,127.91,12123
25,12,2,-52.21,-11.633,558.198,6.19,129.4,12129
25,12,2,-47.86,-11.766,558.238,13.21,125.89,12133
25,12,2,-48.1,-11.8,558.258,21.44,128.65,12135
25,12,2,-50.07,-12.043,558.448,-2.45,125.18,12153
25,12,2,-53.09,-11.99,558.528,27.52,131.98,12161
25,12,2,-50.03,-11.559,558.618,8,130.44,12170
25,12,2,-52.71,-11.338,558.668,-4.59,128.62,12175
25,12,2,-51.23,-11.321,558.678,-3.57,127.02,12176
25,12,2,-47.74,-11.199,558.708,-3.98,127.75,12179
25,12,2,-51.94,-11.071,558.748,2.64,133.12,12183
25,12,2,-48.46,-10.794,558.828,15.11,129.01,12191
25,12,2,-48.43,-10.249,558.948,2.51,128.86,12203
25,12,2,-53.26,-10.09,558.988,-0.03,133.77,12207
25,12,2,-53.63,-10.03,559.008,1.04,132.38,12209
25,12,2,-49.97,-8.991,559.268,0.51,125.77,12235
25,12,2,-49.77,-8.858,559.308,5.98,130.59,12239
25,12,2,-48.62,-8.44,559.408,9.89,128.55,12249
25,12,2,-49.8,-7.918,559.538,2.84,129.67,12262
25,12,2,-52.94,-6.771,559.828,5.4,127.9,12291
25,12,2,-53.92,-6.317,559.938,4.11,127.3,12302
25,12,2,-52.74,-6.282,559.948,3.05,124.64,12303
25,12,2,-50.89,-6.232,559.958,2.38,122.88,12304
25,12,2,-54.52,-5.007,560.268,3.7,122.93,12335
25,12,2,-49.04,-4.735,560.338,7.7,115.06,12342
25,12,2,-53.91,-4.534,560.388,4.41,118.61,12347
25,12,2,-48.33,-4.278,560.448,3.41,110.71,12353
25,12,2,-53.5,-4.087,560.498,3.18,114.09,12358
25,12,2,-51.48,-3.691,560.598,7.43,107.66,12368
25,12,2,-49.41,-3.482,560.648,2.6,101.13,12373
25,12,2,-47.89,-3.449,560.658,2.7,99.38,12374
25,12,2,-47.26,-3.412,560.668,3.19,98.9,12375
