RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,AligningTorque,LateralForce,Index
25,12,2,-149.05,0.391,515.349,20,-23.75,9977
25,12,2,-154.04,0.661,515.409,16.69,-53.52,9983
25,12,2,-151.95,0.696,515.419,15.79,-57.3,9984
25,12,2,-149.67,0.74,515.429,15.84,-60.79,9985
25,12,2,-154.11,0.928,515.479,22.53,-83.64,9990
25,12,2,-156.31,0.968,515.489,23.49,-88.23,9991
25,12,2,-157.72,1.024,515.509,24.87,-95.79,9993
25,12,2,-155.62,1.078,515.519,25.83,-98.81,9994
25,12,2,-150.44,1.267,515.569,28.16,-114.32,9999
25,12,2,-157.5,1.433,515.609,26.7,-131.79,10003
25,12,2,-149.82,1.704,515.679,24.86,-150.91,10010
25,12,2,-154.44,1.823,515.709,27.08,-163.38,10013
25,12,2,-156.15,1.946,515.739,27.13,-174.35,10016
25,12,2,-150.73,2.033,515.759,27.46,-176.99,10018
25,12,2,-151.14,2.334,515.829,27.14,-194.66,10025
25,12,2,-150.09,2.45,515.859,24.46,-202.91,10028
25,12,2,-147.66,2.471,515.869,23.88,-202.95,10029
25,12,2,-143.05,2.547,515.889,23.76,-201.81,10031
25,12,2,-142.19,2.584,515.899,24.22,-202.32,10032
25,12,2,-148.48,2.733,515.939,29.6,-218.01,10036
25,12,2,-143.31,2.925,515.989,28.31,-223.39,10041
25,12,2,-140.65,2.975,515.999,28.19,-222.21,10042
25,12,2,-140.58,3.025,516.009,28.28,-222.38,10043
25,12,2,-140.61,3.066,516.019,27.89,-224.38,10044
25,12,2,-143.37,3.157,516.039,26.84,-233.48,10046
25,12,2,-144.42,3.362,516.089,21.72,-245.55,10051
25,12,2,-138.82,3.454,516.109,20.53,-241.03,10053
25,12,2,-137.76,3.514,516.129,22.6,-241.7,10055
25,12,2,-139.11,3.545,516.139,23.65,-245.07,10056
25,12,2,-143.25,3.622,516.159,26.53,-255.52,10058
25,12,2,-144.02,3.769,516.199,28.21,-261.99,10062
25,12,2,-141.37,3.816,516.209,27.21,-259.43,10063
25,12,2,-139.21,3.864,516.219,27.02,-257.01,10064
25,12,2,-139.49,4.023,516.259,28.28,-265.69,10068
25,12,2,-144.54,4.099,516.279,27.21,-275.35,10070
25,12,2,-140.93,4.297,516.329,22.26,-276.04,10075
25,12,2,-138.55,4.341,516.339,22.12,-274.71,10076
25,12,2,-137.61,4.39,516.349,22.78,-275.05,10077
25,12,2,-137.59,4.424,516.359,23.91,-277.38,10078
25,12,2,-143.72,4.765,516.439,23.44,-294.27,10086
25,12,2,-138.99,4.834,516.459,23.12,-290.06,10088
25,12,2,-139.92,4.93,516.479,24.14,-294.53,10090
25,12,2,-141.48,4.96,516.489,24.96,-299.14,10091
25,12,2,-149.14,5.117,516.529,23.67,-313.98,10095
25,12,2,-148.17,5.157,516.539,23.24,-312.14,10096
25,12,2,-140.59,5.348,516.589,24.18,-305.04,10101
25,12,2,-146.49,5.47,516.619,26.28,-319.64,10104
25,12,2,-148.63,5.518,516.629,25.75,-323.63,10105
25,12,2,-140.25,5.792,516.699,21.64,-314.04,10112
25,12,2,-141.45,5.836,516.709,22.47,-317.89,10113
25,12,2,-149.18,5.946,516.739,24.33,-334.78,10116
25,12,2,-148.58,6.072,516.769,21.58,-333.23,10119
25,12,2,-140.62,6.191,516.799,20.96,-322.58,10122
25,12,2,-140.42,6.237,516.809,21.01,-323.67,10123
25,12,2,-141.88,6.264,516.819,22.11,-327.2,10124
25,12,2,-148.27,6.397,516.849,23.94,-342.74,10127
25,12,2,-150.58,6.488,516.869,22.35,-345.27,10129
25,12,2,-147.06,6.565,516.889,20.29,-337.61,10131
25,12,2,-144.12,6.586,516.899,19.74,-333.19,10132
25,12,2,-140.83,6.674,516.919,19.98,-331.4,10134
25,12,2,-143.34,6.761,516.939,21.25,-339.1,10136
25,12,2,-144.98,6.788,516.949,22.21,-344.2,10137
25,12,2,-151.08,6.92,516.979,21.31,-352.72,10140
25,12,2,-149.96,6.95,516.989,20.07,-350.26,10141
25,12,2,-148.64,7.009,516.999,18.75,-345.64,10142
25,12,2,-142.24,7.122,517.029,18.71,-337.26,10145
25,12,2,-141.86,7.151,517.039,19.26,-339.61,10146
25,12,2,-142.72,7.198,517.049,20.29,-343.92,10147
25,12,2,-144.44,7.238,517.059,21.08,-349.02,10148
25,12,2,-149.11,7.325,517.079,21.91,-357.89,10150
25,12,2,-151,7.393,517.099,19.97,-357.7,10152
25,12,2,-148.3,7.476,517.119,17.74,-347.82,10154
25,12,2,-142.11,7.599,517.149,18.14,-343.01,10157
25,12,2,-144.08,7.675,517.169,19.72,-352.26,10159
25,12,2,-146.01,7.715,517.179,20.64,-357.19,10160
25,12,2,-148.73,7.752,517.189,20.72,-361.48,10161
25,12,2,-151.66,7.838,517.209,19.36,-363.1,10163
25,12,2,-151.04,7.877,517.219,18.34,-359.83,10164
25,12,2,-146.01,8.146,517.289,19.92,-359.52,10171
25,12,2,-151.79,8.272,517.319,18.86,-367.74,10174
25,12,2,-152.03,8.315,517.329,18.07,-365.08,10175
25,12,2,-150.82,8.35,517.339,16.96,-360.3,10176
25,12,2,-144.27,8.475,517.369,16.34,-350.38,10179
25,12,2,-149.86,8.683,517.419,19.07,-370.44,10184
25,12,2,-152.22,8.756,517.439,17.76,-370.04,10186
25,12,2,-147.27,8.866,517.469,15.57,-354.49,10189
25,12,2,-144.17,8.989,517.499,16.73,-356.27,10192
25,12,2,-146.95,9.074,517.519,17.94,-366.77,10194
25,12,2,-150.83,9.152,517.539,18.01,-373.8,10196
25,12,2,-149.15,9.311,517.579,14.9,-359.71,10200
25,12,2,-146.88,9.364,517.589,15.09,-356.51,10201
25,12,2,-152.94,9.639,517.659,16.86,-374.52,10208
25,12,2,-145.06,9.864,517.719,14.6,-356.89,10214
25,12,2,-145.07,9.917,517.729,14.87,-359.98,10215
25,12,2,-145.78,9.943,517.739,15.65,-364.3,10216
25,12,2,-148.13,9.998,517.749,16.38,-368.75,10217
25,12,2,-149.62,10.03,517.759,17.02,-372.28,10218
25,12,2,-151.82,10.067,517.769,16.61,-375.05,10219
25,12,2,-150.33,10.23,517.809,14.11,-360.78,10223
25,12,2,-147.88,10.269,517.819,13.92,-355.87,10224
25,12,2,-146.89,10.315,517.829,14.02,-354.48,10225
25,12,2,-145.66,10.354,517.839,14.44,-356.09,10226
25,12,2,-152.73,10.555,517.889,15.6,-375,10231
25,12,2,-152.75,10.63,517.909,14.12,-369.86,10233
25,12,2,-151.64,10.674,517.919,13.18,-363.2,10234
25,12,2,-147.96,10.752,517.939,12.74,-353.23,10236
25,12,2,-146.62,10.795,517.949,12.63,-352.47,10237
25,12,2,-146.78,10.842,517.959,13.35,-355.28,10238
25,12,2,-147.36,10.882,517.969,14.27,-360.24,10239
25,12,2,-151.1,10.949,517.989,15.23,-370.07,10241
25,12,2,-153.17,11.084,518.019,13.68,-370.63,10244
25,12,2,-150.96,11.154,518.039,12.94,-356.86,10246
25,12,2,-149.36,11.204,518.049,12.42,-350.85,10247
25,12,2,-147.78,11.241,518.059,12.72,-347.64,10248
25,12,2,-148,11.286,518.069,13.41,-347.94,10249
25,12,2,-148.38,11.323,518.079,14.29,-351.51,10250
