AmbientRoomTemperature,ElapsedTime,LongitudinalForce,LateralForce,NormalForce,InclinationAngle,OverturningMoment,AligningTorque,WheelRotationalSpeed,NormalizedLongitudinalForce(FX/FZ),NormalizedLateralForce(FY/FZ),TirePressure,EffectiveRadius,LoadedRadius,RoadSurfaceTemperature,SlipAngle,SlipRatioTextbook,SlipRatioBasedOnRL,TireSurfaceTemperature-Center,TireSurfaceTemperature-Inboard,TireSurfaceTemperature-Outboard,RoadSpeed,testid,tireid,Index
78.43,786.053,-4.6,-98.27,-102.21,3.987,-13,29.48,0.03,0.045,0.9614,12.22,159898.98,7.9,91.46,1.684,-0,-1,122.68,123.62,125.36,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19974
78.46,786.063,-5.99,-101.82,-103.31,3.997,-13.6,29.85,0.03,0.058,0.9856,12.19,159857.8,7.89,91.49,1.728,-0,-1,122.74,123.58,125.45,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19975
78.44,786.073,-6.1,-105.01,-104.07,3.985,-14.99,30.56,-0.04,0.0586,1.009,12.11,-99323.16,7.9,91.52,1.758,-0,-1.0001,122.74,123.45,125.51,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19976
78.42,786.083,-5.47,-108.37,-105.61,3.994,-15.58,30.96,0.03,0.0518,1.0261,12.03,159962.52,7.89,91.52,1.8,-0,-1,122.76,123.34,125.47,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19977
78.44,786.093,-4.64,-111.26,-106.3,3.988,-16.3,30.76,0.03,0.0436,1.0467,11.99,159922.2,7.89,91.55,1.833,-0,-1,122.76,123.4,125.51,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19978
78.45,786.103,-2.87,-113.22,-106.87,3.984,-15.88,30.76,0.16,0.0269,1.0595,12.03,25732.96,7.89,91.55,1.88,-0,-0.9997,122.8,123.36,125.49,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19979
78.42,786.113,-1.06,-113.88,-106.17,3.985,-14.86,30.9,0.03,0.0099,1.0726,12.08,159913.38,7.9,91.53,1.921,-0,-1,122.8,123.4,125.45,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19980
78.42,786.123,0.1,-114.48,-104.86,4,-14.45,30.94,-0.04,-0.0009,1.0917,12.15,-99379.33,7.89,91.52,1.972,-0,-1.0001,122.76,123.43,125.47,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19981
78.45,786.133,0.27,-114.36,-103.31,3.985,-13.57,30.74,0.03,-0.0026,1.1069,12.17,159792.91,7.9,91.55,2.009,-0,-1,122.61,123.51,125.43,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19982
78.44,786.143,0.24,-115.18,-102.43,3.984,-12.85,31.16,0.09,-0.0024,1.1245,12.13,44320.11,7.9,91.56,2.043,-0,-0.9998,122.59,123.62,125.43,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19983
78.41,786.153,-0.9,-116.79,-101.73,3.987,-12.73,31.35,0.09,0.0089,1.148,12.04,44349.52,7.9,91.57,2.092,-0,-0.9998,122.59,123.73,125.47,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19984
78.43,786.163,-2.03,-119.31,-101.17,3.984,-13.83,32.06,0.03,0.02,1.1793,11.96,160223.7,7.9,91.59,2.145,-0,-1,122.59,123.84,125.57,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19985
78.44,786.173,-3.97,-122.2,-102.01,3.979,-13.74,31.64,-0.04,0.039,1.1979,11.91,-99595.59,7.9,91.6,2.186,-0,-1.0001,122.55,123.87,125.63,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19986
78.42,786.183,-5.03,-125.73,-103.34,3.988,-14.4,31.36,0.09,0.0487,1.2167,11.94,44396.75,7.89,91.58,2.226,-0,-0.9998,122.57,123.82,125.67,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19987
78.42,786.193,-5.49,-128.92,-104.71,3.99,-15.05,30.79,-0.04,0.0524,1.2311,11.99,-99565.84,7.89,91.57,2.278,-0,-1.0001,122.57,123.71,125.71,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19988
78.44,786.203,-5.16,-131.35,-105.46,3.988,-14.85,29.99,0.03,0.0489,1.2455,12.08,160017.98,7.89,91.58,2.317,-0,-1,122.57,123.69,125.73,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19989
78.44,786.213,-4.41,-132.9,-105.58,3.991,-14.65,28.83,0.09,0.0418,1.2587,12.12,44320.69,7.89,91.6,2.348,-0,-0.9998,122.57,123.69,125.79,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19990
78.4,786.223,-2.65,-133.51,-104.95,3.982,-13.94,28.51,0.03,0.0253,1.2721,12.1,159897.81,7.9,91.65,2.388,-0,-1,122.61,123.71,125.81,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19991
78.42,786.233,-1.84,-133.63,-103.78,3.996,-13.75,27.74,0.09,0.0177,1.2876,12.01,44297.45,7.89,91.69,2.425,-0,-0.9998,122.55,123.78,125.77,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19992
78.44,786.243,-1.47,-133.33,-102.8,3.984,-12.64,26.96,0.16,0.0143,1.297,11.93,25704.14,7.9,91.72,2.474,-0,-0.9997,122.55,123.82,125.69,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19993
78.42,786.253,-1.58,-133.81,-101.07,4,-12.9,27.11,0.03,0.0157,1.3239,11.91,159735.5,7.89,91.74,2.497,-0,-1,122.5,123.95,125.69,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19994
78.4,786.263,-2.3,-134.75,-99.92,3.982,-12.94,27.43,0.09,0.0231,1.3486,11.94,44273.04,7.9,91.78,2.533,-0,-0.9998,122.5,124.06,125.69,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19995
78.43,786.273,-3.58,-136.69,-99.28,3.99,-13.25,28,0.09,0.0361,1.3769,12,44302.49,7.9,91.79,2.571,-0,-0.9998,122.5,124.13,125.79,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19996
78.43,786.283,-4.77,-139.28,-99.79,3.984,-13.27,28.89,0.09,0.0478,1.3958,12.08,44331.97,7.9,91.8,2.609,-0,-0.9998,122.53,124.13,125.83,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19997
78.4,786.293,-5.89,-141.98,-100.96,3.977,-13.73,29.23,0.03,0.0583,1.4064,12.11,159976.89,7.9,91.78,2.636,-0,-1,122.57,124.11,125.93,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19998
78.41,786.303,-5.87,-145.12,-102.64,4.01,-13.74,30.05,0.03,0.0571,1.4139,12.08,159970.98,7.89,91.76,2.679,-0,-1,122.5,124.04,125.89,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19999
78.44,786.313,-4.5,-147.35,-103.3,3.994,-14.08,30.84,0.09,0.0435,1.4264,12.03,44297.62,7.9,91.75,2.7,-0,-0.9998,122.5,123.95,125.91,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20000
78.41,786.323,-2.44,-148.82,-103.76,3.981,-13.78,31.68,0.09,0.0235,1.4343,11.94,44337.09,7.9,91.74,2.743,-0,-0.9998,122.5,123.93,125.93,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20001
78.4,786.333,0.11,-149.18,-103.41,3.99,-13.17,32.62,0.09,-0.0011,1.4426,11.89,44366.65,7.9,91.72,2.776,-0,-0.9998,122.59,124,125.89,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20002
78.42,786.343,1.14,-148.86,-102.04,4.006,-13.43,32.09,0.09,-0.0111,1.4589,11.92,44385.55,7.9,91.71,2.818,-0,-0.9998,122.55,124,125.85,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20003
78.43,786.353,2.2,-147.96,-101.19,4.004,-12.47,32.22,0.03,-0.0218,1.4622,12,160093.64,7.9,91.69,2.859,-0,-1,122.53,124.04,125.89,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20004
78.4,786.363,2.55,-147.57,-99.56,3.997,-12.64,32.4,0.09,-0.0256,1.4823,12.11,44320.4,7.9,91.66,2.902,-0,-0.9998,122.48,124.11,125.87,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20005
