AmbientRoomTemperature,ElapsedTime,LongitudinalForce,LateralForce,NormalForce,InclinationAngle,OverturningMoment,AligningTorque,WheelRotationalSpeed,NormalizedLongitudinalForce(FX/FZ),NormalizedLateralForce(FY/FZ),TirePressure,EffectiveRadius,LoadedRadius,RoadSurfaceTemperature,SlipAngle,SlipRatioTextbook,SlipRatioBasedOnRL,TireSurfaceTemperature-Center,TireSurfaceTemperature-Inboard,TireSurfaceTemperature-Outboard,RoadSpeed,testid,tireid,Index
78.18,515.559,-1.68,-110.56,-149.37,1.989,-9.77,27.56,0.09,0.0113,0.7402,12.06,44380.15,7.77,91.51,1.214,-0,-0.9998,121.9,122.7,121.99,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",9998
78.21,515.569,-3.41,-114.32,-150.44,2.012,-9.2,28.16,0.09,0.0227,0.7599,12.15,44368.81,7.76,91.52,1.267,-0,-0.9998,121.88,122.7,122.07,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",9999
78.22,515.579,-5.17,-118.45,-151.6,1.999,-9.5,28.41,0.16,0.0341,0.7813,12.17,25746.02,7.77,91.5,1.312,-0,-0.9997,121.99,122.68,122.13,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10000
78.19,515.589,-6.32,-123.2,-153.63,1.998,-9.72,28.42,0.03,0.0411,0.8019,12.13,160107.86,7.77,91.47,1.343,-0,-1,121.95,122.63,122.13,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10001
78.2,515.599,-7.2,-127.48,-155.26,1.987,-10.32,27.3,0.09,0.0463,0.821,12.07,44345.6,7.77,91.47,1.392,-0,-0.9998,121.95,122.61,122.13,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10002
78.22,515.609,-6.59,-131.79,-157.5,2.002,-9.98,26.7,0.09,0.0419,0.8368,12,44354.98,7.77,91.47,1.433,-0,-0.9998,121.88,122.57,122.13,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10003
78.21,515.619,-5.85,-135.49,-158.43,2.006,-9.36,25.37,0.09,0.0369,0.8552,11.98,44364.33,7.77,91.44,1.475,-0,-0.9998,121.88,122.61,122.13,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10004
78.18,515.629,-4.05,-138.58,-157.55,1.993,-8.88,24.72,-0.04,0.0257,0.8796,12.03,-99495.02,7.77,91.45,1.511,-0,-1.0001,121.86,122.59,122.09,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10005
78.2,515.639,-2.76,-141.15,-154.68,1.998,-9.39,24.13,0.09,0.0179,0.9125,12.11,44352.29,7.77,91.42,1.549,-0,-0.9998,121.82,122.59,122.07,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10006
78.22,515.649,-2.12,-143.39,-152.17,1.996,-9.51,23.9,-0.04,0.0139,0.9423,12.16,-99468.09,7.77,91.4,1.582,-0,-1.0001,121.71,122.55,122.01,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10007
78.2,515.659,-2.81,-145.3,-150.68,1.999,-8.87,23.7,0.09,0.0186,0.9643,12.17,44329.62,7.77,91.39,1.634,-0,-0.9998,121.67,122.57,122.01,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10008
78.19,515.669,-4.01,-147.97,-149.6,1.999,-9.08,24.1,0.16,0.0268,0.9891,12.13,25717.35,7.77,91.37,1.667,-0,-0.9997,121.67,122.52,122.01,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10009
78.22,515.679,-5.53,-150.91,-149.82,2.001,-8.5,24.86,0.09,0.0369,1.0073,12.05,44317.54,7.77,91.38,1.704,-0,-0.9998,121.67,122.57,122.09,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10010
78.21,515.689,-6.89,-154.63,-150.84,2.006,-8.59,25.78,0.03,0.0457,1.0251,11.99,159960.88,7.77,91.4,1.754,-0,-1,121.69,122.61,122.15,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10011
78.19,515.699,-7.44,-158.87,-153.1,1.992,-7.9,26.91,0.03,0.0486,1.0377,11.98,159995.23,7.77,91.4,1.783,-0,-1,121.67,122.61,122.15,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10012
78.2,515.709,-7.61,-163.38,-154.44,2.005,-8.96,27.08,0.03,0.0493,1.0579,12.03,159954.12,7.77,91.4,1.823,-0,-1,121.6,122.59,122.19,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10013
78.23,515.719,-6.52,-167.8,-156.57,1.999,-8.44,27.35,0.09,0.0417,1.0717,12.13,44323.68,7.77,91.38,1.857,-0,-0.9998,121.56,122.66,122.23,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10014
78.2,515.729,-4.89,-171.19,-157.04,1.998,-8.17,27.22,0.03,0.0312,1.0901,12.17,159835.88,7.77,91.4,1.89,-0,-1,121.5,122.72,122.21,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10015
78.19,515.739,-2.95,-174.35,-156.15,2.009,-8.29,27.13,0.16,0.0189,1.1166,12.18,25706.93,7.77,91.41,1.946,-0,-0.9997,121.45,122.74,122.23,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10016
78.22,515.749,-0.83,-175.77,-153.85,1.998,-7.92,27.27,0.16,0.0054,1.1425,12.12,25700.35,7.77,91.44,1.982,-0,-0.9997,121.43,122.68,122.21,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10017
78.22,515.759,0.58,-176.99,-150.73,2.015,-8.62,27.46,0.16,-0.0039,1.1742,12.03,25717.36,7.77,91.46,2.033,-0,-0.9997,121.32,122.61,122.25,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10018
78.18,515.769,0.72,-177.03,-147.6,1.998,-8.7,27.34,0.09,-0.0049,1.1994,11.94,44337.73,7.77,91.52,2.078,-0,-0.9998,121.3,122.63,122.19,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10019
78.2,515.779,-0.05,-177.85,-146.21,2.002,-7.61,27.63,0.09,0.0004,1.2164,11.94,44357.05,7.77,91.57,2.118,-0,-0.9998,121.26,122.63,122.23,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10020
78.23,515.789,-2.17,-179.42,-145.24,1.999,-7.45,27.41,0.03,0.0149,1.2353,11.98,159916.61,7.77,91.6,2.169,-0,-1,121.3,122.66,122.29,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10021
78.2,515.799,-4.13,-182.48,-146.18,1.993,-6.75,27.62,0.16,0.0282,1.2484,12.06,25702.21,7.78,91.55,2.208,-0,-0.9997,121.28,122.68,122.33,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10022
78.19,515.809,-5.7,-186.01,-147.84,1.996,-6.08,27.66,0.16,0.0385,1.2582,12.12,25695.38,7.77,91.55,2.252,-0,-0.9997,121.3,122.72,122.41,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10023
78.21,515.819,-6.56,-190.45,-149.3,1.986,-7,27.38,0.09,0.0439,1.2756,12.13,44238.18,7.78,91.54,2.291,-0,-0.9998,121.37,122.74,122.43,24.92,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10024
78.22,515.829,-6.38,-194.66,-151.14,2.011,-7.23,27.14,0.03,0.0422,1.288,12.09,159636.84,7.77,91.56,2.334,-0,-1,121.39,122.72,122.47,24.92,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10025
78.19,515.839,-5.4,-198.47,-152.21,1.998,-7.53,26.52,0.03,0.0355,1.3039,12.02,159743.02,7.78,91.57,2.375,-0,-1,121.35,122.7,122.49,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10026
78.2,515.849,-4.01,-201.57,-152.26,1.999,-7.64,25.62,0.03,0.0263,1.3239,11.97,159926.09,7.78,91.58,2.395,-0,-1,121.35,122.77,122.49,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10027
78.22,515.859,-2.95,-202.91,-150.09,2.011,-8.3,24.46,0.16,0.0196,1.3519,12,25727.22,7.77,91.62,2.45,-0,-0.9997,121.35,122.81,122.47,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10028
78.21,515.869,-1.72,-202.95,-147.66,2.004,-7.81,23.88,0.09,0.0117,1.3745,12.08,44324.43,7.77,91.62,2.471,-0,-0.9998,121.35,122.81,122.41,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10029
78.18,515.879,-1.3,-202.2,-145.05,1.992,-6.95,23.53,0.09,0.009,1.394,12.17,44292.2,7.78,91.6,2.509,-0,-0.9998,121.32,122.77,122.37,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10030
78.2,515.889,-1.87,-201.81,-143.05,2.001,-6.31,23.76,0.16,0.013,1.4108,12.17,25701.26,7.78,91.59,2.547,-0,-0.9997,121.22,122.79,122.33,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10031
78.21,515.899,-3.32,-202.32,-142.19,2.006,-5.59,24.22,0.03,0.0233,1.4229,12.15,159752.59,7.77,91.6,2.584,-0,-1,121.32,122.85,122.33,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10032
78.19,515.909,-4.92,-204.42,-143.31,1.996,-4.19,25.12,0.09,0.0343,1.4264,12.06,44257.14,7.78,91.6,2.62,-0,-0.9998,121.39,122.88,122.41,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10033
78.19,515.919,-6.16,-208.56,-144.57,1.987,-4.97,26.22,0.16,0.0426,1.4426,12,25675.03,7.78,91.59,2.653,-0,-0.9997,121.43,122.9,122.47,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10034
78.22,515.929,-6.08,-213.17,-146.51,1.987,-5.6,27.95,0.09,0.0415,1.455,11.98,44264.87,7.78,91.56,2.686,-0,-0.9998,121.43,122.9,122.49,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10035
78.2,515.939,-4.93,-218.01,-148.48,2.012,-6.89,29.6,0.09,0.0332,1.4683,12.03,44283.57,7.77,91.56,2.733,-0,-0.9998,121.5,122.88,122.49,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10036
78.18,515.949,-2.85,-222.41,-150.04,1.99,-7.45,30.74,-0.04,0.019,1.4823,12.11,-99381.73,7.78,91.55,2.769,-0,-1.0001,121.52,122.9,122.56,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10037
78.2,515.959,-1.26,-225.06,-150.03,1.996,-7.76,30.41,0.03,0.0084,1.5001,12.22,159981.67,7.78,91.56,2.801,-0,-1,121.56,122.92,122.62,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10038
78.23,515.969,0.17,-226.19,-148.38,1.993,-8.12,29.59,0.03,-0.0011,1.5243,12.25,159974.66,7.78,91.54,2.848,-0,-1,121.58,122.96,122.6,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10039
78.2,515.979,1.55,-225.47,-146.08,1.995,-7.49,28.86,0.09,-0.0106,1.5434,12.2,44349.45,7.78,91.52,2.882,-0,-0.9998,121.58,122.99,122.62,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10040
78.19,515.989,2.16,-223.39,-143.31,2.006,-6.09,28.31,0.03,-0.015,1.5588,12.11,160000.02,7.77,91.51,2.925,-0,-1,121.52,122.96,122.64,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10041
78.22,515.999,2.18,-222.21,-140.65,2.001,-6.29,28.19,0.09,-0.0155,1.5798,12.01,44355.77,7.78,91.52,2.975,-0,-0.9998,121.47,122.92,122.68,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10042
78.21,516.009,0.86,-222.38,-140.58,2.009,-4.41,28.28,0.09,-0.0061,1.5819,12,44415.28,7.77,91.53,3.025,-0,-0.9998,121.5,122.94,122.72,25.04,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10043
78.18,516.019,-1.4,-224.38,-140.61,2.002,-4.01,27.89,0.03,0.01,1.5957,12.03,160311.91,7.78,91.55,3.066,-0,-1,121.58,122.96,122.84,25.04,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10044
78.2,516.029,-3.82,-228.2,-141.7,1.992,-4.63,27.38,0.09,0.0269,1.6104,12.12,44431.62,7.78,91.53,3.12,-0,-0.9998,121.67,123.03,122.88,25.05,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10045
78.22,516.039,-5.77,-233.48,-143.37,2.005,-6.04,26.84,0.03,0.0403,1.6286,12.2,160185.67,7.77,91.56,3.157,-0,-1,121.69,123.03,122.94,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10046
78.2,516.049,-6.12,-238.5,-145.37,1.987,-6.61,26.56,0.03,0.0421,1.6406,12.23,160067.22,7.78,91.57,3.2,-0,-1,121.71,123.03,122.9,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10047
78.19,516.059,-5.64,-243.13,-147.18,1.993,-7.19,26.02,0.03,0.0383,1.6519,12.19,159984.83,7.78,91.59,3.249,-0,-1,121.73,123.03,122.92,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10048
78.21,516.069,-4.54,-246.22,-147.7,1.996,-7.59,25.05,0.03,0.0307,1.6671,12.11,160015.83,7.78,91.61,3.285,-0,-1,121.8,123.1,122.92,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10049
78.22,516.079,-3.52,-246.72,-146.06,1.995,-7.48,23.63,0.16,0.0241,1.6892,12.03,25753.4,7.78,91.58,3.332,-0,-0.9997,121.73,123.14,122.9,25.02,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10050
78.18,516.089,-2.94,-245.55,-144.42,2.008,-6.57,21.72,0.03,0.0203,1.7003,12.01,160262.08,7.77,91.56,3.362,-0,-1,121.77,123.18,122.84,25.04,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10051
78.2,516.099,-2.24,-243.11,-141.27,1.993,-6.17,20.76,0.09,0.0159,1.7209,12.02,44428.57,7.78,91.55,3.402,-0,-0.9998,121.8,123.25,122.82,25.05,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10052
78.23,516.109,-2.06,-241.03,-138.82,2.005,-5.36,20.53,0.03,0.0148,1.7363,12.11,160282.91,7.77,91.5,3.454,-0,-1,121.69,123.27,122.78,25.05,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10053
78.2,516.119,-2.58,-240.27,-137.38,1.996,-4.61,21.11,0.16,0.0188,1.7489,12.18,25779.35,7.77,91.48,3.468,-0,-0.9997,121.67,123.36,122.82,25.05,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10054
78.19,516.129,-3.35,-241.7,-137.76,2.012,-3.98,22.6,-0.04,0.0243,1.7545,12.19,-99559.38,7.77,91.49,3.514,-0,-1.0001,121.75,123.36,122.9,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10055
78.21,516.139,-4.88,-245.07,-139.11,2.008,-3.67,23.65,0.09,0.0351,1.7617,12.18,44359.74,7.77,91.49,3.545,-0,-0.9998,121.82,123.43,123,25.02,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10056
78.22,516.149,-5.49,-250.13,-140.8,1.999,-4.63,25.32,0.03,0.039,1.7765,12.09,159849.02,7.78,91.46,3.595,-0,-1,121.86,123.47,123.1,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10057
78.19,516.159,-5.52,-255.52,-143.25,2.005,-5.42,26.53,0.03,0.0385,1.7837,12.03,159881,7.77,91.48,3.622,-0,-1,121.84,123.51,123.12,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10058
78.2,516.169,-4.17,-259.74,-145.41,1.986,-5.21,27.75,-0.04,0.0287,1.7862,12,-99358.25,7.78,91.5,3.658,-0,-1.0001,121.97,123.49,123.2,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10059
78.22,516.179,-1.6,-262.68,-146.7,1.996,-5.38,29,0.09,0.0109,1.7906,12.04,44269.57,7.77,91.53,3.698,-0,-0.9998,121.99,123.54,123.22,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10060
78.2,516.189,0.58,-263.32,-145.37,1.989,-5.96,29.15,0.16,-0.004,1.8114,12.1,25687.63,7.77,91.55,3.741,-0,-0.9997,122.03,123.51,123.26,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10061
78.19,516.199,1.83,-261.99,-144.02,2.002,-5.32,28.21,0.16,-0.0127,1.8191,12.14,25674.86,7.77,91.57,3.769,-0,-0.9997,121.99,123.54,123.26,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10062
78.21,516.209,2.56,-259.43,-141.37,2.005,-4.99,27.21,0.09,-0.0181,1.8351,12.12,44232.43,7.77,91.57,3.816,-0,-0.9998,122.01,123.54,123.26,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10063
78.22,516.219,3.11,-257.01,-139.21,2.008,-4.4,27.02,0.16,-0.0223,1.8462,12.08,25665.86,7.77,91.58,3.864,-0,-0.9997,121.99,123.56,123.26,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10064
78.19,516.229,2.35,-255.94,-137.37,1.995,-4.26,26.8,-0.04,-0.0171,1.8631,12,-99191.15,7.77,91.55,3.896,-0,-1.0001,121.95,123.6,123.24,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10065
78.19,516.239,0.96,-257.03,-137.03,1.995,-3.8,27.36,0.16,-0.007,1.8757,11.97,25657.58,7.77,91.54,3.936,-0,-0.9997,122.01,123.6,123.32,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10066
78.21,516.249,-0.99,-260.61,-137.34,1.996,-4.9,27.6,0.03,0.0072,1.8976,11.98,159589.19,7.77,91.54,3.976,-0,-1,122.1,123.65,123.4,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10067
78.21,516.259,-2.56,-265.69,-139.49,2.001,-5.07,28.28,0.23,0.0183,1.9047,12.06,18088.83,7.77,91.54,4.023,-0,-0.9996,122.18,123.69,123.49,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10068
78.18,516.269,-4.01,-270.42,-141.9,1.996,-4.46,28.01,0.09,0.0283,1.9058,12.13,44218.34,7.77,91.52,4.066,-0,-0.9998,122.2,123.67,123.57,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10069
78.2,516.279,-4.76,-275.35,-144.54,2.008,-4.61,27.21,0.09,0.0329,1.905,12.15,44195.89,7.76,91.49,4.099,-0,-0.9998,122.29,123.65,123.67,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10070
78.22,516.289,-4.44,-278.98,-146.13,1.995,-4.57,26.13,0.09,0.0304,1.9092,12.11,44182.6,7.76,91.5,4.151,-0,-0.9998,122.31,123.67,123.71,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10071
78.2,516.299,-3.91,-280.49,-146.83,1.992,-3.79,24.39,0.09,0.0266,1.9104,12.06,44170.89,7.77,91.45,4.175,-0,-0.9998,122.33,123.71,123.75,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10072
78.19,516.309,-2.16,-279.77,-145.86,2.004,-3.62,23.77,-0.04,0.0148,1.9181,11.99,-99147.47,7.76,91.46,4.232,-0,-1.0001,122.27,123.69,123.75,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10073
78.22,516.319,-1.48,-278.13,-144.21,2.008,-4.09,22.35,0.16,0.0102,1.9287,11.96,25688.15,7.76,91.47,4.265,-0,-0.9997,122.25,123.71,123.75,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10074
78.21,516.329,-0.27,-276.04,-140.93,2.004,-5.69,22.26,0.16,0.0019,1.9588,12,25716.83,7.76,91.49,4.297,-0,-0.9997,122.25,123.78,123.73,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10075
78.18,516.339,-0.34,-274.71,-138.55,2.001,-6.03,22.12,0.03,0.0024,1.9828,12.07,159955.83,7.76,91.51,4.341,-0,-1,122.25,123.78,123.75,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10076
78.2,516.349,-1.26,-275.05,-137.61,2.004,-5.67,22.78,0.09,0.0092,1.9988,12.17,44301.55,7.76,91.51,4.39,-0,-0.9998,122.31,123.8,123.83,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10077
78.22,516.359,-2.52,-277.38,-137.59,2.004,-5.17,23.91,0.3,0.0183,2.016,12.21,13973.94,7.76,91.56,4.424,-0,-0.9994,122.44,123.84,123.89,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",10078
