AmbientRoomTemperature,ElapsedTime,LongitudinalForce,LateralForce,NormalForce,InclinationAngle,OverturningMoment,AligningTorque,WheelRotationalSpeed,NormalizedLongitudinalForce(FX/FZ),NormalizedLateralForce(FY/FZ),TirePressure,EffectiveRadius,LoadedRadius,RoadSurfaceTemperature,SlipAngle,SlipRatioTextbook,SlipRatioBasedOnRL,TireSurfaceTemperature-Center,TireSurfaceTemperature-Inboard,TireSurfaceTemperature-Outboard,RoadSpeed,testid,tireid,Index
78.39,718.244,-3.4,-38.46,-53.9,3.985,-10.82,17.94,0.09,0.0631,0.7136,12.03,44335.46,8.02,91.4,0.905,-0,-0.9998,126.77,120.43,126.11,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17462
78.42,718.254,-2.41,-39.28,-53.9,3.997,-9.71,18.15,0.09,0.0446,0.7287,12.12,44324.7,8.02,91.36,0.938,-0,-0.9998,126.77,120.5,126.09,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17463
78.4,718.264,-1.21,-40.3,-52.59,3.998,-9.72,19.19,0.16,0.023,0.7662,12.19,25726.61,8.02,91.34,0.975,-0,-0.9997,126.62,120.61,126.05,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17464
78.38,718.274,-1.52,-41.27,-51.69,3.996,-9.06,19.84,0.09,0.0295,0.7984,12.19,44333.8,8.02,91.33,1.018,-0,-0.9998,126.54,120.78,126.05,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17465
78.41,718.284,-1.97,-42.4,-51.2,3.997,-8.68,20.89,0.09,0.0384,0.8282,12.15,44364.12,8.02,91.32,1.054,-0,-0.9998,126.45,120.92,126.11,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17466
78.42,718.294,-2.86,-43.75,-51.31,3.988,-8.59,22.02,-0.04,0.0558,0.8526,12.06,-99541.22,8.02,91.31,1.093,-0,-1.0001,126.47,120.96,126.21,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17467
78.39,718.304,-3.25,-45.43,-51.69,3.984,-9.06,23.46,0.03,0.0629,0.8788,12,160092.28,8.02,91.32,1.127,-0,-0.9999,126.45,121,126.27,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17468
78.4,718.314,-3.1,-47.7,-53.35,3.993,-9.57,24.88,-0.11,0.0581,0.8942,11.99,-37950.77,8.02,91.32,1.157,-0,-1.0002,126.45,120.94,126.29,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17469
78.42,718.324,-2.54,-49.2,-54.07,3.99,-10.42,25.62,0.03,0.0469,0.91,12.04,159939.33,8.02,91.3,1.196,-0,-0.9999,126.52,120.89,126.25,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17470
78.4,718.334,-1.38,-51.13,-55.32,3.985,-10.43,25.89,0.03,0.0249,0.9242,12.11,159898.59,8.02,91.26,1.25,-0,-0.9999,126.45,120.76,126.31,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17471
78.37,718.344,-0.28,-52.29,-54.99,3.997,-11.37,25.47,0.03,0.0052,0.9508,12.19,159933.61,8.02,91.22,1.282,-0,-0.9999,126.54,120.76,126.35,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17472
78.4,718.354,0.85,-53.03,-54.52,3.984,-11.36,24.87,0.23,-0.0155,0.9728,12.2,18145.51,8.02,91.22,1.32,-0,-0.9996,126.5,120.78,126.33,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17473
78.42,718.364,1.38,-53.41,-54.59,4.001,-10.17,24.04,0.09,-0.0254,0.9784,12.15,44368.78,8.02,91.17,1.366,-0,-0.9998,126.47,120.74,126.37,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17474
78.39,718.374,1.63,-53.9,-53.57,3.994,-10.22,23.38,0.09,-0.0304,1.0062,12.07,44378.16,8.02,91.17,1.411,-0,-0.9998,126.41,120.76,126.33,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17475
78.39,718.384,0.9,-54.55,-52.66,3.99,-9.22,22.6,-0.04,-0.0171,1.0359,11.99,-99456.67,8.02,91.17,1.452,-0,-1.0001,126.24,120.92,126.33,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17476
78.42,718.394,-0.37,-55.68,-51.69,3.985,-9.21,22.22,0.16,0.0071,1.0772,11.97,25709.03,8.02,91.18,1.501,-0,-0.9997,126.15,121.03,126.33,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17477
78.41,718.404,-2.11,-57.25,-51.88,3.991,-8.74,21.77,0.09,0.0406,1.1034,12.03,44272.59,8.02,91.19,1.532,-0,-0.9998,126.11,121.16,126.35,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17478
78.38,718.414,-3.76,-58.65,-51.6,3.987,-9.46,21.6,0.09,0.0728,1.1366,12.09,44282.11,8.02,91.23,1.567,-0,-0.9998,126.13,121.18,126.46,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17479
78.4,718.424,-4.57,-60.26,-52.99,3.984,-9.18,21.93,0.23,0.0862,1.1373,12.14,18113.5,8.02,91.25,1.61,-0,-0.9996,126.15,121.18,126.48,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17480
78.42,718.434,-4.8,-62.46,-53.9,3.998,-10.52,22.14,0.09,0.0891,1.1588,12.15,44310.97,8.02,91.29,1.653,-0,-0.9998,126.13,121.05,126.5,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17481
78.39,718.444,-4.52,-64.45,-55.11,4.009,-11.24,21.75,0.03,0.082,1.1696,12.1,159827.89,8.02,91.31,1.683,-0,-0.9999,126.24,120.92,126.48,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17482
78.38,718.454,-3.4,-65.69,-55.73,3.981,-11.38,21.41,0.09,0.0609,1.1786,12.03,44278.3,8.02,91.3,1.726,-0,-0.9998,126.3,120.85,126.54,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17483
78.41,718.464,-2.45,-65.93,-55.62,4.001,-10.93,20.58,0.09,0.0441,1.1854,11.93,44246.37,8.02,91.31,1.767,-0,-0.9998,126.28,120.87,126.56,24.92,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17484
78.41,718.474,-1.52,-65.75,-54.86,3.987,-10.74,19.9,0.16,0.0277,1.1986,11.89,25698.98,8.02,91.33,1.794,-0,-0.9997,126.32,120.92,126.6,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17485
78.38,718.484,-0.54,-65.83,-54.15,3.996,-10.14,20.08,0.16,0.0099,1.2158,11.92,25722.2,8.02,91.32,1.839,-0,-0.9997,126.3,120.96,126.52,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17486
78.4,718.494,-0.28,-65.57,-53.4,3.998,-9.2,20.26,0.09,0.0053,1.2281,11.99,44336.22,8.02,91.32,1.873,-0,-0.9998,126.26,121.05,126.5,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17487
78.42,718.504,-0.38,-66.06,-52.51,3.991,-8.28,20.85,-0.04,0.0072,1.2579,12.11,-99454.21,8.02,91.3,1.918,-0,-1.0001,126.13,121.2,126.52,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17488
78.4,718.514,-1.35,-67.18,-51.91,3.99,-8.26,21.37,-0.04,0.0261,1.294,12.16,-99381.71,8.02,91.3,1.969,-0,-1.0001,126.07,121.29,126.58,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17489
78.38,718.524,-2.52,-68.61,-51.74,3.993,-8.65,22.17,-0.04,0.0488,1.3259,12.14,-99402.78,8.02,91.27,2.001,-0,-1.0001,126.07,121.38,126.64,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17490
78.4,718.534,-3.09,-71.25,-52.55,4,-9.96,23.32,0.03,0.0588,1.3557,12.08,159867.48,8.02,91.24,2.041,-0,-0.9999,126.11,121.4,126.72,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17491
78.42,718.544,-2.75,-73.18,-53.72,3.994,-10.61,24.72,0.09,0.0513,1.362,12.01,44320.03,8.02,91.27,2.081,-0,-0.9998,126.11,121.29,126.68,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17492
78.39,718.554,-1.96,-74.95,-54.92,3.99,-11.22,25.39,-0.04,0.0357,1.3647,12,-99440.2,8.02,91.3,2.132,-0,-1.0001,126.24,121.18,126.66,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17493
78.4,718.564,-0.59,-76.15,-55.29,3.985,-11.89,25.59,0.03,0.0107,1.3773,12.04,159965.36,8.02,91.32,2.165,-0,-0.9999,126.26,121.09,126.68,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17494
78.42,718.574,0.16,-76.48,-55.56,3.994,-11.45,24.68,-0.04,-0.0029,1.3766,12.1,-99365.16,8.02,91.33,2.215,-0,-1.0001,126.3,121.09,126.66,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17495
78.4,718.584,0.66,-75.83,-55.17,3.984,-10.9,23.19,0.09,-0.012,1.3745,12.19,44283.93,8.02,91.36,2.25,-0,-0.9998,126.34,121.11,126.66,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17496
78.38,718.594,0.81,-74.83,-54.18,3.993,-9.95,21.92,-0.04,-0.015,1.3811,12.22,-99381.51,8.02,91.42,2.308,-0,-1.0001,126.3,121.2,126.64,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17497
78.4,718.604,0.58,-74.85,-53.58,3.991,-9.03,21.17,0.09,-0.0109,1.3969,12.21,44332.28,8.02,91.48,2.344,-0,-0.9998,126.24,121.18,126.62,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17498
78.42,718.614,0.06,-75.09,-52.65,3.998,-8.5,20.99,0.09,-0.0011,1.4263,12.12,44351.32,8.02,91.53,2.39,-0,-0.9998,126.11,121.33,126.62,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17499
78.39,718.624,-0.78,-76.2,-52.19,3.997,-8.21,21.12,0.03,0.015,1.46,12.04,160045.25,8.02,91.54,2.432,-0,-0.9999,126.02,121.44,126.68,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17500
78.39,718.634,-2.56,-77.82,-51.22,3.994,-9.43,21.02,0.03,0.05,1.5193,11.99,159966.86,8.02,91.55,2.465,-0,-0.9999,126.07,121.53,126.74,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17501
78.42,718.644,-4.09,-79.77,-51.92,3.988,-9.79,21.07,0.16,0.0788,1.5364,12.03,25728.14,8.02,91.52,2.503,-0,-0.9997,126.17,121.51,126.82,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17502
78.41,718.654,-4.96,-81.9,-52.89,3.988,-10.55,21.3,0.09,0.0937,1.5484,12.09,44335.76,8.02,91.48,2.54,-0,-0.9998,126.22,121.49,126.9,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17503
78.38,718.664,-5.14,-83.12,-53.9,3.997,-10.75,21.31,0.03,0.0953,1.5421,12.18,159990.52,8.02,91.49,2.569,-0,-0.9999,126.26,121.33,126.86,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17504
78.4,718.674,-4.58,-84.27,-54.93,3.991,-10.97,20.9,0.16,0.0833,1.5341,12.22,25749.58,8.02,91.51,2.619,-0,-0.9997,126.3,121.29,126.84,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17505
78.42,718.684,-3.46,-84.15,-54.65,3.996,-11.22,20.34,0.09,0.0633,1.5398,12.19,44383.46,8.02,91.47,2.642,-0,-0.9998,126.34,121.29,126.84,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17506
78.4,718.694,-1.69,-83.19,-54.93,3.997,-9.97,20.21,0.03,0.0308,1.5145,12.11,160124.98,8.02,91.48,2.674,-0,-0.9999,126.34,121.31,126.88,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17507
78.39,718.704,-0.59,-82.31,-53.95,3.994,-9.97,19.95,0.09,0.011,1.5258,12,44370.18,8.02,91.49,2.721,-0,-0.9998,126.34,121.36,126.86,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17508
78.41,718.714,0.32,-81.87,-53.16,3.991,-9.56,20.24,0.23,-0.006,1.5401,11.95,18124.07,8.02,91.51,2.759,-0,-0.9996,126.28,121.44,126.86,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17509
78.41,718.724,1,-81.9,-52.33,3.988,-8.56,21.22,0.03,-0.0191,1.5651,11.93,159885.28,8.02,91.49,2.795,-0,-0.9999,126.19,121.53,126.84,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17510
78.38,718.734,1.33,-82.56,-51.76,3.988,-8.3,22.63,0.03,-0.0257,1.5951,11.99,159956.03,8.02,91.47,2.82,-0,-0.9999,126.15,121.69,126.84,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17511
78.4,718.744,1.25,-84.26,-50.59,4.001,-9.54,24.43,-0.04,-0.0247,1.6656,12.06,-99497.48,8.02,91.42,2.863,-0,-1.0001,126.17,121.82,126.96,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17512
78.42,718.754,0.51,-85.79,-50.77,3.997,-9.86,25.7,0.09,-0.0101,1.6897,12.09,44363.07,8.02,91.41,2.9,-0,-0.9998,126.19,121.91,127.04,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17513
78.39,718.764,-0.46,-87.41,-51.8,3.991,-9.74,26.19,0.03,0.0089,1.6875,12.1,160011.11,8.02,91.4,2.95,-0,-0.9999,126.24,121.91,127.1,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17514
78.38,718.774,-1.18,-88.76,-52.67,3.99,-10.33,26.23,0.09,0.0223,1.6853,12.04,44338.69,8.02,91.38,2.991,-0,-0.9998,126.3,121.8,127.12,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17515
78.42,718.784,-0.75,-89.63,-53.68,3.991,-10.28,26.24,-0.04,0.014,1.6699,11.95,-99435.17,8.02,91.38,3.036,-0,-1.0001,126.39,121.75,127.12,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17516
78.41,718.794,0.39,-90.14,-53.97,4.003,-10.89,25.92,0.03,-0.0073,1.6703,11.94,159990.45,8.02,91.39,3.084,-0,-0.9999,126.43,121.67,127.14,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17517
78.38,718.804,1.26,-89.18,-53.87,3.998,-10.51,24.85,-0.04,-0.0234,1.6555,11.95,-99497.14,8.02,91.4,3.11,-0,-1.0001,126.52,121.62,127.18,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17518
78.4,718.814,1.95,-87.91,-53.14,3.985,-9.73,23.41,0.03,-0.0366,1.6544,12.04,160015.77,8.03,91.41,3.159,-0,-0.9999,126.47,121.62,127.2,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17519
78.42,718.824,1.84,-87.04,-52.29,3.988,-9.49,21.96,0.03,-0.0352,1.6645,12.14,160042.67,8.03,91.43,3.222,-0,-0.9999,126.5,121.67,127.24,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17520
78.4,718.834,1.03,-87.08,-51.24,3.984,-9.1,20.5,0.09,-0.02,1.6996,12.17,44336.87,8.03,91.46,3.266,-0,-0.9998,126.52,121.73,127.24,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17521
78.39,718.844,-0.11,-87.84,-50.49,4.003,-8.85,19.83,0.03,0.0023,1.7398,12.15,159992.3,8.02,91.43,3.302,-0,-0.9999,126.43,121.82,127.3,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17522
78.41,718.854,-1.2,-89.11,-49.71,3.998,-8.97,19.79,0.09,0.0242,1.7925,12.09,44312.86,8.02,91.38,3.341,-0,-0.9998,126.37,121.93,127.39,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17523
78.43,718.864,-2.11,-90.63,-50.14,3.997,-8.68,20.43,0.09,0.0421,1.8075,12.02,44300.14,8.02,91.35,3.392,-0,-0.9998,126.37,122,127.51,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17524
78.4,718.874,-3.52,-92.35,-50.38,4,-9.32,20.44,0.16,0.0698,1.8331,11.99,25699.75,8.02,91.35,3.428,-0,-0.9997,126.37,121.95,127.61,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17525
78.4,718.884,-5,-93.72,-50.89,3.998,-10.08,19.8,0.03,0.0983,1.8415,12.02,159631,8.03,91.34,3.462,-0,-0.9999,126.39,121.91,127.65,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17526
78.44,718.894,-5.54,-95.01,-52.71,4.001,-9.69,19.06,0.03,0.1052,1.8024,12.09,159624.72,8.02,91.36,3.498,-0,-0.9999,126.34,121.78,127.65,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17527
78.42,718.904,-4.56,-95.27,-52.95,3.994,-10.03,19.16,0.09,0.0862,1.7993,12.18,44210.9,8.03,91.36,3.537,-0,-0.9998,126.39,121.64,127.67,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17528
78.4,718.914,-3.11,-95.07,-52.92,3.982,-10.52,19.01,0.03,0.0588,1.7965,12.22,159575.91,8.03,91.36,3.564,-0,-0.9999,126.34,121.6,127.65,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17529
78.43,718.924,-2.1,-93.94,-52.4,4,-10.63,18.46,0.03,0.0401,1.7927,12.19,159531.06,8.03,91.4,3.607,-0,-0.9999,126.37,121.58,127.69,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17530
78.44,718.934,-0.73,-93.15,-52.06,3.996,-10.19,18.85,0.03,0.014,1.7894,12.12,159748.08,8.03,91.42,3.637,-0,-0.9999,126.3,121.62,127.69,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17531
78.41,718.944,-0.35,-92.84,-51.51,3.99,-9.31,18.94,0.03,0.0067,1.8023,12.03,159811.12,8.03,91.4,3.697,-0,-0.9999,126.3,121.67,127.67,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17532
78.41,718.954,0.27,-93.55,-50.17,3.988,-9.86,20.11,0.09,-0.0054,1.8645,11.94,44273.7,8.03,91.41,3.717,-0,-0.9998,126.19,121.8,127.65,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17533
78.45,718.964,0.55,-93.82,-49.56,4.006,-9.13,22.02,0.03,-0.0112,1.8929,11.92,159947.59,8.02,91.42,3.76,-0,-0.9999,126.15,121.95,127.67,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17534
78.44,718.974,0.44,-94.74,-48.8,3.993,-9.14,23.48,0.03,-0.0091,1.9416,11.97,160050.09,8.03,91.46,3.806,-0,-0.9999,126.24,122.04,127.75,25.02,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17535
78.42,718.984,0.45,-96.08,-49.42,3.987,-8.78,25.54,0.16,-0.009,1.9443,12.04,25759.15,8.03,91.47,3.841,-0,-0.9997,126.28,122.08,127.87,25.04,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17536
78.44,718.994,-0.59,-97.21,-50.38,3.975,-8.89,25.57,0.09,0.0116,1.9295,12.15,44439.85,8.03,91.49,3.878,-0,-0.9998,126.34,122.06,127.89,25.07,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17537
78.45,719.004,-1.02,-98.79,-51.31,3.991,-9.84,25.73,-0.04,0.0198,1.9252,12.14,-99686.07,8.03,91.53,3.905,-0,-1.0001,126.39,121.95,127.87,25.07,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17538
78.42,719.014,-0.13,-99.88,-51.79,3.997,-10.9,25.88,0.16,0.0024,1.9285,12.11,25773.23,8.03,91.57,3.961,-0,-0.9997,126.47,121.82,127.87,25.05,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17539
78.43,719.024,0.92,-99.66,-52.28,3.99,-11.09,25.44,0.16,-0.0176,1.9064,12.04,25741.94,8.03,91.58,4.007,-0,-0.9997,126.5,121.75,127.85,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17540
78.46,719.034,2.03,-98.57,-52.09,3.988,-11.07,24.53,-0.04,-0.039,1.8922,11.97,-99392.78,8.03,91.58,4.04,-0,-1.0001,126.54,121.73,127.91,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17541
78.47,719.044,2.27,-97.25,-51.53,3.998,-10.86,22.98,0.09,-0.0441,1.8874,11.97,44274.71,8.03,91.56,4.077,-0,-0.9998,126.54,121.75,127.97,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17542
78.43,719.054,2.57,-96.29,-51.19,3.991,-9.51,22.09,0.09,-0.0503,1.881,12.03,44283.1,8.03,91.54,4.11,-0,-0.9998,126.45,121.8,127.99,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17543
78.44,719.064,1.97,-96.35,-50.28,3.993,-8.9,20.95,0.09,-0.0392,1.9162,12.11,44310.36,8.03,91.55,4.171,-0,-0.9998,126.45,121.89,128.01,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17544
78.47,719.074,0.95,-96.69,-49.5,3.99,-8.35,20.41,0.03,-0.0192,1.9532,12.14,160043.91,8.03,91.57,4.204,-0,-0.9999,126.32,122.06,128.07,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17545
78.44,719.084,-0.27,-97.47,-49.15,3.987,-7.46,20.46,0.09,0.0055,1.9831,12.15,44347.91,8.03,91.59,4.231,-0,-0.9998,126.3,122.17,128.15,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17546
78.44,719.094,-1.62,-98.78,-48.52,3.991,-8.25,20.57,0.09,0.0333,2.036,12.1,44334.84,8.03,91.61,4.279,-0,-0.9998,126.28,122.24,128.25,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17547
78.46,719.104,-3.01,-100.9,-49.48,3.99,-9.01,20.58,0.03,0.0609,2.0392,12.02,159832.2,8.03,91.59,4.327,-0,-0.9999,126.34,122.19,128.29,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17548
78.47,719.114,-3.82,-102.5,-50.06,4.006,-10.12,20.67,-0.04,0.0764,2.0475,11.96,-99280.62,8.03,91.63,4.367,-0,-1.0001,126.41,122.08,128.31,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17549
78.44,719.124,-3.47,-103.76,-51.22,3.99,-11.07,20.8,0.09,0.0678,2.026,11.97,44244.83,8.03,91.64,4.409,-0,-0.9998,126.39,121.95,128.34,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17550
