RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,AligningTorque,LateralForce,Index
25,12,0,-192.5,3.88,755.913,30.36,-359.46,21279
25,12,-0,-189.3,4.023,755.943,27.04,-362.21,21282
25,12,0,-187.27,4.063,755.953,26.43,-361.91,21283
25,12,0,-186.33,4.089,755.963,25.84,-361.89,21284
25,12,0,-186.02,4.135,755.973,26.03,-363.62,21285
25,12,0,-186.76,4.185,755.983,25.97,-366.4,21286
25,12,0,-188.42,4.215,755.993,26.21,-371.25,21287
25,12,0,-194.04,4.341,756.023,26.26,-384.76,21290
25,12,0,-194.03,4.366,756.033,25.99,-387.22,21291
25,12,0,-193.47,4.41,756.043,25.37,-388.3,21292
25,12,0,-191.58,4.459,756.053,24.65,-387.36,21293
25,12,0,-189.76,4.499,756.063,25.08,-386.27,21294
25,12,0,-187.86,4.542,756.073,25.65,-385.65,21295
25,12,0,-187.66,4.58,756.083,26.17,-386.56,21296
25,12,0,-188.11,4.626,756.093,27.06,-388.76,21297
25,12,0,-189.64,4.669,756.103,27.54,-392.48,21298
25,12,0,-191.59,4.708,756.113,28.24,-397.15,21299
25,12,0,-193.5,4.736,756.123,28.01,-402.12,21300
25,12,0,-194.74,4.788,756.133,27.89,-406.63,21301
25,12,0,-195.78,4.829,756.143,26.97,-409.44,21302
25,12,0,-194.78,4.874,756.153,25.46,-410.2,21303
25,12,0,-193.2,4.914,756.163,24.48,-408.64,21304
25,12,0,-191.05,4.948,756.173,23.6,-406.61,21305
25,12,0,-189.68,4.991,756.183,24.36,-405.18,21306
25,12,0,-188.67,5.028,756.193,24.81,-405.18,21307
25,12,0,-189.21,5.063,756.203,25.19,-407.06,21308
25,12,0,-191.77,5.149,756.223,26.15,-415.28,21310
25,12,0,-193.5,5.183,756.233,26.75,-420.11,21311
25,12,0,-195.37,5.227,756.243,27.05,-424.95,21312
25,12,0,-195.87,5.26,756.253,26.4,-428.03,21313
25,12,0,-195.42,5.309,756.263,25.72,-428.97,21314
25,12,0,-194.06,5.338,756.273,24.81,-426.93,21315
25,12,0,-192.13,5.384,756.283,24.26,-424.12,21316
25,12,0,-189.2,5.467,756.303,25.07,-421.01,21318
25,12,0,-190.06,5.538,756.323,25.97,-425.35,21320
25,12,0,-194.84,5.666,756.353,26.75,-439.66,21323
25,12,0,-196.02,5.693,756.363,26.02,-443.08,21324
25,12,0,-196.14,5.749,756.373,24.59,-444.48,21325
25,12,0,-194.7,5.78,756.383,23.49,-442.76,21326
25,12,0,-193.06,5.825,756.393,22.13,-439.96,21327
25,12,0,-191.22,5.866,756.403,21.98,-437.13,21328
25,12,0,-190.02,5.905,756.413,22.2,-435.92,21329
25,12,0,-190.08,5.935,756.423,22.78,-436.52,21330
25,12,0,-190.46,5.984,756.433,23.28,-439.02,21331
25,12,0,-191.7,6.018,756.443,23.81,-442.89,21332
25,12,0,-193.63,6.065,756.453,24.24,-447.25,21333
25,12,0,-195.38,6.108,756.463,24.7,-452.06,21334
25,12,0,-196.79,6.144,756.473,24.3,-455.8,21335
25,12,0,-197.13,6.191,756.483,23.62,-457.04,21336
25,12,0,-196.28,6.227,756.493,22.31,-456.11,21337
25,12,0,-194.32,6.267,756.503,21.44,-452.82,21338
25,12,0,-191.25,6.339,756.523,21.54,-447.69,21340
25,12,0,-190.11,6.384,756.533,22.01,-447.67,21341
25,12,0,-192.06,6.463,756.553,22.92,-453.42,21343
25,12,0,-193.69,6.5,756.563,23.14,-457.2,21344
25,12,0,-194.89,6.551,756.573,23.61,-462.46,21345
25,12,-0,-197.04,6.621,756.593,22.21,-468.05,21347
25,12,0,-197.36,6.668,756.603,20.82,-467.27,21348
25,12,0,-195.37,6.702,756.613,19.56,-464.17,21349
25,12,0,-194.13,6.745,756.623,18.9,-459.95,21350
25,12,0,-192.59,6.787,756.633,19.08,-457.77,21351
25,12,0,-191.04,6.823,756.643,19.77,-457.6,21352
25,12,0,-191.36,6.867,756.653,20.16,-459.45,21353
25,12,0,-193.53,6.95,756.673,20.51,-467.26,21355
25,12,0,-194.84,6.982,756.683,20.65,-471.92,21356
25,12,0,-196.91,7.024,756.693,21.02,-475.97,21357
25,12,0,-197.81,7.073,756.703,20.64,-478.46,21358
25,12,0,-197.91,7.1,756.713,19.39,-477.82,21359
25,12,0,-196.25,7.15,756.723,18.44,-474.7,21360
25,12,0,-195.14,7.191,756.733,17.63,-470.36,21361
25,12,0,-192.78,7.225,756.743,18.07,-467.4,21362
25,12,0,-191.47,7.264,756.753,18.48,-466.29,21363
25,12,0,-191.14,7.305,756.763,19.14,-468.15,21364
25,12,0,-192.05,7.355,756.773,19.56,-471.41,21365
25,12,0,-193.41,7.387,756.783,19.77,-475.31,21366
25,12,-0,-194.42,7.423,756.793,20.03,-479.81,21367
25,12,0,-196.4,7.457,756.803,20.01,-483.88,21368
25,12,0,-197.92,7.5,756.813,19.47,-486.52,21369
25,12,0,-198.13,7.551,756.823,18.48,-486.19,21370
25,12,0,-197.91,7.583,756.833,16.82,-483.09,21371
25,12,0,-193.06,7.699,756.863,16.78,-473.89,21374
25,12,0,-192.05,7.748,756.873,17.46,-475.45,21375
25,12,0,-192.31,7.78,756.883,17.64,-478.4,21376
25,12,0,-192.98,7.825,756.893,18.03,-482.13,21377
25,12,0,-194.9,7.864,756.903,18.37,-486.18,21378
25,12,0,-196.55,7.904,756.913,18.31,-489.77,21379
25,12,0,-198.12,7.938,756.923,18.23,-492.56,21380
25,12,0,-199.02,7.985,756.933,17.29,-492.73,21381
25,12,0,-199.08,8.027,756.943,16.39,-490.08,21382
25,12,0,-197.77,8.06,756.953,15.55,-485.42,21383
25,12,0,-196.13,8.095,756.963,14.58,-481.5,21384
25,12,0,-194.41,8.147,756.973,15.23,-479.48,21385
25,12,0,-192.93,8.187,756.983,15.67,-480.4,21386
25,12,0,-192.66,8.223,756.993,16.49,-483.06,21387
25,12,-0,-193.55,8.267,757.003,16.92,-486.31,21388
25,12,0,-195.8,8.307,757.013,16.59,-489.61,21389
25,12,0,-197.26,8.35,757.023,16.86,-493.01,21390
25,12,0,-199.47,8.372,757.033,16.36,-495.5,21391
25,12,0,-199.74,8.426,757.043,15.57,-496.13,21392
25,12,0,-200.94,8.465,757.053,14.59,-493.96,21393
25,12,0,-199.55,8.498,757.063,13.44,-489.6,21394
25,12,0,-197.97,8.542,757.073,12.69,-485.55,21395
25,12,0,-196.27,8.575,757.083,12.88,-483.21,21396
25,12,0,-194.73,8.628,757.093,13.73,-483.37,21397
25,12,0,-194.15,8.664,757.103,14.39,-485.69,21398
25,12,0,-194.26,8.705,757.113,14.73,-489.11,21399
25,12,0,-195.54,8.733,757.123,14.77,-491.91,21400
25,12,0,-197.04,8.778,757.133,15.16,-494.88,21401
25,12,0,-198.76,8.816,757.143,15.21,-497.68,21402
25,12,0,-200.1,8.866,757.153,14.55,-498.62,21403
25,12,0,-200.71,8.897,757.163,13.89,-497.37,21404
25,12,0,-200.78,8.943,757.173,12.62,-493.64,21405
25,12,0,-199.7,8.975,757.183,11.82,-489.29,21406
25,12,0,-197.88,9.032,757.193,11.95,-486.49,21407
25,12,0,-196.02,9.061,757.203,12.38,-485.68,21408
25,12,0,-194.93,9.101,757.213,12.86,-487.39,21409
25,12,0,-195.01,9.144,757.223,13.02,-490.05,21410
25,12,0,-197.55,9.227,757.243,12.97,-494.86,21412
25,12,0,-201.68,9.387,757.283,11.76,-495.97,21416
25,12,0,-200.53,9.427,757.293,11.15,-491.77,21417
25,12,0,-197.61,9.512,757.313,10.74,-486.94,21419
25,12,-0,-195.91,9.543,757.323,11.37,-487.86,21420
25,12,0,-195.78,9.589,757.333,11.55,-489.56,21421
25,12,0,-196.22,9.62,757.343,11.79,-491.76,21422
25,12,0,-201.94,9.789,757.383,11.06,-498.63,21426
25,12,0,-200.42,9.895,757.413,8.94,-489.45,21429
25,12,0,-198.27,9.945,757.423,8.96,-487.4,21430
25,12,0,-196.53,9.986,757.433,9.92,-486.93,21431
25,12,0,-196.52,10.059,757.453,10.35,-490.98,21433
25,12,0,-197.42,10.104,757.463,11.18,-493.02,21434
25,12,0,-199.18,10.14,757.473,10.85,-495.19,21435
25,12,0,-201.06,10.185,757.483,10.76,-497.69,21436
25,12,-0,-201.98,10.213,757.493,10.9,-498.61,21437
25,12,0,-202.6,10.255,757.503,10.18,-497.53,21438
25,12,0,-202.76,10.295,757.513,9.22,-494.75,21439
25,12,0,-201.25,10.331,757.523,8.74,-491,21440
25,12,0,-199.97,10.386,757.533,8.68,-488.21,21441
25,12,0,-197.32,10.541,757.573,9.53,-491.47,21445
25,12,0,-199.14,10.583,757.583,9.61,-492.54,21446
25,12,0,-200.9,10.614,757.593,9.29,-494.43,21447
25,12,0,-202.03,10.663,757.603,9.17,-496.15,21448
25,12,0,-203.33,10.742,757.623,7.54,-494.59,21450
25,12,0,-202.21,10.784,757.633,6.63,-491.16,21451
25,12,0,-201.02,10.819,757.643,6.46,-488.36,21452
25,12,0,-199.14,10.858,757.653,6.62,-486.63,21453
25,12,-0,-197.62,10.909,757.663,7.08,-486.15,21454
25,12,-0,-197.06,10.945,757.673,7.07,-487.08,21455
25,12,0,-198.89,11.026,757.693,8.1,-489.75,21457
25,12,0,-200.26,11.067,757.703,8.17,-491.46,21458
25,12,0,-202.03,11.101,757.713,8.33,-493.19,21459
25,12,0,-204.21,11.187,757.733,7.31,-493.19,21461
25,12,0,-203.27,11.23,757.743,6.18,-490.54,21462
25,12,0,-201.76,11.268,757.753,5.76,-487.74,21463
25,12,0,-200.19,11.306,757.763,5.94,-485.41,21464
25,12,0,-199.08,11.346,757.773,6.29,-484.46,21465
25,12,0,-197.75,11.389,757.783,6.87,-484.47,21466
25,12,0,-198.16,11.425,757.793,7.27,-484.78,21467
25,12,0,-199.3,11.467,757.803,7.3,-485.57,21468
25,12,0,-200.09,11.505,757.813,6.75,-487.12,21469
25,12,0,-201.83,11.542,757.823,6.88,-488.71,21470
25,12,0,-204.14,11.611,757.843,5.39,-490.4,21472
25,12,0,-204.15,11.684,757.863,0.77,-485.57,21474
25,12,0,-203.22,11.704,757.873,-2.58,-482.91,21475
25,12,0,-201.99,11.721,757.883,-5.65,-481.19,21476
25,12,0,-200.22,11.74,757.893,-7.49,-481.5,21477
25,12,-0,-199.42,11.751,757.903,-6.74,-482.59,21478
25,12,0,-199.51,11.764,757.913,-4.66,-484.01,21479
25,12,0,-200.51,11.761,757.923,-3.56,-485.58,21480
25,12,0,-201.39,11.761,757.933,-4.38,-486.5,21481
25,12,0,-205.74,12.302,757.963,-10.29,-488.52,21483
25,12,0,-205.5,12.296,757.973,-9.76,-486.98,21484
25,12,0,-204.28,12.286,757.983,-7.74,-484.48,21485
25,12,0,-202.75,12.293,757.993,-4.01,-482.63,21486
25,12,0,-200.46,12.288,758.003,-0.87,-481.22,21487
25,12,0,-200.33,12.276,758.013,1.41,-480.45,21488
25,12,0,-199.97,12.269,758.023,3.71,-480.44,21489
25,12,-0,-200.28,12.255,758.033,6.58,-480.91,21490
25,12,0,-202.09,12.249,758.043,9.7,-482.33,21491
25,12,0,-203.31,12.246,758.053,11.47,-483.74,21492
25,12,0,-205.43,12.249,758.063,12.45,-485.62,21493
25,12,0,-206.72,12.243,758.073,12.72,-486.54,21494
25,12,0,-205.66,12.246,758.093,10.6,-483.9,21496
25,12,0,-204.31,12.235,758.103,9.4,-481.26,21497
25,12,0,-201.7,12.236,758.113,6.76,-479.53,21498
25,12,0,-200.15,12.217,758.123,3.64,-477.99,21499
25,12,0,-199.39,12.209,758.133,-0.88,-476.87,21500
25,12,0,-199.81,12.183,758.143,-5.02,-476.86,21501
25,12,0,-200.8,12.164,758.153,-7.89,-477.32,21502
25,12,0,-202.52,12.14,758.163,-10.45,-478.89,21503
25,12,0,-204.41,12.116,758.173,-12.44,-480.92,21504
25,12,0,-206.11,12.076,758.183,-15.62,-482.8,21505
25,12,0,-205.78,12.003,758.203,-17.89,-482.64,21507
25,12,0,-204.57,11.951,758.213,-15.21,-480.61,21508
25,12,0,-202.45,11.907,758.223,-10.09,-478.29,21509
25,12,0,-200.54,11.849,758.233,-4.72,-475.94,21510
25,12,0,-199.12,11.806,758.243,0.42,-475.01,21511
25,12,0,-200.12,11.705,758.263,5.59,-474.85,21513
25,12,0,-202.81,11.612,758.283,10.58,-478.78,21515
25,12,-0,-205.83,11.491,758.313,14.28,-482.98,21518
25,12,0,-205.37,11.459,758.323,13.38,-481.28,21519
25,12,0,-202.84,11.42,758.333,12.68,-478.77,21520
25,12,0,-200.55,11.381,758.343,12.45,-476.26,21521
25,12,0,-199.08,11.343,758.353,12.78,-474.23,21522
25,12,0,-198.18,11.314,758.363,12.76,-473.61,21523
25,12,0,-199.72,11.275,758.373,12.11,-473.76,21524
25,12,0,-200.48,11.245,758.383,10.8,-475.19,21525
25,12,0,-202.22,11.221,758.393,9.38,-477.21,21526
25,12,0,-203.82,11.184,758.403,8,-480.02,21527
25,12,0,-205.13,11.144,758.413,6.05,-481.73,21528
25,12,0,-205.34,11.108,758.423,4.31,-482.22,21529
25,12,0,-205.37,11.079,758.433,2.19,-480.49,21530
25,12,0,-203.48,11.042,758.443,0.7,-477.98,21531
25,12,0,-200.86,11.002,758.453,0.07,-475.32,21532
25,12,0,-198.95,10.956,758.463,0.32,-473.44,21533
25,12,0,-198.13,10.923,758.473,0.77,-472.81,21534
25,12,0,-201.09,10.791,758.503,3.5,-478.13,21537
25,12,0,-202.86,10.738,758.513,4.34,-480.95,21538
25,12,0,-204.61,10.698,758.523,4.76,-482.98,21539
25,12,0,-205.22,10.621,758.543,7.81,-481.44,21541
25,12,0,-201.62,10.539,758.563,10.02,-475.34,21543
25,12,0,-199.54,10.498,758.573,11.11,-473.6,21544
25,12,0,-198.31,10.445,758.583,12.49,-472.82,21545
25,12,0,-202.95,10.3,758.623,12.87,-479.41,21549
25,12,0,-204.64,10.264,758.633,11.39,-480.96,21550
25,12,0,-205.61,10.227,758.643,9.97,-481.43,21551
25,12,0,-205.24,10.19,758.653,8.82,-480.03,21552
25,12,0,-203.94,10.156,758.663,7.58,-477.68,21553
25,12,0,-201.96,10.113,758.673,5.94,-474.87,21554
25,12,0,-199.13,10.04,758.693,4.52,-472.52,21556
25,12,0,-198.88,10.001,758.703,4.53,-472.98,21557
25,12,0,-199.88,9.959,758.713,5.2,-474.25,21558
25,12,0,-200.94,9.914,758.723,5.8,-475.82,21559
25,12,0,-202.04,9.872,758.733,6.33,-477.4,21560
25,12,0,-204.44,9.833,758.743,6.43,-478.96,21561
25,12,0,-205.42,9.788,758.753,7.26,-479.57,21562
25,12,0,-204.98,9.742,758.763,8.15,-479.24,21563
25,12,0,-204.36,9.692,758.773,9.06,-477.52,21564
25,12,0,-203.15,9.65,758.783,9.42,-475.81,21565
25,12,0,-201.2,9.604,758.793,10.56,-474.24,21566
25,12,0,-198.57,9.495,758.823,14.72,-474.11,21569
25,12,0,-199.42,9.45,758.833,15.13,-474.89,21570
25,12,0,-201.24,9.417,758.843,15.35,-476.3,21571
25,12,0,-202.9,9.387,758.853,14.59,-477.4,21572
25,12,0,-205.13,9.306,758.873,12.53,-478.31,21574
25,12,0,-204.97,9.272,758.883,11.24,-477.07,21575
25,12,0,-204.05,9.228,758.893,10.37,-475.05,21576
25,12,0,-202.15,9.188,758.903,9.72,-473.17,21577
25,12,0,-200.53,9.153,758.913,8.82,-472.1,21578
25,12,0,-199.47,9.123,758.923,8.49,-471.77,21579
25,12,0,-199.02,9.073,758.933,8.28,-472.55,21580
25,12,0,-199.87,9.046,758.943,8.32,-473.47,21581
25,12,0,-201.37,9.006,758.953,8.71,-473.95,21582
25,12,0,-204.23,8.914,758.973,8.94,-475.52,21584
25,12,0,-205.11,8.871,758.983,9.96,-476,21585
25,12,-0,-205.39,8.835,758.993,10.15,-475.67,21586
25,12,0,-204.91,8.787,759.003,10.81,-474.59,21587
25,12,0,-204.17,8.754,759.013,11.02,-472.57,21588
25,12,0,-202.07,8.704,759.023,11.47,-471.01,21589
25,12,-0,-200.11,8.661,759.033,12.87,-469.91,21590
25,12,0,-199.86,8.571,759.053,14.81,-469.6,21592
25,12,0,-201.04,8.543,759.063,15.81,-469.79,21593
25,12,0,-202,8.487,759.073,16.26,-470.71,21594
25,12,0,-204.06,8.462,759.083,16.41,-471.95,21595
25,12,0,-204.91,8.433,759.093,15.86,-473.21,21596
25,12,0,-206.17,8.386,759.103,15.51,-474.14,21597
25,12,0,-202.85,8.276,759.133,12.57,-469.78,21600
25,12,0,-201.12,8.237,759.143,12.58,-467.74,21601
25,12,0,-200.17,8.2,759.153,13.24,-466.66,21602
25,12,0,-200.09,8.152,759.163,13,-466.19,21603
25,12,0,-200.87,8.119,759.173,12.4,-466.65,21604
25,12,0,-202.5,8.084,759.183,12.17,-467.13,21605
25,12,0,-203.42,8.045,759.193,12.12,-468.38,21606
25,12,0,-205.15,8.003,759.203,12.43,-469.65,21607
25,12,0,-206.25,7.956,759.213,12.5,-470.88,21608
25,12,0,-206.68,7.912,759.223,12.98,-470.58,21609
25,12,0,-205.52,7.873,759.233,13.23,-469.18,21610
25,12,0,-204.13,7.837,759.243,13.61,-466.38,21611
25,12,0,-202.45,7.794,759.253,13.94,-463.75,21612
25,12,0,-200.58,7.749,759.263,14.35,-461.22,21613
25,12,0,-200.19,7.704,759.273,15.78,-461.09,21614
25,12,-0,-201.18,7.657,759.283,16.19,-460.91,21615
25,12,0,-202.06,7.633,759.293,17.81,-462.18,21616
25,12,0,-203.59,7.581,759.303,18.06,-463.6,21617
25,12,0,-207.49,7.455,759.333,18.57,-466.56,21620
25,12,0,-206.64,7.422,759.343,18.18,-465.3,21621
25,12,0,-204.77,7.385,759.353,17.43,-462.99,21622
25,12,0,-203.12,7.352,759.363,16.64,-459.69,21623
25,12,0,-201.7,7.318,759.373,16.86,-457.21,21624
25,12,0,-200.84,7.27,759.383,17.14,-455.81,21625
25,12,-0,-201.07,7.226,759.393,17.15,-455.79,21626
25,12,0,-201.9,7.19,759.403,17.59,-456.29,21627
25,12,0,-203.54,7.16,759.413,17.56,-457.53,21628
25,12,0,-207.32,6.998,759.453,15.99,-459.57,21632
25,12,0,-206.24,6.968,759.463,15.72,-456.94,21633
25,12,0,-204.14,6.917,759.473,15.63,-453.03,21634
25,12,0,-202.45,6.884,759.483,15.7,-449.92,21635
25,12,0,-201.44,6.837,759.493,16.59,-448.05,21636
25,12,0,-201.69,6.795,759.503,18.02,-447.27,21637
25,12,0,-202.92,6.752,759.513,18.89,-447.28,21638
25,12,0,-204.28,6.712,759.523,19.41,-448.08,21639
25,12,0,-206.42,6.668,759.533,19.94,-449.35,21640
25,12,0,-207.82,6.629,759.543,20.05,-450.28,21641
25,12,0,-209.04,6.552,759.563,20.11,-450.13,21643
25,12,0,-205.74,6.457,759.583,20,-444.52,21645
25,12,0,-204.13,6.428,759.593,20.16,-440.79,21646
25,12,-0,-202.66,6.391,759.603,20.5,-438.44,21647
25,12,0,-202.23,6.354,759.613,21.01,-437.22,21648
25,12,0,-205.7,6.237,759.643,21.5,-438.02,21651
25,12,-0,-206.78,6.207,759.653,20.9,-438.95,21652
25,12,0,-208.54,6.154,759.663,21.05,-439.74,21653
25,12,0,-209.3,6.118,759.673,20.85,-438.81,21654
25,12,0,-208.34,6.082,759.683,20.14,-436.78,21655
25,12,0,-207.18,6.036,759.693,19.43,-433.67,21656
25,12,0,-204.77,5.992,759.703,19.02,-430.55,21657
25,12,0,-203.46,5.952,759.713,18.96,-427.93,21658
25,12,0,-202.72,5.919,759.723,19.69,-426.03,21659
25,12,0,-206,5.794,759.753,21.8,-425.3,21662
25,12,0,-207.15,5.747,759.763,22.18,-425.94,21663
25,12,0,-209.15,5.718,759.773,22.3,-426.25,21664
25,12,0,-209.68,5.674,759.783,22.57,-426.26,21665
25,12,0,-209.42,5.634,759.793,22.2,-424.86,21666
25,12,0,-206.55,5.552,759.813,21.93,-418.61,21668
25,12,0,-204.44,5.522,759.823,22.78,-415.82,21669
25,12,0,-203.52,5.43,759.843,24.18,-412.09,21671
25,12,0,-203.88,5.389,759.853,24.44,-411.35,21672
25,12,0,-205.66,5.352,759.863,24.94,-411.66,21673
25,12,0,-207.48,5.322,759.873,24.98,-412.14,21674
25,12,0,-208.94,5.272,759.883,24.77,-413.08,21675
25,12,0,-209.91,5.227,759.893,24.75,-413.09,21676
25,12,0,-209.73,5.193,759.903,24.63,-412.14,21677
25,12,0,-208.57,5.156,759.913,24.57,-409.97,21678
25,12,0,-206.51,5.107,759.923,24.05,-406.68,21679
25,12,0,-202.94,4.997,759.953,24.18,-399.38,21682
25,12,0,-203.24,4.954,759.963,24.43,-398.31,21683
25,12,0,-204.98,4.912,759.973,25,-398.3,21684
25,12,0,-205.92,4.871,759.983,25.7,-398.63,21685
25,12,0,-208.41,4.833,759.993,25.94,-399.12,21686
25,12,0,-209.53,4.75,760.013,26.25,-398.18,21688
25,12,0,-208.34,4.72,760.023,26.39,-396.31,21689
25,12,0,-206.83,4.677,760.033,25.78,-393.36,21690
25,12,0,-204.73,4.649,760.043,26.4,-390.25,21691
25,12,0,-203.5,4.596,760.053,26.41,-386.98,21692
25,12,0,-202.56,4.564,760.063,27.01,-384.5,21693
25,12,0,-202.75,4.516,760.073,27.18,-383.43,21694
25,12,0,-203.48,4.48,760.083,28.22,-382.65,21695
25,12,0,-206.68,4.4,760.103,28.37,-382.35,21697
25,12,0,-208.13,4.364,760.113,27.65,-382.53,21698
25,12,0,-206.69,4.236,760.143,27.03,-377.23,21701
25,12,0,-204.81,4.203,760.153,26.8,-373.81,21702
25,12,0,-202.89,4.155,760.163,26.48,-370.22,21703
25,12,0,-201.74,4.123,760.173,27.12,-367.28,21704
25,12,-0,-202.42,4.083,760.183,27.64,-364.94,21705
25,12,0,-203.26,4.04,760.193,28.34,-363.12,21706
25,12,0,-204.5,4,760.203,28.82,-362.18,21707
25,12,0,-206.06,3.957,760.213,29.17,-361.42,21708
25,12,0,-208.04,3.914,760.223,29.17,-360.97,21709
25,12,-0,-208.38,3.88,760.233,29.67,-360.03,21710
25,12,0,-208.92,3.84,760.243,29.76,-358.5,21711
25,12,0,-206.94,3.802,760.253,28.93,-356.15,21712
25,12,0,-203.84,3.724,760.273,28.17,-348.83,21714
25,12,0,-202.72,3.688,760.283,28.05,-345.1,21715
25,12,0,-202.41,3.628,760.293,28.65,-341.69,21716
25,12,0,-203.38,3.596,760.303,28.96,-339.39,21717
25,12,-0,-204.79,3.553,760.313,29.02,-337.2,21718
25,12,0,-207.69,3.475,760.333,28.99,-334.9,21720
25,12,0,-209.04,3.443,760.343,28.84,-333.69,21721
25,12,0,-209.55,3.392,760.353,28.96,-331.81,21722
25,12,0,-208.53,3.363,760.363,28.6,-329.48,21723
25,12,0,-206.67,3.314,760.373,28.22,-326.22,21724
25,12,0,-204.55,3.27,760.383,27.58,-322.03,21725
25,12,0,-203.26,3.234,760.393,27.16,-317.97,21726
25,12,0,-203.24,3.193,760.403,27.47,-314.1,21727
25,12,0,-203.51,3.17,760.413,28.11,-310.85,21728
25,12,0,-204.64,3.127,760.423,28.68,-308.22,21729
25,12,0,-209.33,2.981,760.463,27.61,-301.89,21733
25,12,-0,-208.7,2.933,760.473,27.23,-299.39,21734
25,12,0,-206.65,2.903,760.483,26.34,-295.81,21735
25,12,0,-203.18,2.73,760.523,24.55,-279.84,21739
25,12,0,-203.42,2.688,760.533,24.62,-277.04,21740
25,12,0,-205.6,2.641,760.543,24.93,-274.73,21741
25,12,0,-206.97,2.605,760.553,25.13,-272.72,21742
