AmbientRoomTemperature,ElapsedTime,LongitudinalForce,LateralForce,NormalForce,InclinationAngle,OverturningMoment,AligningTorque,WheelRotationalSpeed,NormalizedLongitudinalForce(FX/FZ),NormalizedLateralForce(FY/FZ),TirePressure,EffectiveRadius,LoadedRadius,RoadSurfaceTemperature,SlipAngle,SlipRatioTextbook,SlipRatioBasedOnRL,TireSurfaceTemperature-Center,TireSurfaceTemperature-Inboard,TireSurfaceTemperature-Outboard,RoadSpeed,testid,tireid,Index
79.47,823.532,2.52,-107.8,-45.69,0.007,-1.54,7.39,0.04,-0.0551,2.3594,12.21,96616.43,7.96,94.75,4.073,-0,-0.9999,124.05,125.43,131.79,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23776
79.47,823.542,1.91,-108.75,-46.16,0.01,-1.23,8.35,0.11,-0.0413,2.3561,12.09,37443.98,7.96,94.75,4.117,-0,-0.9998,124.09,125.52,131.79,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23777
79.5,823.552,0.42,-111.41,-47.25,0.012,-1.93,8.08,0.11,-0.009,2.3581,12.02,37424.42,7.96,94.77,4.161,-0,-0.9998,124.18,125.58,131.81,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23778
79.49,823.562,-0.98,-114.82,-49.04,0.007,-3.03,7.27,-0.03,0.02,2.3416,12.03,-166663.44,7.96,94.79,4.191,-0,-1,124.26,125.63,131.83,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23779
79.46,823.572,-2.42,-117.81,-50.48,0.013,-3.73,5.46,0.04,0.048,2.334,12.09,96595.66,7.96,94.85,4.237,-0,-0.9999,124.26,125.61,131.83,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23780
79.48,823.582,-2.53,-120.96,-52.6,0.019,-4.13,4.43,0.11,0.0481,2.2993,12.22,37453.09,7.96,94.87,4.285,-0,-0.9998,124.31,125.63,131.85,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23781
79.5,823.592,-1.85,-122.89,-53.25,-0.002,-4.7,3.34,0.04,0.0348,2.3076,12.33,96605.8,7.96,94.87,4.332,-0,-0.9999,124.29,125.63,131.91,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23782
79.48,823.602,-0.79,-122.79,-53.33,0.014,-3.87,2.69,-0.03,0.0149,2.3025,12.4,-166931.58,7.96,94.9,4.378,-0,-1,124.35,125.65,131.99,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23783
79.47,823.612,-0.01,-120.58,-52.12,0.009,-3.12,2.07,-0.03,0.0002,2.3133,12.38,-166884.61,7.96,94.92,4.413,-0,-1,124.37,125.72,132.03,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23784
79.49,823.622,0.4,-117.13,-49.54,0.006,-2.83,1.9,0.11,-0.0081,2.3642,12.3,37470.95,7.96,94.96,4.445,-0,-0.9998,124.35,125.72,131.95,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23785
79.5,823.632,0.08,-113.53,-47.41,0.004,-1.85,1.8,0.11,-0.0017,2.3948,12.19,37468.31,7.96,94.98,4.495,-0,-0.9998,124.31,125.76,131.91,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23786
79.47,823.642,-0.64,-111.21,-45.9,0.007,-1.48,2.06,0.04,0.014,2.4231,12.08,96691.95,7.96,94.96,4.525,-0,-0.9999,124.35,125.76,131.81,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23787
79.48,823.652,-1.53,-111.51,-45.44,0.006,-1.61,2.62,0.11,0.0337,2.4543,12.03,37516.12,7.96,94.94,4.577,-0,-0.9998,124.37,125.83,131.71,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23788
79.51,823.662,-2.51,-113.21,-45.73,0.001,-2.18,3.15,0.11,0.0548,2.4756,12.06,37514.19,7.96,94.92,4.612,-0,-0.9998,124.5,125.87,131.69,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23789
79.48,823.672,-3.02,-116.49,-47.92,0.001,-2.38,3.92,-0.03,0.0631,2.4311,12.13,-167099.61,7.96,94.91,4.65,-0,-1,124.59,125.91,131.65,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23790
79.47,823.682,-2.76,-119.64,-49.41,0.009,-3.52,4.77,0.04,0.0558,2.4216,12.27,96690.55,7.96,94.86,4.695,-0,-0.9999,124.63,125.89,131.63,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23791
79.5,823.692,-1.61,-122.73,-51.17,0.001,-4.14,5.63,0.04,0.0314,2.3985,12.35,96730.89,7.96,94.86,4.727,-0,-0.9999,124.63,125.85,131.65,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23792
79.51,823.702,-0.05,-125.11,-52.68,0.01,-4.48,6.22,0.04,0.0009,2.3747,12.43,96679.05,7.96,94.85,4.776,-0,-0.9999,124.61,125.83,131.65,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23793
79.46,823.712,1.48,-125.88,-53.48,0.012,-3.54,6.24,0.04,-0.0277,2.3539,12.41,96673.65,7.96,94.88,4.813,-0,-0.9999,124.59,125.76,131.67,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23794
79.48,823.722,2.55,-124.61,-52.76,0.006,-3.31,5.68,0.18,-0.0484,2.3618,12.32,23227.6,7.96,94.9,4.854,-0,-0.9997,124.65,125.76,131.75,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23795
79.51,823.732,3.38,-121.33,-51.03,0.006,-2.56,5.19,0.04,-0.0663,2.3776,12.21,96527.41,7.96,94.89,4.893,-0,-0.9999,124.63,125.8,131.75,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23796
79.49,823.742,2.89,-117.71,-48.3,-0,-2.35,4.4,0.11,-0.0598,2.4369,12.09,37417.17,7.96,94.89,4.947,-0,-0.9998,124.61,125.8,131.69,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23797
79.46,823.752,2.08,-114.74,-46.63,-0.002,-1.45,3.99,0.11,-0.0446,2.4607,12.06,37432.97,7.96,94.9,4.975,-0,-0.9998,124.52,125.83,131.57,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23798
79.49,823.762,0.75,-113.82,-45.65,0.001,-1.43,3.73,0.04,-0.0164,2.4934,12.06,96600.11,7.96,94.93,5.006,-0,-0.9999,124.56,125.89,131.53,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23799
