AmbientRoomTemperature,ElapsedTime,LongitudinalForce,LateralForce,NormalForce,InclinationAngle,OverturningMoment,AligningTorque,WheelRotationalSpeed,NormalizedLongitudinalForce(FX/FZ),NormalizedLateralForce(FY/FZ),TirePressure,EffectiveRadius,LoadedRadius,RoadSurfaceTemperature,SlipAngle,SlipRatioTextbook,SlipRatioBasedOnRL,TireSurfaceTemperature-Center,TireSurfaceTemperature-Inboard,TireSurfaceTemperature-Outboard,RoadSpeed,testid,tireid,Index
79.38,789.143,-2.53,-174.52,-157.59,0.01,1.95,14.65,0.11,0.0161,1.1074,12.03,37614.41,7.75,95.68,1.647,-0,-0.9998,121.62,123.29,129.85,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22469
79.41,789.153,-2.61,-176.33,-155.41,-0.003,1.88,14.09,0.11,0.0168,1.1346,12.08,37587.42,7.75,95.66,1.686,-0,-0.9998,121.56,123.23,129.77,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22470
79.39,789.163,-3.18,-177.44,-153.72,0.014,2.3,13.87,0.04,0.0207,1.1543,12.17,96956.29,7.75,95.65,1.724,-0,-0.9999,121.5,123.16,129.63,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22471
79.37,789.173,-4.23,-179.58,-151.8,0.004,1.52,14.07,0.04,0.0279,1.183,12.3,96930.91,7.75,95.61,1.774,-0,-0.9999,121.5,123.21,129.55,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22472
79.4,789.183,-4.97,-181.91,-151.74,0.003,1.9,14.9,0.04,0.0328,1.1988,12.41,96974.45,7.75,95.58,1.799,-0,-0.9999,121.47,123.25,129.55,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22473
79.41,789.193,-5.86,-185.04,-151.74,0.012,1.34,15.32,0.11,0.0386,1.2195,12.46,37636.14,7.75,95.54,1.845,-0,-0.9998,121.56,123.25,129.71,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22474
79.37,789.203,-6.17,-188.6,-153.39,0.006,2.33,15.81,0.04,0.0402,1.2295,12.42,97059.09,7.75,95.52,1.886,-0,-0.9999,121.58,123.25,129.79,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22475
79.38,789.213,-6.1,-192.66,-154.64,0.014,2.25,16.12,0.11,0.0394,1.2459,12.33,37625.26,7.75,95.56,1.935,-0,-0.9998,121.54,123.16,129.89,25.02,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22476
79.41,789.223,-4.77,-196.53,-156.29,0.009,3.09,16.84,0.11,0.0305,1.2575,12.18,37607.12,7.76,95.56,1.963,-0,-0.9998,121.56,123.1,129.91,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22477
79.4,789.233,-2.99,-200.39,-156.88,0.001,3.42,17.43,0.11,0.0191,1.2773,12.06,37571,7.76,95.52,2.014,-0,-0.9998,121.52,123.03,130.01,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22478
79.37,789.243,-1.38,-203.03,-156.16,0.009,3.33,17.62,0.11,0.0088,1.3002,11.98,37543.79,7.76,95.51,2.055,-0,-0.9998,121.45,123.03,130.07,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22479
79.4,789.253,0.1,-204.57,-154.65,0.007,3.33,17.84,0.11,-0.0006,1.3228,11.95,37551.27,7.76,95.52,2.102,-0,-0.9998,121.5,123.03,130.07,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22480
79.41,789.263,0.44,-205.16,-152.21,0.004,3.16,17.5,-0.03,-0.0029,1.3479,12.01,-167154.14,7.76,95.53,2.13,-0,-1,121.43,122.99,130.01,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22481
79.38,789.273,-0.01,-205.48,-149.99,0.012,3.27,17.15,0.04,0.0001,1.37,12.14,96746.18,7.76,95.55,2.198,-0,-0.9999,121.35,123.01,129.91,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22482
79.38,789.283,-1.14,-205.6,-148.57,0.004,4.04,16.9,-0.03,0.0077,1.3839,12.28,-167025.88,7.76,95.53,2.227,-0,-1,121.32,123.05,129.77,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22483
79.41,789.293,-2.75,-207.31,-147.5,0.007,3.53,16.72,0.04,0.0186,1.4056,12.36,96629.19,7.76,95.52,2.263,-0,-0.9999,121.39,123.05,129.79,24.92,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22484
79.4,789.303,-4.01,-209.65,-148.01,0.009,3.93,16.72,0.04,0.0271,1.4164,12.4,96581.41,7.76,95.52,2.301,-0,-0.9999,121.5,123.03,129.87,24.91,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22485
79.37,789.313,-5.2,-213.21,-148.16,0.003,3.03,16.49,0.11,0.0351,1.4391,12.35,37465.96,7.76,95.51,2.35,-0,-0.9998,121.52,123.01,129.95,24.92,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22486
79.4,789.323,-5.65,-217.09,-150.05,0.001,3.64,16.23,0.11,0.0377,1.4467,12.25,37473.71,7.76,95.5,2.383,-0,-0.9998,121.52,123.05,130.05,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22487
79.41,789.333,-5.53,-221.47,-151.38,0.01,3.03,15.81,0.18,0.0365,1.463,12.13,23242.28,7.76,95.47,2.432,-0,-0.9997,121.43,123.03,130.09,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22488
79.38,789.343,-4.44,-225.19,-152.4,0.01,3.44,15.77,0.18,0.0291,1.4776,12.03,23231.04,7.76,95.39,2.455,-0,-0.9997,121.43,123.01,130.15,24.92,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22489
79.38,789.353,-3.23,-227.97,-151.89,0.007,2.99,15.62,0.11,0.0213,1.5009,11.96,37444.37,7.76,95.34,2.489,-0,-0.9998,121.41,122.96,130.23,24.91,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22490
79.41,789.363,-1.9,-229.38,-151.11,0.014,3.47,15.43,0.11,0.0126,1.5179,11.98,37469,7.76,95.33,2.538,-0,-0.9998,121.45,122.96,130.28,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22491
79.41,789.373,-1.38,-229.8,-149.38,0.006,3.69,15.1,0.11,0.0092,1.5383,12.06,37502.9,7.76,95.33,2.568,-0,-0.9998,121.47,122.94,130.17,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22492
79.38,789.383,-1.93,-229.3,-146.92,-0.002,3.75,14.65,0.18,0.0132,1.5608,12.2,23271.48,7.76,95.38,2.599,-0,-0.9997,121.43,122.94,130.09,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22493
79.39,789.393,-2.47,-229.52,-144.51,0.022,2.43,15.17,0.04,0.0171,1.5882,12.32,96801.72,7.76,95.41,2.642,-0,-0.9999,121.43,122.88,130.03,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22494
79.41,789.403,-2.74,-229.6,-144.15,0.001,4.27,16.52,0.11,0.019,1.5928,12.39,37508.34,7.76,95.43,2.669,-0,-0.9998,121.45,122.99,130.01,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22495
79.38,789.413,-2.92,-231.3,-144,-0.003,3.86,18.28,0.04,0.0203,1.6063,12.39,96705.4,7.76,95.44,2.718,-0,-0.9999,121.56,122.99,130.07,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22496
79.38,789.423,-2.79,-234.26,-145.34,-0.003,4.29,19.82,0.04,0.0192,1.6118,12.34,96725.01,7.76,95.44,2.751,-0,-0.9999,121.62,123.01,130.13,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22497
79.4,789.433,-2.85,-238.15,-147.15,-0.003,4.38,20.48,0.04,0.0194,1.6184,12.24,96811.98,7.76,95.46,2.784,-0,-0.9999,121.62,122.96,130.25,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22498
79.41,789.443,-1.91,-242.38,-148.35,0.007,3.69,21.18,-0.03,0.0128,1.6338,12.12,-167290.16,7.76,95.53,2.837,-0,-1,121.62,122.96,130.28,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22499
79.37,789.453,-0.88,-246.9,-149.61,0.012,3.2,21.36,0.11,0.0059,1.6503,12,37605.89,7.76,95.57,2.874,-0,-0.9998,121.62,122.92,130.36,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22500
79.38,789.463,0.24,-249.83,-149.14,0.004,2.38,20.86,0.11,-0.0016,1.6752,11.98,37586.95,7.76,95.61,2.917,-0,-0.9998,121.58,122.85,130.46,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22501
79.41,789.473,1.51,-251.69,-149.16,0.009,3.17,20.53,0.11,-0.0101,1.6874,12.02,37576.89,7.76,95.59,2.954,-0,-0.9998,121.56,122.9,130.52,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22502
79.39,789.483,2.02,-251.96,-147.03,-0,2.72,19.67,-0.03,-0.0137,1.7137,12.11,-167265.09,7.76,95.59,2.994,-0,-1,121.58,122.9,130.46,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22503
79.37,789.493,1.48,-251.01,-145.12,-0,3.53,18.3,0.11,-0.0102,1.7297,12.26,37512.57,7.76,95.63,3.046,-0,-0.9998,121.65,122.85,130.44,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22504
79.4,789.503,0.76,-250.23,-143.73,0.006,4.47,17.77,0.04,-0.0053,1.741,12.37,96716.07,7.76,95.65,3.092,-0,-0.9999,121.65,122.85,130.38,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22505
79.41,789.513,-1.42,-250.25,-142.4,0.013,4.38,16.52,0.11,0.0099,1.7574,12.44,37473.85,7.76,95.68,3.149,-0,-0.9998,121.69,122.88,130.28,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22506
79.38,789.523,-3.04,-251.33,-142.39,0.012,4.88,16.31,0.04,0.0213,1.765,12.44,96662.98,7.76,95.73,3.175,-0,-0.9999,121.73,122.96,130.3,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22507
79.38,789.533,-4.48,-254.27,-143.53,0.007,5.28,16.25,0.11,0.0312,1.7716,12.37,37479.79,7.76,95.75,3.221,-0,-0.9998,121.9,122.99,130.34,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22508
79.41,789.543,-5.17,-258.18,-145.02,0.014,5.17,16.39,0.04,0.0356,1.7803,12.27,96652.71,7.76,95.76,3.276,-0,-0.9999,121.93,122.9,130.4,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22509
79.4,789.553,-5.43,-263.01,-146.22,0.013,3.63,16.17,0.11,0.0371,1.7986,12.12,37459.09,7.76,95.79,3.304,-0,-0.9998,121.97,122.85,130.52,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22510
79.37,789.563,-5.05,-267.35,-147.41,0.009,3.48,15.86,0.11,0.0343,1.8136,12.02,37466.35,7.76,95.8,3.339,-0,-0.9998,121.88,122.77,130.56,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22511
79.4,789.573,-3.84,-270.77,-148.24,0.01,3.42,15.74,0.11,0.0259,1.8266,11.99,37481.3,7.76,95.79,3.4,-0,-0.9998,121.9,122.74,130.62,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22512
79.41,789.583,-2.85,-272.46,-148.16,0.009,3.86,15.01,0.04,0.0192,1.8389,12.03,96704.62,7.76,95.82,3.424,-0,-0.9999,121.9,122.7,130.7,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22513
79.38,789.593,-2.11,-272.25,-146.57,-0.006,3.99,14.27,0.11,0.0144,1.8575,12.12,37513.45,7.76,95.82,3.464,-0,-0.9998,121.95,122.74,130.8,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22514
79.38,789.603,-1.41,-270.72,-144.75,0.007,4.43,14.04,0.11,0.0098,1.8703,12.25,37529.16,7.76,95.83,3.504,-0,-0.9998,121.93,122.77,130.7,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22515
79.4,789.613,-1.43,-268.7,-142.46,0.013,4.6,14.05,0.11,0.01,1.8862,12.38,37562.51,7.76,95.85,3.538,-0,-0.9998,121.97,122.74,130.66,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22516
79.4,789.623,-1.98,-267.88,-140.64,0.001,4.56,14.42,0.11,0.0141,1.9048,12.4,37569.55,7.76,95.87,3.577,-0,-0.9998,121.9,122.79,130.6,25.02,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22517
79.38,789.633,-2.78,-268.2,-141,0.006,5.97,15.34,0.25,0.0197,1.9021,12.39,16888.42,7.76,95.85,3.61,-0,-0.9995,121.97,122.81,130.58,25.02,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22518
79.39,789.643,-3.28,-270.84,-141.64,0.004,5.49,16.63,-0.03,0.0232,1.9122,12.33,-167265.47,7.76,95.83,3.64,-0,-1,122.1,122.9,130.64,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22519
79.41,789.653,-3.15,-274.08,-142.75,-0.005,5.61,18.13,0.11,0.0221,1.92,12.21,37529.64,7.76,95.77,3.693,-0,-0.9998,122.05,122.94,130.7,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22520
79.38,789.663,-2.03,-278.95,-144.54,0.006,4.22,20.13,0.11,0.0141,1.9299,12.1,37519.59,7.76,95.73,3.723,-0,-0.9998,122.08,122.92,130.76,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22521
79.38,789.673,-1.12,-283.15,-145.85,0.006,3.76,20.89,0.11,0.0077,1.9413,12.08,37526.22,7.76,95.7,3.769,-0,-0.9998,122.08,122.92,130.82,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22522
79.39,789.683,-0.15,-286.73,-146.4,0.006,2.97,20.6,0.04,0.001,1.9585,12.09,96865.05,7.76,95.66,3.793,-0,-0.9999,122.08,122.9,130.84,25.02,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22523
79.41,789.693,1.45,-288.24,-146.93,-0.003,4.16,20.71,0.18,-0.0098,1.9618,12.17,23300.62,7.76,95.66,3.843,-0,-0.9997,122.05,122.99,130.92,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22524
79.37,789.703,2.26,-287.8,-145.71,0.009,4.33,19.88,0.11,-0.0155,1.9751,12.28,37564.77,7.76,95.67,3.876,-0,-0.9998,122.16,123.03,130.92,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22525
79.39,789.713,3.11,-285.95,-143.84,0.02,4.44,19.45,0.04,-0.0216,1.988,12.35,96826.97,7.76,95.7,3.924,-0,-0.9999,122.2,123.14,130.88,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22526
79.41,789.723,2.88,-283.26,-141.49,0.007,5.19,18.81,0.11,-0.0203,2.002,12.37,37500.3,7.76,95.72,3.952,-0,-0.9998,122.18,123.16,130.86,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22527
79.38,789.733,1.83,-281.67,-139.35,-0,4.86,18.24,0.04,-0.0131,2.0214,12.33,96614.83,7.76,95.75,4.007,-0,-0.9999,122.16,123.23,130.74,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22528
79.37,789.743,0.08,-281.83,-139.08,0.006,5.84,17.81,0.11,-0.0006,2.0264,12.24,37435.14,7.76,95.78,4.041,-0,-0.9998,122.23,123.4,130.74,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22529
79.4,789.753,-1.75,-284.29,-139.51,-0.006,5.48,17.32,0.11,0.0125,2.0378,12.11,37450.37,7.76,95.79,4.085,-0,-0.9998,122.35,123.56,130.8,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22530
79.4,789.763,-3.28,-287.91,-140.81,0.006,4.87,16.99,0.11,0.0233,2.0447,12.04,37430.93,7.76,95.81,4.127,-0,-0.9998,122.46,123.65,130.82,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22531
79.37,789.773,-4.01,-292.43,-142.74,0.007,4.75,16.69,0.11,0.0281,2.0487,12.05,37437.35,7.76,95.84,4.173,-0,-0.9998,122.5,123.67,130.88,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22532
79.38,789.783,-3.83,-297.57,-144.78,0.012,4.48,16.69,0.11,0.0264,2.0554,12.11,37409.46,7.76,95.85,4.209,-0,-0.9998,122.5,123.65,130.9,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22533
79.41,789.793,-3.26,-301.27,-145.89,0.001,4.33,16.07,0.11,0.0224,2.0651,12.23,37398.74,7.76,95.9,4.249,-0,-0.9998,122.53,123.69,130.94,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22534
79.39,789.803,-2.46,-303.46,-146.39,0.007,4.49,15.34,0.04,0.0168,2.073,12.33,96444.66,7.76,95.94,4.284,-0,-0.9999,122.53,123.65,130.96,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22535
79.38,789.813,-1.27,-303.58,-145.61,-0,5.15,14.83,0.04,0.0087,2.0849,12.41,96461.58,7.76,95.99,4.326,-0,-0.9999,122.59,123.67,131.04,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22536
79.4,789.823,-0.21,-301.86,-144.3,-0,5.86,14.62,0.11,0.0014,2.0919,12.41,37436.02,7.76,96.02,4.369,-0,-0.9998,122.68,123.73,131.06,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22537
79.41,789.833,0.18,-299.52,-142.15,-0,5.65,14.57,0.04,-0.0013,2.107,12.36,96518.25,7.76,96.04,4.405,-0,-0.9999,122.68,123.78,131,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22538
79.38,789.843,-0.12,-298.01,-140.97,0.017,5.93,14.89,0.11,0.0009,2.114,12.24,37431.48,7.75,96.02,4.455,-0,-0.9998,122.63,123.76,130.9,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22539
79.38,789.853,-0.68,-297.66,-140.24,0.006,6.48,15.89,0.11,0.0049,2.1225,12.09,37429.57,7.76,96.01,4.491,-0,-0.9998,122.65,123.84,130.92,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22540
