RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,AligningTorque,LateralForce,Index
25,12,0,-244.25,0.409,862.501,6.11,-57.56,25535
25,12,0,-245.03,0.366,862.511,5.47,-52.44,25536
25,12,0,-246.06,0.318,862.521,5,-47.96,25537
25,12,0,-247.54,0.301,862.531,4.66,-43.32,25538
25,12,0,-246.2,0.093,862.581,1.37,-17.55,25543
25,12,0,-244.01,0.041,862.591,0.29,-11.48,25544
25,12,0,-242.65,0.007,862.601,-0.44,-5.57,25545
25,12,0,-242.04,-0.045,862.611,-0.6,0.62,25546
25,12,0,-242.68,-0.099,862.621,-1.24,5.75,25547
25,12,0,-243.26,-0.129,862.631,-2.55,11.15,25548
25,12,0,-244.78,-0.186,862.641,-3.32,16.11,25549
25,12,0,-243.76,-0.393,862.691,-6.85,44.83,25554
25,12,0,-239.27,-0.474,862.711,-7.58,57.11,25556
25,12,0,-238.69,-0.503,862.721,-8.27,63.16,25557
25,12,0,-238.86,-0.524,862.731,-8.61,68.73,25558
25,12,0,-242.4,-0.729,862.791,-16.91,99.9,25564
25,12,0,-240.04,-0.778,862.801,-18.99,105.34,25565
25,12,0,-238.08,-0.808,862.811,-21.12,111.26,25566
25,12,0,-235.75,-0.849,862.821,-22.57,116.7,25567
25,12,0,-234.87,-0.882,862.831,-23.34,121.98,25568
25,12,0,-234.46,-0.937,862.841,-23.99,127.1,25569
25,12,0,-235.26,-0.98,862.851,-24.14,132.36,25570
25,12,-0,-238.55,-1.159,862.891,-26.63,152.2,25574
25,12,0,-237.79,-1.204,862.901,-25.89,157.63,25575
25,12,0,-236.08,-1.257,862.911,-25.88,163.39,25576
25,12,0,-234.16,-1.3,862.921,-25.5,169.46,25577
25,12,0,-232.49,-1.349,862.931,-25,175.2,25578
25,12,0,-231.35,-1.386,862.941,-23.8,181.1,25579
25,12,0,-230.93,-1.446,862.951,-22.96,186.53,25580
25,12,0,-235.94,-1.657,863.011,-26.53,215.81,25586
25,12,0,-234.74,-1.698,863.021,-28.39,220.32,25587
25,12,0,-232.9,-1.738,863.031,-30.41,224.98,25588
25,12,0,-231.15,-1.769,863.041,-31.6,229.81,25589
25,12,0,-230.47,-1.794,863.051,-32.76,235.09,25590
25,12,0,-230.01,-1.849,863.061,-33.53,239.44,25591
25,12,0,-229.98,-1.874,863.071,-34.44,243.93,25592
25,12,0,-234.93,-1.986,863.101,-36.7,254.26,25595
25,12,0,-236.51,-2.029,863.111,-37.16,257.37,25596
25,12,0,-237.81,-2.073,863.121,-37.23,260.93,25597
25,12,0,-236.97,-2.101,863.131,-37.67,264.49,25598
25,12,0,-235.24,-2.155,863.141,-38,268.54,25599
25,12,0,-233.58,-2.199,863.151,-37.75,273.68,25600
25,12,0,-231.69,-2.234,863.161,-37.29,278.19,25601
25,12,0,-231.14,-2.278,863.171,-37.16,283.01,25602
25,12,0,-231.11,-2.357,863.191,-36.49,292.14,25604
25,12,0,-232.82,-2.401,863.201,-36.2,295.55,25605
25,12,0,-234.24,-2.437,863.211,-36.48,298.63,25606
25,12,0,-237.11,-2.515,863.231,-36.87,304.82,25608
25,12,0,-236.23,-2.553,863.241,-37.58,308.24,25609
25,12,0,-235.07,-2.596,863.251,-37.65,312.76,25610
25,12,0,-232.76,-2.639,863.261,-38.24,316.66,25611
25,12,-0,-230.91,-2.686,863.271,-38.75,321.33,25612
25,12,0,-229.82,-2.809,863.301,-38.9,333.42,25615
25,12,-0,-230.66,-2.847,863.311,-39.24,336.99,25616
25,12,0,-232.09,-2.878,863.321,-39.79,339.44,25617
25,12,0,-235.71,-2.967,863.341,-40.5,344.38,25619
25,12,0,-234.94,-3.05,863.361,-41.36,350.76,25621
25,12,0,-232.86,-3.073,863.371,-41.6,354.18,25622
25,12,0,-231.32,-3.114,863.381,-41.3,358.23,25623
25,12,0,-229.19,-3.162,863.391,-41.31,362.28,25624
25,12,0,-228.97,-3.193,863.401,-40.78,366.3,25625
25,12,-0,-228.93,-3.24,863.411,-40.65,370.04,25626
25,12,-0,-229.83,-3.288,863.421,-40.74,372.66,25627
25,12,0,-231.31,-3.321,863.431,-40.69,375.28,25628
25,12,0,-233.31,-3.364,863.441,-40.98,377.44,25629
25,12,0,-235.18,-3.395,863.451,-41.76,379.45,25630
25,12,0,-235.78,-3.442,863.461,-42.11,381.93,25631
25,12,0,-235.49,-3.475,863.471,-42.2,384.41,25632
25,12,0,-233.79,-3.518,863.481,-42.72,387.69,25633
25,12,-0,-229.88,-3.603,863.501,-42.26,395.01,25635
25,12,0,-228.62,-3.638,863.511,-42.2,398.73,25636
25,12,0,-229.65,-3.706,863.531,-41.7,405.08,25638
25,12,0,-231.16,-3.756,863.541,-41.78,407.08,25639
25,12,0,-233.14,-3.797,863.551,-42.07,408.77,25640
25,12,0,-235.21,-3.833,863.561,-42.53,410.15,25641
25,12,0,-236.38,-3.87,863.571,-42.84,411.84,25642
25,12,0,-236,-3.923,863.581,-42.96,414.33,25643
25,12,0,-234.26,-3.954,863.591,-42.98,417.46,25644
25,12,0,-232.78,-4.002,863.601,-43.35,420.88,25645
25,12,0,-229.01,-4.112,863.631,-42.64,431.76,25648
25,12,0,-229.8,-4.161,863.641,-42.51,434.72,25649
25,12,0,-230.82,-4.195,863.651,-42.62,436.4,25650
25,12,0,-232.85,-4.246,863.661,-42.56,437.94,25651
25,12,0,-234.62,-4.281,863.671,-42.74,439,25652
25,12,0,-236.79,-4.313,863.681,-43.2,440.69,25653
25,12,0,-236.72,-4.354,863.691,-42.82,442.56,25654
25,12,0,-235.39,-4.39,863.701,-43.24,445.04,25655
25,12,0,-233.78,-4.436,863.711,-43.46,448.17,25656
25,12,0,-231.75,-4.486,863.721,-43.41,451.45,25657
25,12,0,-230.09,-4.508,863.731,-42.18,454.56,25658
25,12,0,-230.86,-4.641,863.761,-41.55,461.67,25661
25,12,-0,-233.67,-4.675,863.771,-42.1,462.6,25662
25,12,0,-237.57,-4.754,863.791,-42.14,464.89,25664
25,12,-0,-236.98,-4.841,863.811,-42.26,468,25666
25,12,0,-233.31,-4.911,863.831,-41.24,473.3,25668
25,12,0,-231.69,-4.949,863.841,-40.86,476.72,25669
25,12,0,-230.7,-4.99,863.851,-40.36,479.22,25670
25,12,0,-231.55,-5.036,863.861,-39.82,481.53,25671
25,12,0,-232.07,-5.073,863.871,-39.61,482.92,25672
25,12,0,-234.22,-5.105,863.881,-39.79,483.82,25673
25,12,0,-236.24,-5.151,863.891,-39.79,484.42,25674
25,12,0,-238.42,-5.193,863.901,-40.04,485.19,25675
25,12,0,-238.98,-5.238,863.911,-39.86,486.28,25676
25,12,0,-238.45,-5.274,863.921,-39.58,487.68,25677
25,12,0,-233.55,-5.403,863.951,-37.95,493.78,25680
25,12,-0,-232.53,-5.437,863.961,-37.43,495.96,25681
25,12,0,-232.01,-5.481,863.971,-37.08,497.47,25682
25,12,0,-233.13,-5.526,863.981,-36.9,498.25,25683
25,12,0,-235.54,-5.564,863.991,-37.14,499.48,25684
25,12,0,-237.15,-5.602,864.001,-37.27,500.23,25685
25,12,0,-238.79,-5.649,864.011,-36.99,501.3,25686
25,12,0,-237.7,-5.756,864.041,-36.28,504.74,25689
25,12,-0,-236.3,-5.805,864.051,-35.73,505.86,25690
25,12,0,-234.32,-5.832,864.061,-34.82,507.4,25691
25,12,0,-233.23,-5.881,864.071,-34.39,509.43,25692
25,12,0,-232.78,-5.919,864.081,-33.86,510.66,25693
25,12,0,-235.47,-5.994,864.101,-34.37,512.5,25695
25,12,0,-236.85,-6.045,864.111,-34.57,513.72,25696
25,12,0,-238.74,-6.075,864.121,-34.78,514.79,25697
25,12,0,-239.8,-6.159,864.141,-34.46,516.49,25699
25,12,0,-237.36,-6.244,864.161,-34.34,517.93,25701
25,12,0,-235.96,-6.277,864.171,-33.22,519.34,25702
25,12,0,-234.13,-6.362,864.191,-32.11,523.22,25704
25,12,0,-234.98,-6.396,864.201,-32.11,524.61,25705
25,12,0,-235.61,-6.439,864.211,-32.02,525.68,25706
25,12,0,-237.02,-6.484,864.221,-31.65,526.59,25707
25,12,0,-238.36,-6.522,864.231,-31.42,527.66,25708
25,12,0,-240.55,-6.601,864.251,-30.88,528.59,25710
25,12,0,-239.94,-6.641,864.261,-30.49,528.75,25711
25,12,0,-238.82,-6.68,864.271,-30.33,529.24,25712
25,12,0,-236.72,-6.724,864.281,-29.45,529.88,25713
25,12,0,-235.28,-6.763,864.291,-29.25,531.58,25714
25,12,0,-234.92,-6.797,864.301,-28.68,533.76,25715
25,12,0,-234.98,-6.834,864.311,-28.25,535.61,25716
25,12,0,-237.37,-6.923,864.331,-28.44,537.14,25718
25,12,0,-238.58,-6.962,864.341,-28.47,538.36,25719
25,12,0,-240.02,-6.989,864.351,-28.06,538.82,25720
25,12,0,-240.79,-7.032,864.361,-28.21,538.97,25721
25,12,0,-240.68,-7.078,864.371,-27.8,538.52,25722
25,12,0,-239.82,-7.115,864.381,-27.62,537.92,25723
25,12,0,-238.41,-7.155,864.391,-26.96,538.38,25724
25,12,0,-236.76,-7.195,864.401,-26.77,539.64,25725
25,12,0,-236.23,-7.241,864.411,-25.97,541.97,25726
25,12,0,-235.95,-7.28,864.421,-25.91,544.44,25727
25,12,0,-236.39,-7.33,864.431,-26.01,545.53,25728
25,12,0,-237.04,-7.361,864.441,-25.86,546.58,25729
25,12,0,-238.68,-7.397,864.451,-25.43,547.35,25730
25,12,0,-239.73,-7.441,864.461,-26.22,547.65,25731
25,12,0,-240.97,-7.482,864.471,-25.78,547.81,25732
25,12,0,-241.15,-7.555,864.491,-25.01,546.28,25734
25,12,0,-239.57,-7.605,864.501,-24.69,545.82,25735
25,12,-0,-237.85,-7.645,864.511,-24.67,547.08,25736
25,12,-0,-237.24,-7.683,864.521,-24.18,548.79,25737
25,12,0,-236.38,-7.724,864.531,-23.93,551.08,25738
25,12,0,-237.07,-7.762,864.541,-23.74,552.8,25739
25,12,0,-238.47,-7.835,864.561,-24.24,555.58,25741
25,12,0,-239.44,-7.875,864.571,-24.23,555.88,25742
25,12,0,-240.97,-7.918,864.581,-23.79,555.87,25743
25,12,0,-240.96,-7.958,864.591,-23.76,554.79,25744
25,12,0,-241.25,-8.007,864.601,-23.24,553.09,25745
25,12,0,-240.68,-8.031,864.611,-23.06,552.63,25746
25,12,0,-238.99,-8.074,864.621,-22.64,553.26,25747
25,12,0,-238.08,-8.119,864.631,-22.27,555.28,25748
25,12,0,-237.53,-8.159,864.641,-22.26,557.46,25749
25,12,0,-237.47,-8.203,864.651,-21.92,559.31,25750
25,12,0,-237.56,-8.233,864.661,-21.87,560.86,25751
25,12,0,-238.74,-8.282,864.671,-22.13,561.78,25752
25,12,0,-240.14,-8.328,864.681,-22,562.55,25753
25,12,0,-240.68,-8.358,864.691,-22.1,562.54,25754
25,12,0,-241.83,-8.414,864.701,-22,561.3,25755
25,12,0,-241.85,-8.439,864.711,-21.61,559.91,25756
25,12,0,-241.44,-8.481,864.721,-21.48,558.52,25757
25,12,0,-240.49,-8.514,864.731,-21,558.84,25758
25,12,0,-239.19,-8.557,864.741,-20.97,560.24,25759
25,12,0,-238.61,-8.601,864.751,-20.3,562.87,25760
25,12,0,-238.29,-8.643,864.761,-20.31,565.51,25761
25,12,0,-240.34,-8.77,864.791,-20.38,568.44,25764
25,12,0,-241.45,-8.8,864.801,-20.36,568.12,25765
25,12,0,-242.65,-8.846,864.811,-20.15,566.56,25766
25,12,0,-242.79,-8.875,864.821,-20,564.39,25767
25,12,0,-242.83,-8.918,864.831,-20.14,562.84,25768
25,12,0,-240.97,-8.992,864.851,-19.43,564.26,25770
25,12,0,-240.13,-9.042,864.861,-18.96,566.58,25771
25,12,0,-240.03,-9.08,864.871,-18.72,568.92,25772
25,12,0,-239.82,-9.122,864.881,-18.23,570.93,25773
25,12,0,-239.81,-9.17,864.891,-18.25,571.7,25774
25,12,0,-240.55,-9.197,864.901,-18.48,572.32,25775
25,12,0,-241.54,-9.241,864.911,-18.18,571.83,25776
25,12,0,-242.84,-9.274,864.921,-18.29,570.28,25777
25,12,0,-243.18,-9.321,864.931,-18.04,568.1,25778
25,12,0,-243.42,-9.364,864.941,-18.13,566.25,25779
25,12,0,-243.4,-9.403,864.951,-17.81,565.64,25780
25,12,0,-242.1,-9.443,864.961,-17.47,566.57,25781
25,12,0,-241.01,-9.479,864.971,-16.88,568.28,25782
25,12,0,-241.07,-9.522,864.981,-16.41,570.46,25783
25,12,0,-240.89,-9.568,864.991,-16.12,572.48,25784
25,12,0,-241.38,-9.599,865.001,-16.19,572.77,25785
25,12,0,-241.56,-9.638,865.011,-16.11,573.54,25786
25,12,0,-242.96,-9.689,865.021,-16.42,573.38,25787
25,12,0,-243.97,-9.718,865.031,-16.55,572.43,25788
25,12,0,-245.07,-9.777,865.041,-16.57,569.96,25789
25,12,0,-244.92,-9.848,865.061,-16.54,566.71,25791
25,12,0,-243.94,-9.884,865.071,-16.04,567.5,25792
25,12,0,-242.97,-9.919,865.081,-15.63,569.05,25793
25,12,0,-242.22,-10.01,865.101,-14.62,572.92,25795
25,12,0,-242.7,-10.05,865.111,-14.38,573.54,25796
25,12,0,-244.13,-10.122,865.131,-15.02,573.53,25798
25,12,0,-244.9,-10.168,865.141,-14.93,572.9,25799
25,12,0,-245.64,-10.205,865.151,-14.54,570.41,25800
25,12,0,-246.05,-10.281,865.171,-14.46,566.7,25802
25,12,-0,-245.33,-10.324,865.181,-14.61,566.87,25803
25,12,0,-243.9,-10.358,865.191,-14.11,568.42,25804
25,12,-0,-243.54,-10.437,865.211,-12.81,571.22,25806
25,12,0,-243.94,-10.52,865.231,-12.16,571.66,25808
25,12,0,-245,-10.557,865.241,-12.88,571.35,25809
25,12,0,-246.83,-10.647,865.261,-12.7,569.63,25811
25,12,0,-247.77,-10.696,865.271,-12.67,567.46,25812
25,12,0,-247.34,-10.718,865.281,-12.82,565.6,25813
25,12,0,-246.95,-10.76,865.291,-12.86,565.45,25814
25,12,0,-245.96,-10.793,865.301,-12.94,565.93,25815
25,12,0,-245.03,-10.831,865.311,-12.13,567.48,25816
25,12,0,-245.05,-10.868,865.321,-11.48,568.41,25817
25,12,0,-245.49,-10.998,865.351,-10.78,568.54,25820
25,12,0,-246.35,-11.03,865.361,-11.42,569.01,25821
25,12,0,-247.55,-11.08,865.371,-11.51,568.83,25822
25,12,0,-247.87,-11.12,865.381,-11.38,567.13,25823
25,12,0,-247.97,-11.153,865.391,-11.29,564.97,25824
25,12,0,-247.57,-11.194,865.401,-11.4,564.37,25825
25,12,0,-245.6,-11.279,865.421,-11.18,564.84,25827
25,12,0,-245.42,-11.368,865.441,-9.64,566.23,25829
