RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,AligningTorque,LateralForce,Index
25,12,0,-51.86,6.25,824.072,3.73,-129.72,23830
25,12,0,-49.91,6.296,824.082,3.24,-125.81,23831
25,12,-0,-47.4,6.335,824.092,3.31,-122.2,23832
25,12,0,-45.76,6.376,824.102,3.7,-120.05,23833
25,12,0,-45.61,6.404,824.112,4.08,-120.06,23834
25,12,0,-45.69,6.452,824.122,4.51,-122.4,23835
25,12,0,-47.1,6.487,824.132,5,-125.05,23836
25,12,0,-49.32,6.527,824.142,4.73,-128.15,23837
25,12,0,-51.09,6.578,824.152,4.4,-130.95,23838
25,12,0,-52.42,6.611,824.162,4.01,-133.15,23839
25,12,0,-53.14,6.663,824.172,3.49,-134.07,23840
25,12,0,-52.62,6.686,824.182,2.97,-132.82,23841
25,12,0,-49.06,6.767,824.202,2.13,-125.21,23843
25,12,0,-47.14,6.812,824.212,1.72,-121.77,23844
25,12,0,-46.19,6.855,824.222,2.6,-120.69,23845
25,12,0,-45.88,6.933,824.242,3.49,-124.07,23847
25,12,0,-47.49,6.979,824.252,4.35,-127.06,23848
25,12,0,-49.65,7.014,824.262,4.05,-129.57,23849
25,12,0,-51.4,7.064,824.272,3.57,-132.38,23850
25,12,0,-52.76,7.092,824.282,3.36,-134.08,23851
25,12,0,-53.18,7.135,824.292,3,-134.4,23852
25,12,-0,-52.14,7.18,824.302,2.66,-132.17,23853
25,12,0,-50.47,7.217,824.312,2.36,-128.6,23854
25,12,0,-46.33,7.294,824.332,2.41,-122.24,23856
25,12,0,-45.27,7.333,824.342,3.38,-121.94,23857
25,12,0,-45.49,7.372,824.352,4.04,-123.47,23858
25,12,0,-46.67,7.413,824.362,4.03,-125.99,23859
25,12,0,-50.29,7.499,824.382,3.7,-131.76,23861
25,12,0,-51.5,7.541,824.392,3.28,-134.07,23862
25,12,0,-52.69,7.575,824.402,3.02,-135.81,23863
25,12,0,-52.89,7.608,824.412,2.41,-135.16,23864
25,12,0,-51.06,7.657,824.422,1.95,-132.37,23865
25,12,0,-49.07,7.701,824.432,1.78,-127.98,23866
25,12,0,-47.07,7.734,824.442,2.25,-124.44,23867
25,12,0,-45.5,7.77,824.452,2.46,-122.34,23868
25,12,0,-44.91,7.811,824.462,3.27,-122.5,23869
25,12,0,-45.92,7.848,824.472,3.88,-124.24,23870
25,12,0,-48.82,7.931,824.492,3.91,-130.16,23872
25,12,0,-50.38,7.972,824.502,3.84,-132.96,23873
25,12,0,-52.47,8.007,824.512,3.62,-135.3,23874
25,12,0,-52.94,8.042,824.522,3.1,-136.23,23875
25,12,-0,-52.13,8.083,824.532,2.72,-134.66,23876
25,12,0,-50.36,8.133,824.542,1.83,-130.63,23877
25,12,0,-47.6,8.165,824.552,1.75,-126.28,23878
25,12,0,-46.48,8.215,824.562,2.24,-123.35,23879
25,12,0,-45.22,8.254,824.572,2.39,-121.72,23880
25,12,0,-45.04,8.288,824.582,3.35,-123.3,23881
25,12,0,-46.14,8.327,824.592,3.45,-125.97,23882
25,12,0,-47.69,8.38,824.602,3.52,-128.95,23883
25,12,0,-49.74,8.403,824.612,3.32,-131.88,23884
25,12,0,-51.33,8.454,824.622,3.2,-134.67,23885
25,12,0,-52.54,8.488,824.632,2.53,-136.41,23886
25,12,-0,-51.49,8.574,824.652,1.57,-133.25,23888
25,12,0,-49.22,8.617,824.662,1.26,-129.21,23889
25,12,0,-47.07,8.646,824.672,1.3,-125.15,23890
25,12,0,-45.53,8.695,824.682,2.05,-123.03,23891
25,12,0,-44.95,8.73,824.692,2.69,-122.84,23892
25,12,0,-45.65,8.779,824.702,3.14,-125,23893
25,12,0,-46.5,8.802,824.712,3.58,-128.14,23894
25,12,0,-50.43,8.892,824.732,3.47,-133.58,23896
25,12,0,-51.58,8.937,824.742,3.45,-135.63,23897
25,12,0,-52.18,8.967,824.752,3.02,-136.69,23898
25,12,0,-52.43,9.014,824.762,2.3,-135.47,23899
25,12,0,-50.92,9.061,824.772,1.48,-132.04,23900
25,12,0,-48.84,9.088,824.782,1.47,-127.84,23901
25,12,0,-46.18,9.131,824.792,1.32,-124.21,23902
25,12,0,-44.58,9.177,824.802,1.42,-122.19,23903
25,12,0,-45.22,9.259,824.822,3.07,-124.85,23905
25,12,0,-46.62,9.289,824.832,3.11,-127.96,23906
25,12,0,-48.57,9.336,824.842,2.77,-130.8,23907
25,12,0,-50.48,9.372,824.852,2.7,-133.41,23908
25,12,0,-51.63,9.412,824.862,2.48,-135.45,23909
25,12,-0,-52.29,9.462,824.872,2.22,-135.58,23910
25,12,0,-51.53,9.489,824.882,1.58,-134.06,23911
25,12,-0,-50.42,9.532,824.892,1.15,-130.9,23912
25,12,0,-45.83,9.597,824.912,1.79,-124.83,23914
25,12,0,-45.22,9.685,824.932,2.62,-125.5,23916
25,12,0,-49.65,9.811,824.962,2.69,-132.18,23919
25,12,0,-52.52,9.94,824.992,1.64,-136.69,23922
25,12,0,-51.61,9.973,825.002,1.49,-134.68,23923
25,12,0,-49.78,10,825.012,1.16,-130.48,23924
25,12,0,-45.33,10.091,825.032,1.4,-124.41,23926
25,12,0,-44.71,10.128,825.042,2.07,-124.08,23927
25,12,0,-45.3,10.168,825.052,2.86,-125.47,23928
25,12,0,-46.43,10.207,825.062,2.89,-127.71,23929
25,12,0,-47.52,10.234,825.072,2.95,-130.65,23930
25,12,0,-49.66,10.283,825.082,2.95,-132.81,23931
25,12,0,-51.66,10.323,825.092,3.32,-135.47,23932
25,12,0,-52.4,10.366,825.102,2.67,-136.55,23933
25,12,0,-51.9,10.413,825.112,2.19,-135.95,23934
25,12,0,-50.81,10.443,825.122,1.57,-132.8,23935
25,12,0,-48.53,10.479,825.132,1.23,-129.26,23936
25,12,0,-44.79,10.599,825.162,2.37,-124.71,23939
25,12,0,-45.51,10.646,825.172,2.41,-126.71,23940
25,12,0,-46.81,10.688,825.182,2.52,-128.89,23941
25,12,0,-48.09,10.726,825.192,2.83,-131.91,23942
25,12,0,-50.24,10.764,825.202,2.42,-134.23,23943
25,12,-0,-51.38,10.802,825.212,2.11,-136.05,23944
25,12,0,-52.46,10.847,825.222,1.61,-136.85,23945
25,12,0,-52.13,10.895,825.232,0.81,-135.27,23946
25,12,0,-49.94,10.941,825.242,0.37,-132.36,23947
25,12,-0,-48.09,10.967,825.252,0.2,-128.09,23948
25,12,0,-45.48,11.024,825.262,0.95,-125.3,23949
25,12,0,-44.37,11.063,825.272,1.31,-124.23,23950
25,12,0,-44.98,11.086,825.282,1.86,-125.04,23951
25,12,0,-45.33,11.15,825.292,2.52,-127.52,23952
25,12,0,-47.23,11.17,825.302,2.76,-129.66,23953
25,12,0,-48.84,11.21,825.312,2.92,-132.02,23954
25,12,-0,-49.99,11.253,825.322,2.53,-134.34,23955
25,12,0,-51.22,11.293,825.332,1.93,-136.07,23956
25,12,0,-52.35,11.332,825.342,1.51,-136.11,23957
25,12,0,-51.4,11.371,825.352,1,-134.23,23958
25,12,0,-49.56,11.415,825.362,0.71,-130.63,23959
25,12,0,-47.41,11.458,825.372,1.2,-127.19,23960
25,12,0,-45.1,11.492,825.382,1.53,-124.68,23961
25,12,0,-44.05,11.54,825.392,1.63,-124.39,23962
25,12,-0,-45.24,11.575,825.402,2.45,-125.75,23963
25,12,0,-45.75,11.614,825.412,2.57,-128.14,23964
25,12,0,-47.53,11.661,825.422,2.75,-130.45,23965
25,12,0,-48.97,11.694,825.432,2.25,-132.5,23966
25,12,0,-51.68,11.767,825.452,-0.59,-136.06,23968
25,12,0,-51.97,11.785,825.462,-2.98,-135.93,23969
25,12,0,-50.71,11.816,825.472,-6.61,-133.42,23970
25,12,0,-49.17,11.836,825.482,-10.83,-129.97,23971
25,12,0,-46.52,11.858,825.492,-14.01,-126.23,23972
25,12,0,-45.33,11.863,825.502,-14.36,-124.66,23973
25,12,-0,-44.38,11.865,825.512,-12.5,-124.8,23974
25,12,0,-49.47,12.2,825.552,-9.06,-132.94,23977
25,12,0,-52.39,12.2,825.572,-9.51,-136.88,23979
25,12,0,-52.12,12.192,825.582,-8.04,-136.22,23980
25,12,0,-51.07,12.185,825.592,-6.32,-134.18,23981
25,12,0,-49.03,12.18,825.602,-4.89,-130.28,23982
25,12,0,-46.52,12.187,825.612,-3.55,-126.54,23983
25,12,0,-44.48,12.168,825.622,-1.15,-124.04,23984
25,12,0,-44.19,12.161,825.632,1.78,-123.75,23985
25,12,0,-45.09,12.16,825.642,4.72,-125.31,23986
25,12,0,-46.12,12.165,825.652,7.46,-127.5,23987
25,12,0,-50.05,12.165,825.672,9.74,-133,23989
25,12,0,-51.37,12.16,825.682,8.96,-135.93,23990
25,12,0,-51.88,12.134,825.702,5.3,-136.24,23992
25,12,0,-50.07,12.141,825.712,2.13,-133.13,23993
25,12,0,-48.6,12.122,825.722,-2.33,-128.89,23994
25,12,0,-46.13,12.119,825.732,-6.52,-125.28,23995
25,12,0,-45.03,12.092,825.742,-11.23,-123.71,23996
25,12,0,-45.46,12.046,825.762,-17.27,-127.01,23998
25,12,0,-46.82,12.012,825.772,-19.45,-130.27,23999
25,12,0,-48.81,11.968,825.782,-20.89,-132.97,24000
25,12,0,-50.87,11.933,825.792,-21.14,-136.21,24001
25,12,0,-52.49,11.89,825.802,-19.33,-138.72,24002
25,12,0,-53.11,11.853,825.812,-15.79,-139.19,24003
25,12,0,-52.54,11.802,825.822,-10.46,-136.9,24004
25,12,0,-50.64,11.766,825.832,-5.56,-133.14,24005
25,12,-0,-48.79,11.703,825.842,-2.29,-128.86,24006
25,12,0,-45.11,11.618,825.862,2.3,-124.54,24008
25,12,0,-45.44,11.55,825.872,5.17,-125.82,24009
25,12,0,-46.43,11.51,825.882,8.71,-128.77,24010
25,12,0,-48.33,11.488,825.892,11.25,-131.55,24011
25,12,0,-49.96,11.442,825.902,12.57,-134.53,24012
25,12,0,-51.69,11.414,825.912,11.83,-137.24,24013
25,12,0,-52.99,11.322,825.932,8.66,-137.95,24015
25,12,0,-47.5,11.233,825.962,5.77,-127.34,24018
25,12,0,-45.84,11.187,825.972,4.39,-125,24019
25,12,-0,-44.96,11.16,825.982,2.72,-124.82,24020
25,12,0,-46.06,11.117,825.992,1.61,-126.88,24021
25,12,0,-47.22,11.096,826.002,0.34,-129.35,24022
25,12,0,-50.46,11.007,826.022,-2.37,-134.67,24024
25,12,0,-52,10.973,826.032,-3.56,-136.38,24025
25,12,0,-53.02,10.908,826.052,-5.21,-136.86,24027
25,12,0,-51.48,10.864,826.062,-5.44,-134.19,24028
25,12,0,-49.49,10.818,826.072,-4.68,-130.3,24029
25,12,0,-47.39,10.769,826.082,-3.76,-127.33,24030
25,12,0,-45.6,10.683,826.102,-2.04,-125.91,24032
25,12,0,-46.36,10.636,826.112,0.05,-127.67,24033
25,12,0,-49.11,10.543,826.132,3.42,-132.33,24035
25,12,0,-52.12,10.471,826.152,6.13,-136.08,24037
25,12,0,-52.42,10.431,826.162,6.58,-137.03,24038
25,12,0,-50.97,10.354,826.182,6.59,-132.87,24040
25,12,-0,-47.18,10.278,826.202,6.39,-127.01,24042
25,12,0,-45.85,10.258,826.212,5.78,-125.46,24043
25,12,0,-45.61,10.209,826.222,4.12,-126.28,24044
25,12,0,-46.54,10.172,826.232,3.05,-127.74,24045
25,12,0,-47.56,10.135,826.242,2.13,-129.98,24046
25,12,-0,-49.28,10.105,826.252,1.32,-131.69,24047
25,12,0,-51.29,10.075,826.262,-0.14,-134.37,24048
25,12,0,-52.47,10.038,826.272,-1.61,-136.4,24049
25,12,0,-50.82,9.902,826.302,-4.21,-132.48,24052
25,12,0,-48.43,9.864,826.312,-3.67,-129.08,24053
25,12,-0,-46.27,9.82,826.322,-2.9,-126.38,24054
25,12,0,-45.61,9.778,826.332,-1.45,-125.45,24055
25,12,-0,-45.44,9.731,826.342,-0.67,-126.38,24056
25,12,0,-46.98,9.694,826.352,0.88,-128.26,24057
25,12,0,-48.8,9.645,826.362,2.17,-130.79,24058
25,12,0,-50.16,9.589,826.372,3.49,-133.11,24059
25,12,0,-52.32,9.558,826.382,4.23,-135.62,24060
25,12,0,-53.39,9.508,826.392,4.67,-137.5,24061
25,12,0,-53.06,9.473,826.402,5.31,-137.35,24062
25,12,0,-52.42,9.438,826.412,5.61,-135.3,24063
25,12,0,-50.27,9.393,826.422,5.86,-131.7,24064
25,12,0,-46.38,9.33,826.442,5.5,-125.65,24066
25,12,0,-45.55,9.279,826.452,4.94,-125.32,24067
25,12,0,-46.39,9.244,826.462,4.08,-126.08,24068
25,12,0,-47.05,9.213,826.472,3.23,-127.65,24069
25,12,0,-50.52,9.141,826.492,1.83,-132.22,24071
25,12,0,-52.2,9.097,826.502,0.45,-134.72,24072
25,12,0,-52.76,9.067,826.512,-0.92,-136.43,24073
25,12,0,-52.91,9.031,826.522,-2.19,-135.93,24074
25,12,0,-51.33,8.977,826.532,-3.18,-133.41,24075
25,12,0,-46.37,8.855,826.562,-1.99,-124.84,24078
25,12,0,-46.16,8.816,826.572,-0.92,-125.36,24079
25,12,-0,-46.77,8.768,826.582,0.81,-127,24080
25,12,0,-48.26,8.73,826.592,1.78,-129.42,24081
25,12,0,-51.93,8.65,826.612,3.35,-134.87,24083
25,12,0,-53.29,8.61,826.622,3.57,-137.04,24084
25,12,0,-54.3,8.567,826.632,4.06,-137.99,24085
25,12,0,-52.87,8.527,826.642,3.81,-136.38,24086
25,12,0,-51.31,8.494,826.652,4.68,-132.98,24087
25,12,0,-47.38,8.4,826.672,5.01,-126.01,24089
25,12,0,-46.06,8.365,826.682,4.77,-124.54,24090
25,12,0,-46.23,8.337,826.692,4.82,-125.79,24091
25,12,0,-47.25,8.284,826.702,4.56,-127.36,24092
25,12,0,-49.23,8.264,826.712,3.94,-130.03,24093
25,12,0,-50.82,8.222,826.722,3.3,-132.82,24094
25,12,0,-53.38,8.139,826.742,1.27,-137.54,24096
25,12,0,-53.39,8.102,826.752,0.13,-137.21,24097
25,12,0,-52.59,8.066,826.762,-1.09,-134.53,24098
25,12,0,-50.61,8.02,826.772,-1.4,-130.67,24099
25,12,0,-47.81,7.989,826.782,-2.13,-126.61,24100
25,12,0,-46.11,7.94,826.792,-1.51,-124.06,24101
25,12,0,-45.98,7.898,826.802,-0.48,-123.6,24102
25,12,0,-46.48,7.855,826.812,0.84,-125.98,24103
25,12,0,-48.4,7.824,826.822,2.03,-128.58,24104
25,12,0,-49.94,7.774,826.832,2.67,-131.59,24105
25,12,0,-51.93,7.727,826.842,2.96,-134.39,24106
25,12,0,-52.95,7.686,826.852,3.13,-136.39,24107
25,12,-0,-53.79,7.644,826.862,2.94,-137.31,24108
25,12,-0,-53.24,7.595,826.872,3.28,-135.59,24109
25,12,0,-49.26,7.522,826.892,4.13,-128.48,24111
25,12,0,-47.61,7.48,826.902,4.22,-125.19,24112
25,12,0,-45.53,7.445,826.912,4.78,-124.06,24113
25,12,0,-46.34,7.419,826.922,5.28,-125.21,24114
25,12,0,-47.01,7.364,826.932,5.17,-127.52,24115
25,12,0,-48.68,7.324,826.942,4.87,-129.9,24116
25,12,0,-50.25,7.294,826.952,3.86,-132.22,24117
25,12,0,-52.28,7.257,826.962,3.63,-134.24,24118
25,12,-0,-53.32,7.223,826.972,2.61,-135.76,24119
25,12,0,-53.31,7.184,826.982,1.94,-135.8,24120
25,12,0,-52.63,7.151,826.992,0.39,-133.44,24121
25,12,0,-50.38,7.111,827.002,-0.26,-130.03,24122
25,12,0,-48.5,7.055,827.012,-1.18,-126.39,24123
25,12,0,-47,7.021,827.022,-1.33,-124.1,24124
25,12,0,-46.18,6.981,827.032,-0.63,-123.78,24125
25,12,0,-46.68,6.946,827.042,0.44,-124.89,24126
25,12,0,-47.87,6.895,827.052,1.26,-127.08,24127
25,12,0,-49.07,6.855,827.062,2.04,-129.07,24128
25,12,0,-50.79,6.812,827.072,3.04,-131.25,24129
25,12,-0,-53.36,6.731,827.092,3,-134.51,24131
25,12,0,-53.22,6.704,827.102,3.14,-134.1,24132
25,12,0,-51.78,6.647,827.112,2.89,-131.89,24133
25,12,0,-50.02,6.611,827.122,3.33,-128.27,24134
25,12,0,-47.65,6.575,827.132,4.09,-125.16,24135
25,12,0,-46.61,6.531,827.142,4.77,-123.03,24136
25,12,0,-46.08,6.489,827.152,5.4,-123.14,24137
25,12,-0,-46.6,6.449,827.162,5.31,-124.53,24138
25,12,0,-47.71,6.412,827.172,5.38,-126.3,24139
25,12,0,-50.02,6.378,827.182,4.72,-128.44,24140
25,12,0,-51.89,6.335,827.192,3.92,-130.94,24141
25,12,0,-52.93,6.295,827.202,3.34,-132.67,24142
25,12,0,-53.39,6.269,827.212,2.99,-133.6,24143
25,12,0,-52.66,6.232,827.222,2.01,-132.82,24144
25,12,0,-51.07,6.182,827.232,0.62,-129.56,24145
25,12,0,-47.21,6.11,827.252,-0.61,-123.3,24147
25,12,0,-45.85,6.071,827.262,-0.03,-121.9,24148
25,12,0,-46.01,6.033,827.272,1.05,-121.79,24149
25,12,0,-46.6,5.978,827.282,2.09,-123.01,24150
25,12,0,-47.91,5.951,827.292,2.78,-124.74,24151
25,12,-0,-50.02,5.908,827.302,2.96,-126.89,24152
25,12,0,-52.37,5.806,827.322,3.31,-130.36,24154
25,12,0,-52.97,5.771,827.332,3.63,-130.18,24155
25,12,0,-51.62,5.723,827.342,3.05,-128.15,24156
25,12,0,-49.95,5.686,827.352,3.48,-125.39,24157
25,12,0,-45.43,5.567,827.382,5.26,-118.64,24160
25,12,0,-45.95,5.529,827.392,5.98,-119.92,24161
25,12,-0,-47.53,5.496,827.402,6.26,-121.59,24162
25,12,0,-49.29,5.464,827.412,6.05,-124.11,24163
25,12,0,-51.01,5.416,827.422,4.81,-126.91,24164
25,12,0,-52.41,5.377,827.432,4.21,-129.11,24165
25,12,0,-52.63,5.344,827.442,3.68,-129.57,24166
25,12,0,-46.46,5.192,827.482,0.27,-118.79,24170
25,12,0,-45.46,5.144,827.492,0.42,-117.09,24171
25,12,0,-46.59,5.063,827.512,1.68,-118.06,24173
25,12,0,-48.24,5.023,827.522,2.05,-120.06,24174
25,12,0,-49.74,4.977,827.532,2.38,-122.1,24175
25,12,0,-52.37,4.889,827.552,3.32,-125.41,24177
25,12,0,-49.3,4.766,827.582,3.56,-119.76,24180
25,12,0,-47.23,4.731,827.592,4.51,-116.34,24181
25,12,0,-46.05,4.692,827.602,5,-113.82,24182
25,12,-0,-45.22,4.64,827.612,6.04,-112.41,24183
25,12,-0,-45.42,4.618,827.622,6.44,-112.89,24184
25,12,0,-47.06,4.571,827.632,6.95,-114.5,24185
25,12,0,-49.01,4.538,827.642,6.35,-116.71,24186
25,12,0,-50.65,4.505,827.652,5.39,-118.57,24187
25,12,0,-52.41,4.386,827.682,2.72,-120.12,24190
25,12,0,-50.56,4.353,827.692,1.46,-117.6,24191
25,12,0,-48.18,4.32,827.702,0.04,-114.66,24192
25,12,0,-46.18,4.283,827.712,-0.19,-111.52,24193
25,12,0,-44.88,4.223,827.722,-0.11,-109.49,24194
25,12,0,-44.62,4.204,827.732,0.27,-108.88,24195
25,12,0,-45.93,4.163,827.742,1.13,-109.64,24196
25,12,0,-47.27,4.11,827.752,1.23,-111.05,24197
25,12,0,-48.88,4.065,827.762,1.96,-113.01,24198
25,12,0,-50.7,4.031,827.772,2.35,-114.37,24199
25,12,0,-51.84,3.984,827.782,2.9,-115.45,24200
25,12,0,-52.01,3.947,827.792,3.27,-115.27,24201
25,12,0,-49.14,3.872,827.812,3.67,-111.08,24203
25,12,0,-47.06,3.828,827.822,4.16,-107.68,24204
25,12,0,-44.83,3.78,827.832,4.9,-104.7,24205
25,12,0,-44.65,3.733,827.842,5.95,-102.84,24206
25,12,0,-44.5,3.695,827.852,6.53,-102.89,24207
25,12,0,-47.62,3.624,827.872,6.55,-105.22,24209
25,12,0,-49.71,3.574,827.882,5.73,-106.65,24210
25,12,0,-50.92,3.531,827.892,5.27,-107.69,24211
25,12,0,-51.76,3.501,827.902,4.39,-108.36,24212
25,12,0,-51.47,3.46,827.912,3.55,-107.59,24213
25,12,-0,-49.54,3.417,827.922,2.48,-105.47,24214
25,12,0,-47.41,3.372,827.932,1.72,-102.54,24215
25,12,0,-45.24,3.344,827.942,1.2,-99.39,24216
25,12,0,-45.37,3.209,827.972,1.7,-97.1,24219
25,12,-0,-46.51,3.182,827.982,2.02,-97.85,24220
25,12,0,-48.68,3.148,827.992,1.97,-98.67,24221
25,12,0,-49.68,3.099,828.002,2.57,-99.6,24222
25,12,0,-50.92,3.056,828.012,2.61,-100.27,24223
25,12,0,-51.43,3.019,828.022,2.85,-99.5,24224
25,12,0,-47.82,2.953,828.042,3.27,-96.06,24226
